gene	geneName	baseMean	log2FC	stderror	padj
CNAG_02032	NA	248.362	-0.284	0.159	0.3402
CNAG_02033	NA	940.835	0.154	0.123	0.532
CNAG_02034	BUR6	273.602	0.102	0.159	0.7893
CNAG_02035	NA	3436.47	-0.114	0.096	0.5615
CNAG_02036	CAS4	2231.22	0.378	0.324	0.5713
CNAG_02037	NA	1164.989	-0.065	0.105	0.7946
CNAG_02038	NA	260.986	-0.17	0.16	0.6146
CNAG_02039	NA	11.617	0.122	0.537	NA
CNAG_02040	NA	17.528	-0.119	0.43	NA
CNAG_02041	NA	41.252	-0.054	0.303	NA
CNAG_02043	NA	126.997	-0.066	0.188	NA
CNAG_02044	NA	2.195	-0.1	1.162	NA
CNAG_02045	NA	11.064	0.845	0.529	NA
CNAG_02046	PBP1	394.281	0.096	0.139	0.7685
CNAG_02047	NA	188.942	0.258	0.198	0.5118
CNAG_02048	PUT5	454.766	0.132	0.162	0.7194
CNAG_02049	PUT1	11.712	0.821	0.541	NA
CNAG_02050	QDR1	137.178	0.011	0.174	NA
CNAG_02051	NA	186.194	-0.196	0.171	0.5805
CNAG_02052	NA	16.972	-0.32	0.436	NA
CNAG_02053	NA	4.539	0.2	0.85	NA
CNAG_02054	NA	930.482	-0.12	0.11	0.6045
CNAG_02055	NA	107.217	-0.07	0.199	NA
CNAG_02056	NA	221.205	0.25	0.167	0.4356
CNAG_02057	URE6	98.914	-0.271	0.208	NA
CNAG_02058	NA	64.259	0.25	0.248	NA
CNAG_02059	NA	235.775	-0.231	0.141	0.3865
CNAG_02060	NA	309.272	-0.085	0.144	0.807
CNAG_02062	NA	69.508	-0.197	0.231	NA
CNAG_02063	NA	150.703	0.315	0.169	NA
CNAG_02064	NA	367.45	-0.141	0.135	0.6207
CNAG_02065	NA	191.916	-0.203	0.152	0.5021
CNAG_02066	FZC13	22.878	0.199	0.39	NA
CNAG_02067	NA	695.616	-0.177	0.113	0.4092
CNAG_02068	NA	526.391	0.02	0.124	0.9651
CNAG_02069	NA	68.614	-0.535	0.242	NA
CNAG_02070	NA	108.069	0.318	0.186	NA
CNAG_02071	BNI4	501.155	0.019	0.121	0.9655
CNAG_02072	NA	255.528	0.079	0.144	0.8249
CNAG_02073	NA	110.858	0.089	0.208	NA
CNAG_02074	NA	906.136	0.021	0.11	0.9555
CNAG_02075	NA	231.393	-0.147	0.199	0.7556
CNAG_02076	NA	513.388	-0.142	0.145	0.6563
CNAG_02077	NA	187.875	-0.09	0.158	0.8178
CNAG_02078	NA	509.284	-0.026	0.129	0.952
CNAG_02079	NA	281.13	-0.218	0.143	0.4227
CNAG_02080	NA	163.755	-0.177	0.167	0.6147
CNAG_02081	NA	263.985	0.314	0.151	0.2391
CNAG_02082	NA	325.377	-0.069	0.133	0.8334
CNAG_02083	SIT2	19.93	0.034	0.401	NA
CNAG_02084	ERG20	1230.355	-0.074	0.098	0.7438
CNAG_02085	HST302	111.027	0.033	0.192	NA
CNAG_02086	NA	796.918	0.242	0.124	0.2888
CNAG_02087	NA	33.965	-0.204	0.326	NA
CNAG_02088	NA	708.252	-0.076	0.107	0.7616
CNAG_02089	NA	130.882	0.072	0.193	NA
CNAG_02090	GPA3	143.944	0.198	0.185	NA
CNAG_02091	NAP1	5322.492	0.167	0.122	0.4895
CNAG_02092	NA	488.607	0.148	0.121	0.5458
CNAG_02093	NA	395.158	-0.028	0.148	0.9556
CNAG_02094	NA	548.099	-0.17	0.124	0.4875
CNAG_02095	NA	681.064	0.216	0.126	0.3599
CNAG_02096	NA	134.378	0.186	0.178	NA
CNAG_02097	NA	352.06	-0.272	0.154	0.3444
CNAG_02099	FAS1	10155.429	0.042	0.128	0.904
CNAG_02100	FAS2	12372.414	0.153	0.146	0.6207
CNAG_02101	NA	167.118	0.042	0.172	0.9372
CNAG_02102	NA	49.057	0.244	0.267	NA
CNAG_02103	NA	41.4	0.097	0.307	NA
CNAG_02104	SFH5	75.95	-0.203	0.224	NA
CNAG_02105	NA	223.781	0.165	0.163	0.6378
CNAG_02106	NA	1380.02	0.003	0.104	0.9946
CNAG_02107	NA	77.59	-0.09	0.222	NA
CNAG_02108	NA	154.813	-0.203	0.174	0.5707
CNAG_02109	INP5201	316.173	-0.131	0.129	0.6341
CNAG_02110	NA	453.515	0.066	0.146	0.8622
CNAG_02111	NA	115.987	0.04	0.186	NA
CNAG_02112	NA	90.514	0.145	0.217	NA
CNAG_02113	NA	1348.809	0.132	0.116	0.5841
CNAG_02114	NA	675.208	0.253	0.134	0.3021
CNAG_02115	NHP6B02	772.655	-0.034	0.11	0.9122
CNAG_02116	NA	173.219	0.035	0.168	0.9488
CNAG_02117	NA	420.303	-0.054	0.129	0.8725
CNAG_02118	NA	3.387	-0.517	0.983	NA
CNAG_02119	NA	282.795	-0.227	0.163	0.4819
CNAG_02120	NA	1046.737	-0.279	0.103	0.09637
CNAG_02121	NA	196.412	-0.195	0.15	0.5115
CNAG_02122	NA	614.05	-0.055	0.117	0.8552
CNAG_02123	NA	193.345	-0.021	0.154	0.9713
CNAG_02124	NA	59.358	0.173	0.248	NA
CNAG_02125	NA	38.318	0.394	0.301	NA
CNAG_02126	NA	1650.724	0.131	0.097	0.4968
CNAG_02127	NA	335.785	-0.14	0.135	0.6264
CNAG_02128	NA	2304.244	-0.125	0.096	0.513
CNAG_02129	NA	581.226	0.156	0.135	0.5755
CNAG_02130	NSR1	807.877	-0.117	0.108	0.6051
CNAG_02131	ISA1	300.263	0.199	0.144	0.4834
CNAG_02132	NA	96.566	0.012	0.201	NA
CNAG_02133	SOL3	1810.722	0.203	0.104	0.2847
CNAG_02134	RSC8	992.687	-0.057	0.116	0.8467
CNAG_02135	NA	67.815	0.117	0.245	NA
CNAG_02136	NA	1791.789	-0.178	0.111	0.3968
CNAG_02137	NA	155.962	-0.31	0.171	0.3275
CNAG_02138	NA	169.996	-0.299	0.174	0.3601
CNAG_02139	NA	282.606	-0.151	0.148	0.6322
CNAG_02140	NA	1380.893	0.048	0.11	0.8666
CNAG_02141	NA	76.797	-0.05	0.229	NA
CNAG_02143	NA	65.695	-0.055	0.234	NA
CNAG_02144	NA	34809.22	0.062	0.103	0.8014
CNAG_02145	NA	1886.309	0.102	0.102	0.6457
CNAG_02146	NA	0.141	-0.843	4.08	NA
CNAG_02147	NA	83.576	0.466	0.223	NA
CNAG_02148	NA	1633.333	0.362	0.117	0.04708
CNAG_02149	NA	412.818	0.132	0.138	0.6627
CNAG_02150	NA	21.055	0.433	0.396	NA
CNAG_02151	NA	274.607	-0.29	0.151	0.2939
CNAG_02152	NA	109.783	0.18	0.196	NA
CNAG_02153	TUP1	691.421	0.152	0.115	0.5041
CNAG_02154	NA	229.881	-0.19	0.153	0.5416
CNAG_02155	NA	0.341	1.962	2.86	NA
CNAG_02156	NA	156.257	0.249	0.172	0.4536
CNAG_02157	NA	68.932	-0.351	0.227	NA
CNAG_02159	NA	191.979	0.164	0.177	0.6747
CNAG_02160	NA	30.033	0.384	0.331	NA
CNAG_02161	ASP1	335.643	0.091	0.133	0.7692
CNAG_02162	NA	555.792	0.035	0.128	0.926
CNAG_02163	NA	233.695	-0.044	0.164	0.9264
CNAG_02164	NA	587.739	0.263	0.148	0.3413
CNAG_02165	NA	144.015	0.041	0.171	NA
CNAG_02166	NA	1294.096	-0.222	0.118	0.3074
CNAG_02167	NA	369.064	-0.005	0.133	0.9932
CNAG_02168	NA	121.65	-0.344	0.179	NA
CNAG_02169	NA	17.039	-0.056	0.453	NA
CNAG_02170	NA	27.729	0.155	0.346	NA
CNAG_02171	NA	98.006	-0.018	0.212	NA
CNAG_02172	NA	176.238	0.013	0.157	0.983
CNAG_02173	NA	133.396	-0.267	0.191	NA
CNAG_02174	NA	464.923	-0.02	0.131	0.9671
CNAG_02175	NA	4.981	1.309	0.849	NA
CNAG_02176	NA	126.258	-0.272	0.187	NA
CNAG_02177	PPH22	757.928	0.063	0.109	0.814
CNAG_02178	NA	192.011	-0.275	0.157	0.3484
CNAG_02179	NA	243.451	0.082	0.166	0.8461
CNAG_02180	NA	580.213	-0.208	0.124	0.3702
CNAG_02181	NA	540.463	-0.087	0.122	0.7587
CNAG_02182	GRE2	3019.128	-0.177	0.115	0.4202
CNAG_02183	NA	401.664	-0.356	0.126	0.07722
CNAG_02184	NA	4.066	0.476	0.874	NA
CNAG_02185	NA	285.904	-0.145	0.145	0.6415
CNAG_02186	NA	93.944	-0.031	0.233	NA
CNAG_02187	NA	183.277	0.287	0.168	0.3624
CNAG_02188	NA	75.441	-0.071	0.231	NA
CNAG_02189	NA	2216.09	0.247	0.116	0.229
CNAG_02190	NA	464.937	0.126	0.129	0.6563
CNAG_02191	NA	427.096	-0.182	0.137	0.5038
CNAG_02192	NA	48.929	0.177	0.267	NA
CNAG_02193	NA	447.646	-0.232	0.151	0.421
CNAG_02194	NA	161.141	0.223	0.169	0.5062
CNAG_02195	NA	194.423	-0.019	0.168	0.9778
CNAG_02196	CDC11	389.087	0.058	0.127	0.8591
CNAG_02197	NA	790.624	-0.131	0.109	0.5541
CNAG_02198	NA	480.783	-0.097	0.125	0.7372
CNAG_02199	NA	112.45	0.014	0.187	NA
CNAG_02200	NA	782.599	-0.246	0.157	0.407
CNAG_02201	NA	103.477	-0.082	0.218	NA
CNAG_02202	NA	1534.956	-0.192	0.109	0.3447
CNAG_02203	NA	238.733	-0.009	0.162	0.9892
CNAG_02204	NA	509.403	-0.243	0.141	0.3541
CNAG_02205	NA	87.653	-0.169	0.249	NA
CNAG_02206	NA	7.343	0.43	0.656	NA
CNAG_02207	NA	120.113	-0.23	0.187	NA
CNAG_02208	NA	2400.988	0.077	0.117	0.7832
CNAG_02209	NOP56	1827.886	0.011	0.116	0.9822
CNAG_02210	NA	121.102	-0.064	0.18	NA
CNAG_02211	NA	117.156	0.179	0.183	NA
CNAG_02212	NA	2625.499	0.076	0.108	0.7623
CNAG_02213	NA	601.922	0.228	0.132	0.3547
CNAG_02214	UBC6-2	124.778	0.086	0.186	NA
CNAG_02215	HAP3	75.175	-0.43	0.231	NA
CNAG_02216	NA	247.414	0.326	0.149	0.211
CNAG_02217	CHS7	93.611	0.877	0.211	NA
CNAG_02218	NA	100.611	-0.469	0.208	NA
CNAG_02219	NA	93.491	0.287	0.221	NA
CNAG_02220	NA	268.054	0.339	0.14	0.148
CNAG_02221	ZIP3	214.081	0.025	0.146	0.9612
CNAG_02222	NA	261.736	-0.004	0.149	0.9946
CNAG_02223	NA	453.858	0.274	0.129	0.2292
CNAG_02224	NA	69.934	-0.044	0.229	NA
CNAG_02225	EXG104	24.606	0.159	0.373	NA
CNAG_02226	NA	49.642	-0.11	0.261	NA
CNAG_02227	NA	247.332	0.078	0.156	0.8433
CNAG_02228	NA	235.059	-0.051	0.143	0.8976
CNAG_02229	PFT1	194.388	0.019	0.178	0.9804
CNAG_02230	NA	183.323	0.144	0.164	0.6986
CNAG_02231	NA	311.053	0.04	0.141	0.9194
CNAG_02232	NA	326.144	-0.12	0.163	0.7571
CNAG_02233	MEC1	231.701	-0.136	0.155	0.6985
CNAG_02234	NA	26002.618	-0.154	0.103	0.4367
CNAG_02235	NA	180.317	-0.562	0.167	0.02602
CNAG_02236	PPG1	391.495	0.162	0.139	0.5727
CNAG_02237	SLA2	906.491	-0.036	0.115	0.9115
CNAG_02238	NA	202.159	-0.014	0.177	0.9834
CNAG_02239	NA	438.84	-0.115	0.151	0.7425
CNAG_02240	NA	141.325	-0.382	0.181	NA
CNAG_02253	NA	0	NA	NA	NA
CNAG_02254	LPI12	15.755	0.011	0.45	NA
CNAG_02255	NA	23.785	0.46	0.377	NA
CNAG_02257	NA	10057.153	-0.138	0.097	0.4685
CNAG_02258	NA	136.026	0.066	0.205	NA
CNAG_02259	NA	578.483	-0.063	0.112	0.8193
CNAG_02260	CRG1	237.893	0.203	0.15	0.4914
CNAG_02261	NA	252.626	-0.075	0.149	0.8433
CNAG_02262	NA	375.161	-0.236	0.144	0.3857
CNAG_02263	NA	162.347	-0.019	0.171	0.9788
CNAG_02264	NA	11.292	-0.171	0.568	NA
CNAG_02265	NA	493.343	-0.131	0.121	0.6051
CNAG_02266	NA	11555.174	0.193	0.097	0.2749
CNAG_02267	NA	955.597	-0.032	0.124	0.9297
CNAG_02268	NA	98.156	-0.277	0.262	NA
CNAG_02269	NA	612.823	0.449	0.165	0.09553
CNAG_02270	MET2	210.734	-0.504	0.164	0.04955
CNAG_02280	NA	378.179	-0.133	0.129	0.6316
CNAG_02281	NA	287.441	-0.186	0.146	0.5236
CNAG_02282	NA	134.615	0.139	0.177	NA
CNAG_02283	NA	45.722	0.193	0.28	NA
CNAG_02284	NA	56.716	-0.1	0.251	NA
CNAG_02285	NA	7137.103	0.107	0.093	0.5779
CNAG_02286	NA	243.485	-0.002	0.148	0.9947
CNAG_02287	NA	89.884	0.063	0.208	NA
CNAG_02288	NA	64.726	-0.265	0.245	NA
CNAG_02289	NA	84.459	-0.012	0.219	NA
CNAG_02290	NA	572.035	-0.121	0.119	0.6381
CNAG_02291	NA	709.511	0.335	0.118	0.0748
CNAG_02292	NA	1395.227	0.191	0.107	0.3383
CNAG_02293	NA	82.179	-0.152	0.228	NA
CNAG_02294	ADE2	639.064	-0.084	0.111	0.7489
CNAG_02295	NA	34.901	-0.155	0.309	NA
CNAG_02296	RBK1	383.105	-0.114	0.127	0.6886
CNAG_02297	NA	93.797	-0.499	0.222	NA
CNAG_02298	NA	182.849	0.127	0.169	0.7494
CNAG_02299	NA	315.623	0.212	0.148	0.4621
CNAG_02300	NA	2624.57	0.307	0.093	0.03126
CNAG_02301	NA	2197.839	0.09	0.107	0.7119
CNAG_02302	NA	54.063	-0.413	0.261	NA
CNAG_02303	NA	444.455	-0.004	0.127	0.9946
CNAG_02304	MDM34	207.625	0.016	0.152	0.9789
CNAG_02305	FZC45	107.117	0.126	0.205	NA
CNAG_02306	NA	244.643	-0.073	0.151	0.852
CNAG_02307	NA	286.695	0.015	0.135	0.9788
CNAG_02308	NA	388.708	0.182	0.123	0.4367
CNAG_02309	NA	403.579	0.167	0.124	0.4999
CNAG_02310	NA	231.275	0.045	0.144	0.9115
CNAG_02311	NA	3.54	-0.95	0.945	NA
CNAG_02312	NA	155.259	-0.332	0.166	0.2698
CNAG_02313	NA	266.697	-0.024	0.149	0.9654
CNAG_02314	NA	147.444	0.242	0.183	NA
CNAG_02315	NA	8957.528	0.229	0.123	0.3091
CNAG_02316	NA	813.462	0.086	0.111	0.7402
CNAG_02317	NA	70.322	-0.015	0.233	NA
CNAG_02318	NA	235.055	-0.037	0.151	0.9349
CNAG_02319	NA	101.77	-0.58	0.203	NA
CNAG_02321	NA	8.269	1.16	0.669	NA
CNAG_02322	FZC17	50.078	-0.095	0.277	NA
CNAG_02323	NA	94.03	-0.25	0.208	NA
CNAG_02324	NA	244.096	-0.037	0.141	0.9297
CNAG_02325	NA	180.266	-0.172	0.171	0.6394
CNAG_02326	NA	818.718	-0.318	0.135	0.1624
CNAG_02327	NA	447.75	-0.29	0.125	0.1697
CNAG_02328	NA	1044.457	0.099	0.137	0.7587
CNAG_02330	NA	15811.049	-0.149	0.093	0.3975
CNAG_02331	NA	69967.367	0.05	0.093	0.8311
CNAG_02332	NA	187.615	-0.067	0.166	0.8784
CNAG_02333	NA	90.845	-0.175	0.207	NA
CNAG_02334	NA	8.61	-0.228	0.61	NA
CNAG_02335	NA	478.282	0.205	0.13	0.4036
CNAG_02336	NA	81.5	-0.181	0.211	NA
CNAG_02337	FUR1	527.269	0.006	0.122	0.9906
CNAG_02338	NA	7684.001	0.109	0.114	0.6601
CNAG_02339	NA	1.917	-2.166	1.471	NA
CNAG_02340	NA	432.525	-0.052	0.129	0.8824
CNAG_02341	NA	404.861	0.005	0.135	0.9946
CNAG_02342	NA	335.65	0.349	0.193	0.3289
CNAG_02343	NA	187.341	-0.073	0.165	0.8647
CNAG_02344	NA	31.623	0.486	0.332	NA
CNAG_02345	EED1	93.761	-0.572	0.247	NA
CNAG_02347	NA	441.788	-0.34	0.135	0.128
CNAG_02348	NA	92.01	-0.374	0.2	NA
CNAG_02349	NA	111.588	0.11	0.19	NA
CNAG_02350	NA	314.431	-0.355	0.15	0.1624
CNAG_02351	CHI4	245.195	-0.128	0.15	0.7064
CNAG_02353	NA	65.816	-0.242	0.243	NA
CNAG_02354	NA	1049.907	-0.01	0.117	0.9825
CNAG_02355	NA	79.25	-0.051	0.214	NA
CNAG_02356	NA	293.05	0.147	0.15	0.6547
CNAG_02357	MKK2	75.331	-0.048	0.217	NA
CNAG_02358	NA	182.023	-0.209	0.159	0.5099
CNAG_02359	NA	31562.084	-0.066	0.094	0.7635
CNAG_02360	NA	752.072	0.168	0.109	0.418
CNAG_02361	NA	307.666	-0.036	0.133	0.926
CNAG_02362	NA	126.758	0.401	0.18	NA
CNAG_02363	NA	14.951	-0.043	0.456	NA
CNAG_02364	FZC19	71	0.015	0.223	NA
CNAG_02365	NA	30.41	0.04	0.346	NA
CNAG_02366	NA	519.278	0.149	0.165	0.6871
CNAG_02367	NA	5648.366	0.459	0.156	0.06165
CNAG_02368	NA	87.928	-0.095	0.208	NA
CNAG_02371	NA	144.03	0.28	0.191	NA
CNAG_02372	NA	368.589	0.158	0.13	0.5475
CNAG_02373	NA	167.635	-0.147	0.16	0.6804
CNAG_02374	NA	169.503	0.183	0.177	0.6277
CNAG_02375	FIG4	182.041	-0.31	0.156	0.2735
CNAG_02376	ISP2	577.84	0.207	0.121	0.3612
CNAG_02377	NA	1307.924	0.129	0.099	0.5136
CNAG_02378	NA	3840.058	0.037	0.1	0.8945
CNAG_02381	NA	4.15	0.231	0.859	NA
CNAG_02382	NA	1183.318	-0.036	0.109	0.904
CNAG_02383	NA	151.402	-0.007	0.178	NA
CNAG_02384	NA	78.724	0.303	0.217	NA
CNAG_02385	NA	184.099	0.12	0.153	0.7364
CNAG_02386	NA	158.371	-0.252	0.174	0.4515
CNAG_02387	NA	292.012	-0.266	0.183	0.4509
CNAG_02388	NA	150.705	-0.061	0.167	NA
CNAG_02389	YPK101	53.444	-0.226	0.269	NA
CNAG_02392	NA	64.531	0.035	0.24	NA
CNAG_02393	NA	560.094	-0.044	0.127	0.8998
CNAG_02394	NA	576.974	-0.002	0.113	0.9947
CNAG_02395	NA	196.778	-0.359	0.16	0.1906
CNAG_02396	NA	347.665	-0.131	0.138	0.6647
CNAG_02397	NA	41.847	-0.483	0.31	NA
CNAG_02398	NA	78.557	-0.511	0.229	NA
CNAG_02399	GLR1	989.879	-0.166	0.121	0.4867
CNAG_02400	NA	897.638	0.167	0.109	0.4206
CNAG_02401	NA	135.644	-0.12	0.172	NA
CNAG_02402	NA	132.509	-0.238	0.176	NA
CNAG_02403	NA	2650.863	-0.116	0.141	0.7178
CNAG_02404	NA	1232.484	0.167	0.107	0.4099
CNAG_02405	NA	40.488	-0.332	0.298	NA
CNAG_02406	NA	58.023	-0.596	0.252	NA
CNAG_02407	NA	90.348	-0.064	0.217	NA
CNAG_02408	NA	62.366	-0.079	0.244	NA
CNAG_02409	LIV5	212.704	0.304	0.167	0.3275
CNAG_02412	NA	514.251	-0.413	0.14	0.06133
CNAG_02413	NA	653.931	0.278	0.121	0.1763
CNAG_02414	NA	352.77	0.15	0.152	0.6516
CNAG_02415	ANXC3.1	261.522	-0.186	0.141	0.5065
CNAG_02416	NA	4355.901	0.007	0.088	0.9839
CNAG_02417	NA	22.095	-0.217	0.392	NA
CNAG_02418	NA	1955.083	0.112	0.096	0.5707
CNAG_02419	NA	301.45	0.129	0.149	0.7036
CNAG_02420	NA	20.563	0.346	0.403	NA
CNAG_02421	NA	2249.606	-0.078	0.099	0.7321
CNAG_02422	NA	251.996	0.089	0.141	0.7921
CNAG_02423	NA	272.252	0.196	0.156	0.5331
CNAG_02424	NA	170.029	-0.076	0.18	0.8715
CNAG_02425	NA	96.175	0.343	0.234	NA
CNAG_02426	NA	686.219	-0.09	0.113	0.7279
CNAG_02427	NA	154.468	-0.178	0.166	0.6082
CNAG_02428	NA	126.221	-0.286	0.181	NA
CNAG_02430	NA	20.043	0.542	0.402	NA
CNAG_02431	NA	49.49	-0.022	0.277	NA
CNAG_02432	NA	256.679	0.029	0.147	0.953
CNAG_02433	NA	86.091	0.122	0.209	NA
CNAG_02434	ATX1	1338.735	0.183	0.098	0.3092
CNAG_02435	BWC2	429.069	-0.116	0.124	0.6704
CNAG_02436	NA	162.463	-0.159	0.168	0.6659
CNAG_02437	NA	589.585	-0.195	0.141	0.4845
CNAG_02438	NA	18.444	0.016	0.418	NA
CNAG_02439	NA	24.445	-0.242	0.367	NA
CNAG_02440	NA	1888.597	-0.163	0.102	0.4022
CNAG_02441	NA	21.021	0.663	0.415	NA
CNAG_02442	NA	318.852	-0.149	0.131	0.5841
CNAG_02443	NA	4616.617	0.047	0.088	0.8299
CNAG_02444	NA	187.1	0.067	0.157	0.8693
CNAG_02445	NA	278.893	0.202	0.151	0.4999
CNAG_02446	NA	99.327	-0.017	0.196	NA
CNAG_02447	NA	248.096	-0.321	0.148	0.2157
CNAG_02448	NA	5.857	0.348	0.721	NA
CNAG_02449	NA	228.323	-0.349	0.186	0.3072
CNAG_02452	NA	133.117	-0.18	0.185	NA
CNAG_02453	PTP5	142.139	-0.232	0.176	NA
CNAG_02454	NA	178.366	-0.102	0.161	0.7914
CNAG_02455	NA	1969.619	-0.004	0.105	0.9946
CNAG_02457	NA	629.228	-0.382	0.121	0.0437
CNAG_02458	NA	493.65	0.105	0.126	0.7157
CNAG_02459	NA	258.016	0.17	0.183	0.6747
CNAG_02460	HEM13	239.394	-0.181	0.151	0.5557
CNAG_02463	NA	82.337	0.151	0.21	NA
CNAG_02464	NA	63.934	-0.301	0.242	NA
CNAG_02465	NA	68.965	0.118	0.239	NA
CNAG_02466	NA	183.948	0.416	0.164	0.1269
CNAG_02467	NA	212.588	-0.09	0.146	0.799
CNAG_02468	NA	322.265	0.029	0.13	0.9422
CNAG_02469	NA	221.658	-0.274	0.146	0.3074
CNAG_02470	PPP2	118.125	0.072	0.2	NA
CNAG_02471	NA	406.985	-0.221	0.126	0.346
CNAG_02472	NA	325.936	0.139	0.156	0.6921
CNAG_02473	NA	373.708	0.098	0.136	0.7587
CNAG_02475	NA	88.943	0.283	0.204	NA
CNAG_02476	YRM101	28.322	-0.272	0.339	NA
CNAG_02477	NA	65.271	0.377	0.243	NA
CNAG_02478	NA	109.395	0.127	0.19	NA
CNAG_02479	NA	59.331	-0.002	0.25	NA
CNAG_02480	NA	25.118	0.362	0.375	NA
CNAG_02481	NA	195.071	-0.313	0.192	0.3878
CNAG_02482	NA	1343.463	-0.002	0.1	0.9947
CNAG_02483	NA	32.557	0.298	0.333	NA
CNAG_02484	NA	42.19	0.156	0.284	NA
CNAG_02485	NA	7308.79	-0.237	0.098	0.148
CNAG_02486	NA	1760.877	-0.012	0.096	0.975
CNAG_02487	PHS1	351.725	0.219	0.13	0.3701
CNAG_02488	NA	108.459	0.186	0.197	NA
CNAG_02489	NA	2.162	-0.543	1.184	NA
CNAG_02490	MRE11	61.509	-0.041	0.253	NA
CNAG_02491	NA	76.403	-0.109	0.226	NA
CNAG_02492	NA	502.964	-0.111	0.129	0.7036
CNAG_02493	NA	264.463	0.258	0.172	0.4327
CNAG_02494	NA	242.586	-0.213	0.141	0.4286
CNAG_02495	NA	422.746	-0.078	0.138	0.8178
CNAG_02496	NA	147.683	0.574	0.215	NA
CNAG_02497	NA	25.749	0.469	0.37	NA
CNAG_02498	NA	294.193	0.149	0.148	0.6417
CNAG_02499	NA	1836.798	0.307	0.112	0.09237
CNAG_02500	NA	3114.888	0.407	0.135	0.05415
CNAG_02501	NA	2532.249	0.306	0.117	0.109
CNAG_02502	NA	644.603	0.132	0.122	0.6051
CNAG_02503	GPX2	1140.856	0.293	0.128	0.1797
CNAG_02504	NA	273.262	-0.204	0.16	0.522
CNAG_02505	NA	155.438	-0.122	0.17	0.7587
CNAG_02506	RIB3	788.281	0.329	0.131	0.128
CNAG_02507	NA	2531.246	0.131	0.141	0.6737
CNAG_02508	NA	167.091	-0.108	0.164	0.7838
CNAG_02509	NA	15.974	0.047	0.443	NA
CNAG_02510	NA	235.717	0.535	0.178	0.05506
CNAG_02511	CPK1	272.624	0.245	0.148	0.3803
CNAG_02512	NA	304.954	0.384	0.167	0.1763
CNAG_02514	NA	98.839	-0.008	0.2	NA
CNAG_02515	NA	172.253	0.1	0.176	0.8174
CNAG_02516	HLH5	107.728	0.462	0.197	NA
CNAG_02517	NA	6.044	0.576	0.717	NA
CNAG_02519	NA	1731.736	0.395	0.143	0.08883
CNAG_02520	NA	964.2	-0.132	0.107	0.5383
CNAG_02521	NA	1.365	0.876	1.492	NA
CNAG_02522	MRS3/4	252.67	0.241	0.151	0.3974
CNAG_02523	NA	96.209	0.209	0.198	NA
CNAG_02524	NA	68.696	0.464	0.235	NA
CNAG_02525	NA	29.096	0.137	0.337	NA
CNAG_02526	NA	5.166	0.788	0.832	NA
CNAG_02527	NA	252.956	0.395	0.162	0.1427
CNAG_02528	NA	103.788	-0.608	0.199	NA
CNAG_02529	NA	488.863	-0.24	0.124	0.2888
CNAG_02530	NA	251.607	-0.032	0.146	0.9455
CNAG_02531	CPK2	46.857	0.496	0.294	NA
CNAG_02532	NA	511.526	0.018	0.125	0.9687
CNAG_02533	NA	171.721	0.408	0.163	0.1281
CNAG_02534	NA	458.172	-0.02	0.123	0.9636
CNAG_02535	NA	193.323	-0.126	0.18	0.7647
CNAG_02536	TAF6	137.721	0.102	0.187	NA
CNAG_02538	NA	0.536	2.598	2.603	NA
CNAG_02539	NA	1149.118	0.372	0.149	0.1316
CNAG_02540	NA	76.74	0.07	0.218	NA
CNAG_02541	NA	222.319	0.216	0.168	0.5167
CNAG_02542	IRK2	103.32	0.209	0.198	NA
CNAG_02543	NA	148.665	-0.005	0.171	NA
CNAG_02544	NA	9.227	0.892	0.624	NA
CNAG_02545	IPP1	2789.136	-0.291	0.111	0.1081
CNAG_02546	NA	728.991	-0.047	0.111	0.8704
CNAG_02547	NA	996.644	-0.061	0.107	0.8178
CNAG_02548	NA	105.1	-0.089	0.201	NA
CNAG_02549	NA	66.322	0.062	0.272	NA
CNAG_02550	NA	150.296	-0.173	0.179	NA
CNAG_02551	DAK102	26.599	-0.121	0.367	NA
CNAG_02552	NA	169.906	0.037	0.17	0.9455
CNAG_02553	NA	29.992	0.414	0.361	NA
CNAG_02554	NA	48.407	-0.29	0.273	NA
CNAG_02555	SIP402	143.602	0.021	0.188	NA
CNAG_02556	NA	2.411	0.984	1.194	NA
CNAG_02557	NA	33.517	-0.114	0.325	NA
CNAG_02558	NA	39.355	0.458	0.298	NA
CNAG_02561	NA	51.135	0.186	0.256	NA
CNAG_02562	NA	38.946	-0.195	0.318	NA
CNAG_02563	NA	165.342	-0.428	0.167	0.1189
CNAG_02564	SEN54	94.674	-0.493	0.202	NA
CNAG_02565	NA	1135.214	0.003	0.115	0.9947
CNAG_02566	FKH2	232.01	-0.13	0.152	0.7052
CNAG_02567	NA	656.231	0.275	0.124	0.196
CNAG_02568	NA	606.412	-0.083	0.115	0.7587
CNAG_02569	NA	285.58	0.033	0.136	0.936
CNAG_02572	NA	17.467	0.006	0.423	NA
CNAG_02573	NA	157.745	0.093	0.172	0.8276
CNAG_02574	NA	250.936	-0.015	0.15	0.9805
CNAG_02575	NA	598.097	0.407	0.123	0.03053
CNAG_02576	NA	217.552	0.016	0.153	0.9805
CNAG_02577	NA	262.002	-0.025	0.142	0.9608
CNAG_02578	NA	318.869	0.151	0.15	0.6394
CNAG_02579	AVC1	160.268	-0.05	0.174	0.9205
CNAG_02580	LPI3	548.098	-0.071	0.113	0.7941
