gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01630	NA	194.498	-0.634	0.165	4.601e-4
CNAG_01631	NA	529.27	0.012	0.111	0.9447
CNAG_01632	NA	291.782	0.23	0.145	0.1836
CNAG_01633	NA	218.016	-0.161	0.151	0.394
CNAG_01634	NA	242.869	-0.232	0.141	0.1663
CNAG_01635	NA	115.793	0.607	0.185	0.003184
CNAG_01636	NA	342.986	-0.492	0.131	6.634e-4
CNAG_01637	NA	1330.291	-0.454	0.117	3.992e-4
CNAG_01638	NA	780.312	-0.286	0.106	0.01686
CNAG_01639	NA	695.304	-0.02	0.115	0.9049
CNAG_01640	CSF1	668.82	0.703	0.108	7.767e-10
CNAG_01641	NA	337.831	-0.26	0.134	0.09839
CNAG_01642	NA	380.434	0.186	0.137	0.2646
CNAG_01643	NA	1047.774	-0.029	0.106	0.8501
CNAG_01644	MLN4	241.671	0.065	0.15	0.7535
CNAG_01645	NA	120.3	0.669	0.193	0.001783
CNAG_01646	NA	217.514	-0.162	0.143	0.3626
CNAG_01647	NA	726.619	-0.375	0.112	0.002463
CNAG_01648	H4	25222.186	-0.738	0.098	9.596e-13
CNAG_01649	NA	250.753	-0.005	0.139	0.9794
CNAG_01650	MRPL7	1421.673	-0.655	0.129	2.345e-6
CNAG_01651	NA	121.245	0.26	0.18	0.2315
CNAG_01652	PNG1	413.834	0.018	0.129	0.9236
CNAG_01653	CIG1	3084.886	8.731	0.251	1.4889999999999993e-261
CNAG_01654	CAS34	290.824	0.395	0.136	0.009455
CNAG_01655	NA	1779.862	0.065	0.106	0.6422
CNAG_01656	NA	72.961	-1.433	0.241	2.569e-8
CNAG_01657	NA	1334.664	-0.617	0.145	1.013e-4
CNAG_01658	NA	838.835	0.606	0.103	3.606e-8
CNAG_01659	NA	102.603	-0.027	0.202	0.929
CNAG_01660	GCN3	302.466	-0.313	0.132	0.0387
CNAG_01663	NA	122.109	-0.733	0.225	0.0033
CNAG_01664	NA	518.848	-0.466	0.114	1.93e-4
CNAG_01665	NA	239.094	-0.695	0.159	5.568e-5
CNAG_01666	NA	1787.016	-0.996	0.094	1.003e-24
CNAG_01667	COQ2	790.022	0.21	0.106	0.08988
CNAG_01668	NA	155.415	-0.657	0.201	0.0033
CNAG_01669	NA	170.083	-0.427	0.159	0.01775
CNAG_01670	NA	425.088	0.121	0.13	0.4664
CNAG_01671	NA	41.591	1.197	0.312	4.697e-4
CNAG_01672	NA	14.969	-0.035	0.511	0.9647
CNAG_01673	NA	409.295	0.117	0.119	0.4398
CNAG_01674	NA	58.035	0.54	0.242	0.05297
CNAG_01675	NA	173.227	0.545	0.171	0.004205
CNAG_01676	NA	344.123	-0.225	0.145	0.1957
CNAG_01677	NA	1404.076	-0.2	0.096	0.07195
CNAG_01678	NHA1	1107.16	0.52	0.096	3.998e-7
CNAG_01679	NA	2460.822	-0.308	0.108	0.01134
CNAG_01680	NA	19.224	2.339	0.493	1.124e-5
CNAG_01681	FCY2	165.024	-0.634	0.185	0.002038
CNAG_01682	NA	1703.696	0.001	0.112	0.9942
CNAG_01683	STL1	3949.05	0.284	0.091	0.005397
CNAG_01686	NA	602.771	1.353	0.113	4.924e-31
CNAG_01687	NA	463.262	-0.483	0.133	0.001027
CNAG_01688	NA	577.74	-0.319	0.122	0.02097
CNAG_01689	NA	71.557	-0.299	0.226	0.2785
CNAG_01690	NA	89.651	0.276	0.212	0.2853
CNAG_01691	NA	304.528	0.338	0.138	0.03219
CNAG_01692	UBA3	714.528	-0.043	0.109	0.7784
CNAG_01693	NA	183.509	-0.446	0.166	0.01765
CNAG_01694	NA	253.54	0.051	0.138	0.7906
CNAG_01695	NA	107.467	0.092	0.201	0.737
CNAG_01696	NA	959.582	0.076	0.101	0.5626
CNAG_01697	CSN1201	406.811	-0.139	0.125	0.3721
CNAG_01698	NA	228.811	0.184	0.141	0.2856
CNAG_01699	NA	112.481	0.3	0.189	0.185
CNAG_01701	NA	320.776	0.07	0.126	0.6778
CNAG_01702	NA	71.991	0.26	0.225	0.353
CNAG_01703	NA	163.765	0.053	0.156	0.8082
CNAG_01704	IRK6	5173.842	-0.325	0.091	0.001244
CNAG_01706	NA	52.596	0.654	0.264	0.02966
CNAG_01707	CRG3	1210.659	0.157	0.13	0.3258
CNAG_01708	GAT7	161.036	0.027	0.159	0.9067
CNAG_01709	NA	1073.522	-0.927	0.098	8.876e-20
CNAG_01710	NA	42.336	0.126	0.29	0.7517
CNAG_01711	NA	1183.419	-0.47	0.099	1.074e-5
CNAG_01712	NA	170.738	-0.136	0.163	0.5167
CNAG_01713	NA	3701.691	0.737	0.145	2.215e-6
CNAG_01714	NA	58.402	-0.332	0.261	0.2975
CNAG_01715	NA	566.87	-0.489	0.132	7.549e-4
CNAG_01716	NA	367.133	0.115	0.13	0.4903
CNAG_01717	NA	912.661	0.236	0.112	0.06745
CNAG_01718	NA	195.838	-0.504	0.15	0.002403
CNAG_01719	NA	62.432	-0.162	0.243	0.6133
CNAG_01720	VPS23	152.468	-0.051	0.195	0.8571
CNAG_01721	HEM3	987.103	-1.015	0.126	1.213e-14
CNAG_01722	NA	553.224	0.577	0.119	6.625e-6
CNAG_01723	NA	223.834	0.483	0.145	0.002696
CNAG_01725	NA	202.424	0.14	0.147	0.4545
CNAG_01726	NA	283.443	-0.436	0.144	0.006731
CNAG_01727	NA	33945.845	-0.177	0.12	0.2213
CNAG_01728	NA	626.968	0.64	0.112	9.123e-8
CNAG_01729	NA	460.993	-0.125	0.115	0.3864
CNAG_01730	STE7	68.056	-0.056	0.232	0.8671
CNAG_01731	NA	367.433	0.003	0.128	0.9877
CNAG_01732	NA	500.187	0.101	0.119	0.5115
CNAG_01733	NA	3044.071	0.149	0.328	0.7389
CNAG_01734	NA	667.85	0.058	0.107	0.681
CNAG_01735	NA	5547.72	0.225	0.115	0.09319
CNAG_01736	NA	2415.987	-0.118	0.088	0.2711
CNAG_01737	ERG25	860.684	-0.715	0.127	1.406e-7
CNAG_01738	NA	421.233	-0.205	0.118	0.1428
CNAG_01739	NA	524.58	0.194	0.119	0.1705
CNAG_01740	CDC12	358.297	-0.312	0.135	0.04448
CNAG_01741	NA	167.09	0.099	0.167	0.6525
CNAG_01742	AQY1	63.578	0.164	0.246	0.6119
CNAG_01743	NA	434.991	0.472	0.118	2.625e-4
CNAG_01744	HAD1	2146.916	0.386	0.097	2.691e-4
CNAG_01745	NA	1255.878	0.304	0.094	0.003681
CNAG_01746	NA	195.086	-0.006	0.164	0.9794
CNAG_01749	NA	294.707	-0.447	0.132	0.002204
CNAG_01750	NA	8076.167	0.357	0.137	0.02147
CNAG_01751	NA	1055.073	1.78	0.109	1.307e-57
CNAG_01752	NA	2876.477	-0.241	0.108	0.05238
CNAG_01753	NA	1267.263	1.459	0.106	4.1119999999999996e-41
CNAG_01754	NA	380.797	0.547	0.137	2.66e-4
CNAG_01755	NA	454.079	-0.322	0.119	0.01646
CNAG_01756	NA	299.07	-0.784	0.137	7.884e-8
CNAG_01758	PGU1	53.772	1.018	0.264	4.409e-4
CNAG_01759	NA	32.245	0.288	0.321	0.4822
CNAG_01760	NA	145.437	-0.224	0.179	0.3086
CNAG_01761	NA	8058.05	-0.327	0.116	0.01218
CNAG_01763	NA	167.447	0.251	0.167	0.2102
CNAG_01764	NA	198.41	0.345	0.159	0.06102
CNAG_01765	NA	288.343	0.276	0.131	0.06913
CNAG_01768	NA	842.485	-0.556	0.111	3.076e-6
CNAG_01769	NA	70.483	-0.014	0.227	0.9689
CNAG_01770	NA	1052.823	-0.178	0.097	0.1185
CNAG_01771	NA	923.413	-0.016	0.111	0.9247
CNAG_01772	NA	277.68	-0.537	0.146	8.431e-4
CNAG_01773	NA	279.699	0.665	0.152	5.97e-5
CNAG_01776	NA	86.909	0.49	0.219	0.05195
CNAG_01777	NA	411.654	0.48	0.133	0.001094
CNAG_01778	NA	723.079	-0.329	0.111	0.008208
CNAG_01779	NA	336.17	-0.311	0.13	0.03637
CNAG_01780	NA	489.011	-0.643	0.12	5.831e-7
CNAG_01781	NA	1289.676	0.176	0.102	0.1463
CNAG_01787	NA	70.921	0.669	0.243	0.01457
CNAG_01788	NA	400.807	-0.361	0.122	0.008266
CNAG_01789	NA	562.722	-0.51	0.122	1.38e-4
CNAG_01790	NA	210.644	-0.222	0.157	0.2446
CNAG_01791	NA	714.393	-0.829	0.105	6.542e-14
CNAG_01792	NA	280.455	-0.058	0.151	0.783
CNAG_01793	NA	117.653	0.006	0.181	0.9823
CNAG_01794	NA	225.341	0.792	0.15	9.145e-7
CNAG_01795	NA	351.363	0.031	0.134	0.8751
CNAG_01796	NA	923.227	-0.898	0.174	1.566e-6
CNAG_01797	NA	927.969	-0.567	0.108	1.155e-6
CNAG_01798	NA	284.844	-0.122	0.13	0.4604
CNAG_01799	NA	3743.724	-0.645	0.156	1.615e-4
CNAG_01800	NA	1243.995	-0.753	0.137	2.691e-7
CNAG_01801	NA	15.343	1.021	0.497	0.07736
CNAG_01802	NA	532.609	0.283	0.113	0.0281
CNAG_01803	NA	72.282	0.227	0.227	0.4301
CNAG_01806	NA	0	NA	NA	NA
CNAG_01807	UPF1	1086.632	0.049	0.102	0.7227
CNAG_01808	NA	1202.375	-0.542	0.1	3.794e-7
CNAG_01809	NA	663.56	-0.066	0.115	0.6649
CNAG_01810	NA	122.277	-0.752	0.206	9.484e-4
CNAG_01811	NA	1643.263	0.084	0.134	0.6345
CNAG_01812	NA	2672.474	-0.837	0.087	3.05e-20
CNAG_01813	NA	7759.444	-0.538	0.139	4.244e-4
CNAG_01814	NA	173.162	-0.121	0.174	0.5954
CNAG_01815	NA	286.078	0.427	0.135	0.004605
CNAG_01816	NA	60.233	0.179	0.246	0.5783
CNAG_01817	NA	576.572	0.537	0.108	3.776e-6
CNAG_01818	NA	681.156	-0.006	0.105	0.9722
CNAG_01819	NA	375.478	-0.353	0.127	0.01399
CNAG_01820	PYK1	3248.559	-0.083	0.117	0.5891
CNAG_01821	NA	596.729	-0.567	0.115	4.553e-6
CNAG_01822	NA	973.867	0.305	0.117	0.02214
CNAG_01823	INM1	603.95	0.191	0.113	0.1549
CNAG_01824	NA	479.335	0.271	0.118	0.04628
CNAG_01825	NA	115.544	0.124	0.208	0.6525
CNAG_01826	NA	110.192	0.339	0.191	0.1325
CNAG_01827	NA	12.286	0.749	0.519	0.2316
CNAG_01828	NA	173.863	0.044	0.159	0.8489
CNAG_01832	NA	119.302	-0.272	0.2	0.2635
CNAG_01833	NA	1147.313	-0.348	0.112	0.005472
CNAG_01834	NA	652.157	0.188	0.104	0.1265
CNAG_01835	NA	399.253	0.536	0.12	3.724e-5
CNAG_01837	NA	447.781	0.212	0.115	0.1178
CNAG_01839	ESS1	531.444	-0.086	0.116	0.5696
CNAG_01840	TUB1	7725.615	-0.203	0.1	0.08172
CNAG_01841	GLN3	28.12	-0.925	0.351	0.01985
CNAG_01842	NA	526.617	-0.573	0.119	8.379e-6
CNAG_01843	NA	1142.049	0.116	0.11	0.4044
CNAG_01844	NA	105.737	-0.325	0.197	0.1669
CNAG_01845	PKC1	986.119	0.322	0.097	0.002651
CNAG_01846	NA	129.534	0.948	0.23	1.644e-4
CNAG_01847	NA	78.503	0.558	0.224	0.02836
CNAG_01848	NA	1241.545	0.629	0.112	1.341e-7
CNAG_01849	NA	51.854	-0.068	0.271	0.862
CNAG_01850	TCO1	671.213	0.29	0.109	0.01907
CNAG_01851	NA	1.624	-1.123	1.52	0.5718
CNAG_01852	NA	865.532	0.152	0.111	0.2585
CNAG_01853	NA	647.232	-0.173	0.108	0.18
CNAG_01854	NA	6945.406	0.329	0.102	0.003845
CNAG_01855	NA	515.031	-0.415	0.128	0.003656
CNAG_01856	NA	96.045	0.082	0.199	0.7648
CNAG_01857	NA	12.365	0.385	0.501	0.5543
CNAG_01858	HOB2	22.276	0.985	0.429	0.0458
CNAG_01859	NA	410.287	0.29	0.14	0.0754
CNAG_01860	NA	127.766	0.144	0.176	0.5283
CNAG_01861	NA	393.697	-0.565	0.127	4.081e-5
CNAG_01862	NA	48.296	1.164	0.306	5.401e-4
CNAG_01863	SNF2	1399.097	0.336	0.095	0.001347
CNAG_01864	NDX5	278.19	-0.667	0.15	4.497e-5
CNAG_01865	NA	82.256	0.022	0.232	0.9512
CNAG_01866	NA	227.448	0.161	0.16	0.4261
CNAG_01867	NA	430.436	0.097	0.124	0.5457
CNAG_01868	NA	318.227	-0.59	0.142	1.46e-4
CNAG_01869	NA	118.808	-0.458	0.186	0.03076
CNAG_01870	NA	1718.251	-0.05	0.1	0.7134
CNAG_01871	NA	620.919	0.021	0.113	0.896
CNAG_01872	CTR2	636.274	-0.003	0.125	0.9858
CNAG_01873	NA	16.891	1.223	0.468	0.0212
CNAG_01874	NA	553.346	-0.947	0.148	1.723e-9
CNAG_01875	NA	378.681	0.149	0.124	0.3311
CNAG_01876	NA	201.757	0.219	0.15	0.2247
CNAG_01877	GUA1	2402.266	-0.636	0.09	2.273e-11
CNAG_01878	NA	282.472	-0.052	0.142	0.7918
CNAG_01879	NA	263.719	-0.004	0.144	0.985
CNAG_01880	NA	380.813	-0.12	0.131	0.4726
CNAG_01881	NA	1858.545	-0.284	0.092	0.005523
CNAG_01882	NA	320.182	0.133	0.135	0.4367
CNAG_01883	GAT8	34.662	-0.249	0.313	0.5392
CNAG_01884	NA	20889.376	-0.397	0.102	3.56e-4
CNAG_01885	CID14	258.905	-0.496	0.142	0.001508
CNAG_01886	NA	326.844	0.1	0.15	0.6129
CNAG_01889	NA	162.236	0.738	0.188	3.328e-4
CNAG_01890	MET6	14016.708	-0.79	0.096	2.579e-15
CNAG_01891	NA	264.013	-0.394	0.145	0.0163
CNAG_01892	NA	630.91	1.486	0.12	1.2679999999999999e-33
CNAG_01893	NA	237.78	0.905	0.143	2.354e-9
CNAG_01894	NA	283.895	-0.585	0.138	9.909e-5
CNAG_01895	NA	394.436	0.268	0.126	0.06777
CNAG_01896	NA	4272.616	0.485	0.123	3.228e-4
CNAG_01897	BDF1	1307.429	0.367	0.094	3.673e-4
CNAG_01898	NA	119.406	-0.945	0.193	5.633e-6
CNAG_01899	NA	342.064	-0.733	0.13	1.342e-7
CNAG_01900	NDX1	392.872	0.261	0.125	0.07319
CNAG_01902	NA	672.478	0.37	0.107	0.001778
CNAG_01903	NA	455.652	-0.106	0.124	0.505
CNAG_01904	NA	358.893	-0.202	0.125	0.1747
CNAG_01905	KSP1	695.392	0.292	0.106	0.01415
CNAG_01906	NA	221.269	0.093	0.144	0.623
CNAG_01907	NA	897.369	-0.616	0.115	5.794e-7
CNAG_01908	HEM4	52.276	-0.879	0.269	0.003214
CNAG_01909	NA	148.869	-0.338	0.193	0.14
CNAG_01910	NA	228.869	-0.194	0.148	0.2815
CNAG_01911	SEC6	206.858	0.301	0.16	0.1092
CNAG_01912	NA	251.144	0.703	0.192	8.844e-4
CNAG_01913	NA	64.008	-0.277	0.237	0.3452
CNAG_01914	NA	442.48	-0.256	0.128	0.08548
CNAG_01915	NA	4251.957	-0.527	0.157	0.002444
CNAG_01916	NA	596.281	-0.413	0.12	0.001866
CNAG_01917	NA	70.059	-0.605	0.233	0.02208
CNAG_01918	NA	145.92	0.336	0.165	0.08026
CNAG_01919	NA	261.462	0.459	0.144	0.004267
CNAG_01920	UBI4	6325.36	0.007	0.087	0.9563
CNAG_01921	NA	55.302	0.177	0.252	0.5928
CNAG_01922	NA	117.136	0.65	0.187	0.00163
CNAG_01923	NA	1145.811	-0.833	0.117	1.43e-11
CNAG_01924	NA	232.207	0.302	0.142	0.0666
CNAG_01925	NA	90.197	1.337	0.227	3.218e-8
CNAG_01926	PEX5	265.257	1.112	0.142	7.483e-14
CNAG_01927	NA	197.486	0.2	0.153	0.2859
CNAG_01928	NA	206.867	0.264	0.159	0.1634
CNAG_01929	NA	127.328	-0.238	0.181	0.2808
CNAG_01930	NA	114.216	-0.094	0.196	0.7224
CNAG_01931	NA	38.017	0.282	0.331	0.5072
CNAG_01933	NA	0.957	0.127	1.92	0.9651
CNAG_01934	NA	60.422	0.943	0.261	0.001035
CNAG_01936	NA	93.162	1.853	0.239	1.592e-13
CNAG_01937	NA	46.339	-0.205	0.283	0.5802
CNAG_01938	KIN1	557.946	0.038	0.118	0.8197
CNAG_01939	NA	982.483	-0.406	0.114	0.001225
CNAG_01940	NA	373.345	-0.406	0.149	0.01615
CNAG_01941	NA	174.755	-0.445	0.177	0.027
CNAG_01942	NA	1903.316	0.807	0.113	1.146e-11
CNAG_01943	NA	405.014	-0.526	0.132	2.844e-4
CNAG_01944	NA	38.293	0.665	0.322	0.07519
CNAG_01946	NA	282.182	-0.665	0.136	5.319e-6
CNAG_01947	NA	65.083	0.127	0.256	0.7123
CNAG_01948	FZC36	335.294	0.221	0.129	0.1475
CNAG_01949	NA	175.426	0.237	0.167	0.2401
CNAG_01950	NA	405.131	0.222	0.13	0.1503
CNAG_01951	NA	13149.415	-0.563	0.126	3.71e-5
CNAG_01952	NA	94.425	0.551	0.203	0.01638
CNAG_01953	NA	74.461	0.403	0.228	0.1343
CNAG_01954	NA	281.562	0.528	0.154	0.00187
CNAG_01955	NA	37.023	-0.877	0.325	0.01699
CNAG_01956	NA	553.099	-0.21	0.12	0.1417
CNAG_01957	NA	1320.297	-0.147	0.11	0.2758
CNAG_01958	NA	983.011	-0.335	0.103	0.003559
CNAG_01959	NA	459.632	-0.456	0.126	9.811e-4
CNAG_01960	NA	4196.424	-0.924	0.113	6.547e-15
CNAG_01961	NA	1927.909	0.092	0.098	0.4596
CNAG_01962	NA	283.924	-0.077	0.164	0.7295
CNAG_01963	NA	69.437	-0.525	0.226	0.04334
CNAG_01964	OPT1	367.171	0.094	0.121	0.5498
CNAG_01965	NA	13.83	-0.528	0.509	0.41
CNAG_01969	NA	59.123	0.781	0.243	0.003868
CNAG_01970	NA	214.457	0.534	0.146	8.839e-4
CNAG_01971	NA	0.336	1.962	3.174	0.6401
CNAG_01972	TAF10	357.866	0.277	0.127	0.05874
CNAG_01973	ZFC2	1070.342	0.739	0.098	9.655e-13
CNAG_01974	NA	1033.63	-0.614	0.108	9.802e-8
CNAG_01975	NA	293.611	-0.411	0.142	0.01025
CNAG_01976	NA	14292.958	-0.547	0.116	1.401e-5
CNAG_01977	NA	42.314	0.746	0.342	0.05876
CNAG_01978	RCE1	100.215	-0.166	0.192	0.5007
CNAG_01979	NA	283.629	-0.206	0.131	0.1896
CNAG_01980	NA	0.484	-2.319	2.77	0.5167
CNAG_01981	NA	1625.005	-1.102	0.154	1.238e-11
CNAG_01982	NA	538.922	0.75	0.11	1.305e-10
CNAG_01983	RCV1	765.753	0.288	0.122	0.04038
CNAG_01984	TAL1	31019.069	0.052	0.094	0.6788
CNAG_01985	NA	15123.647	0.275	0.141	0.09675
CNAG_01986	NA	326.49	-0.085	0.143	0.6553
CNAG_01987	NA	635.497	0.142	0.11	0.2897
CNAG_01988	PHY1	342.168	0.351	0.123	0.01107
CNAG_01989	NA	76.084	0.925	0.226	1.836e-4
CNAG_01990	NA	50070.266	-0.455	0.084	4.754e-7
CNAG_01991	NA	3103.152	-0.424	0.099	9.049e-5
CNAG_01992	NA	123.322	1.182	0.208	1.098e-7
CNAG_01993	NA	191.209	0.768	0.16	9.346e-6
CNAG_01994	NA	66.945	-0.317	0.235	0.268
CNAG_01995	NA	92.141	1.965	0.223	2.879e-17
CNAG_01996	NA	260.907	0.634	0.141	3.572e-5
CNAG_01997	NA	516.025	-0.088	0.119	0.573
CNAG_01999	NA	150.917	0.201	0.202	0.4316
CNAG_02000	NA	148.987	1.252	0.175	1.31e-11
CNAG_02001	INP5203	718.497	0.411	0.102	2.207e-4
CNAG_02002	NA	1383.916	-0.234	0.093	0.02709
CNAG_02004	NA	1231.337	0.768	0.093	2.083e-15
CNAG_02005	NA	33.565	1.386	0.33	1.183e-4
CNAG_02006	NA	422.902	0.854	0.142	1.582e-8
CNAG_02007	ADK1	2761.476	-0.333	0.095	0.00146
CNAG_02008	OVA1	55268.801	0.094	0.105	0.4853
CNAG_02009	NA	66.793	0.449	0.231	0.09631
CNAG_02010	NA	132.609	0.183	0.181	0.4258
CNAG_02011	NA	207.031	0.036	0.152	0.8726
CNAG_02012	NA	310.97	0.412	0.141	0.009065
CNAG_02013	NA	280.221	0.633	0.138	2.185e-5
CNAG_02016	NA	3.149	-0.616	1.049	0.6572
CNAG_02018	NA	0	NA	NA	NA
CNAG_02020	NA	789.521	0.103	0.132	0.5462
CNAG_02021	NA	784.003	-0.216	0.104	0.07364
CNAG_02022	NA	984.836	-0.401	0.103	4.068e-4
CNAG_02023	NA	135.923	0.843	0.178	1.134e-5
CNAG_02024	NA	362.507	-0.17	0.127	0.2734
CNAG_02025	NA	437.957	-0.113	0.12	0.4602
CNAG_02026	NA	242.08	0.32	0.162	0.09166
CNAG_02027	NA	129.73	0.193	0.183	0.403
CNAG_02028	NA	225.843	-0.225	0.145	0.194
CNAG_02029	WSP1	482.165	0.29	0.129	0.05161
CNAG_02030	NA	5960.102	0.413	0.097	9.285e-5
CNAG_02031	NA	3.491	0.281	0.948	0.8355
CNAG_02032	NA	314.91	0.234	0.133	0.1379
CNAG_02033	NA	1059.802	-0.46	0.115	2.502e-4
CNAG_02034	BUR6	249.622	-0.703	0.151	1.718e-5
CNAG_02035	NA	4845.554	0.746	0.101	1.854e-12
CNAG_02036	CAS4	2061.779	-0.647	0.13	4.071e-6
CNAG_02037	NA	911.317	-0.236	0.106	0.05449
CNAG_02038	NA	281.82	0.059	0.162	0.7926
CNAG_02039	NA	17.023	0.597	0.465	0.2937
CNAG_02040	NA	46.533	0.181	0.277	0.6211
CNAG_02041	NA	195.016	1.83	0.169	1.286e-25
CNAG_02043	NA	240.751	0.757	0.149	2.223e-6
CNAG_02044	NA	51.104	2.628	0.324	9.68e-15
CNAG_02045	NA	105.362	1.954	0.236	2.21e-15
CNAG_02046	PBP1	466.07	0.025	0.126	0.8934
CNAG_02047	NA	462.129	1.234	0.165	1.32e-12
CNAG_02048	PUT5	597.121	-1.569	0.124	5.273e-35
CNAG_02049	PUT1	25.316	0.02	0.414	0.9738
CNAG_02050	QDR1	223.975	0.287	0.148	0.09683
CNAG_02051	NA	246.761	-0.298	0.144	0.07417
CNAG_02052	NA	29.501	0.02	0.369	0.9715
CNAG_02053	NA	10.841	0.62	0.551	0.3669
CNAG_02054	NA	1045.14	-0.315	0.096	0.003233
CNAG_02055	NA	269.327	0.727	0.146	3.93e-6
CNAG_02056	NA	182.616	-0.247	0.157	0.1883
CNAG_02057	URE6	134.366	0.281	0.182	0.197
CNAG_02058	NA	227.387	0.439	0.186	0.03909
CNAG_02059	NA	303.902	-0.056	0.133	0.7615
CNAG_02060	NA	263.968	-1.1	0.139	4.506e-14
CNAG_02062	NA	103.724	0.14	0.2	0.5936
CNAG_02063	NA	334.297	0.47	0.126	7.23e-4
CNAG_02064	NA	635.711	0.638	0.106	1.524e-8
CNAG_02065	NA	172.335	-0.325	0.164	0.08961
CNAG_02066	FZC13	54.452	0.752	0.288	0.02157
CNAG_02067	NA	667.248	-0.585	0.109	5.624e-7
CNAG_02068	NA	524.786	-0.082	0.114	0.5847
CNAG_02069	NA	192.876	1.209	0.157	2.496e-13
CNAG_02070	NA	1622.776	1.786	0.1	4.673999999999999e-69
CNAG_02071	BNI4	1295.611	0.43	0.094	2.464e-5
CNAG_02072	NA	423.064	0.296	0.119	0.02961
CNAG_02073	NA	167.139	-0.186	0.195	0.4524
CNAG_02074	NA	736.899	-0.354	0.13	0.0158
CNAG_02075	NA	159.426	-0.716	0.163	5.668e-5
CNAG_02076	NA	446.424	-0.534	0.132	2.217e-4
CNAG_02077	NA	184.426	-0.301	0.157	0.1027
CNAG_02078	NA	622.384	-0.186	0.109	0.1498
CNAG_02079	NA	673.655	1.367	0.125	4.619e-26
CNAG_02080	NA	190.834	-0.066	0.155	0.7579
CNAG_02081	NA	306.377	0.009	0.149	0.9689
CNAG_02082	NA	520.728	-0.19	0.117	0.1752
CNAG_02083	SIT2	212.179	2.324	0.162	1.589e-44
CNAG_02084	ERG20	1266.853	-0.38	0.093	1.714e-4
CNAG_02085	HST302	111.694	-0.45	0.235	0.1015
CNAG_02086	NA	657.099	-0.238	0.108	0.05623
CNAG_02087	NA	43.838	0.398	0.279	0.2377
CNAG_02088	NA	780.661	-0.092	0.105	0.496
CNAG_02089	NA	423.298	0.605	0.137	5.066e-5
CNAG_02090	GPA3	140.624	-0.78	0.191	1.911e-4
CNAG_02091	NAP1	7176.154	-0.09	0.092	0.4382
CNAG_02092	NA	583.194	0.297	0.113	0.02076
CNAG_02093	NA	785.867	0.185	0.123	0.2087
CNAG_02094	NA	672.671	-0.173	0.11	0.1903
CNAG_02095	NA	753.549	-0.551	0.108	2.327e-6
CNAG_02096	NA	186.244	0.017	0.179	0.951
CNAG_02097	NA	418.46	-0.292	0.131	0.05321
CNAG_02099	FAS1	6548.043	-1.015	0.141	7.35e-12
CNAG_02100	FAS2	7060.796	-0.977	0.137	1.599e-11
CNAG_02101	NA	156.168	-0.458	0.163	0.01275
CNAG_02102	NA	261.752	1.324	0.152	5.5e-17
CNAG_02103	NA	98.826	-0.014	0.207	0.9652
CNAG_02104	SFH5	297.341	0.965	0.142	1.218e-10
CNAG_02105	NA	287.255	0.268	0.13	0.07601
CNAG_02106	NA	1134.95	-0.453	0.102	4.075e-5
CNAG_02107	NA	229.493	0.426	0.143	0.008032
CNAG_02108	NA	244.525	0.01	0.143	0.9639
CNAG_02109	INP5201	606.879	0.534	0.127	1.097e-4
CNAG_02110	NA	396.265	-0.509	0.142	0.001168
CNAG_02111	NA	101.21	-0.153	0.195	0.5442
CNAG_02112	NA	98.623	-0.073	0.196	0.7885
CNAG_02113	NA	1528.847	-0.373	0.092	2.162e-4
CNAG_02114	NA	2507.897	0.625	0.101	6.297e-9
CNAG_02115	NHP6B02	601.207	-0.548	0.106	1.625e-6
CNAG_02116	NA	359.965	0.471	0.129	9.583e-4
CNAG_02117	NA	544.978	-0.041	0.11	0.7885
CNAG_02118	NA	16.723	1.151	0.447	0.02349
CNAG_02119	NA	368.823	0.113	0.126	0.4867
CNAG_02120	NA	927.241	-0.099	0.105	0.4595
CNAG_02121	NA	421.222	0.893	0.128	3.32e-11
CNAG_02122	NA	871.272	-0.2	0.113	0.1345
CNAG_02123	NA	246.29	-0.151	0.143	0.4003
CNAG_02124	NA	138.753	0.812	0.179	2.851e-5
CNAG_02125	NA	151.174	0.579	0.21	0.01459
CNAG_02126	NA	2596.2	-0.36	0.09	2.666e-4
CNAG_02127	NA	465.11	0.142	0.119	0.3312
CNAG_02128	NA	1759.301	-0.612	0.113	3.957e-7
CNAG_02129	NA	2574	2.135	0.143	2.709e-48
CNAG_02130	NSR1	995.203	0.159	0.097	0.1678
CNAG_02131	ISA1	288.692	-0.309	0.134	0.04409
CNAG_02132	NA	265.118	0.788	0.138	8.313e-8
CNAG_02133	SOL3	2348.846	0.531	0.093	7.997e-8
CNAG_02134	RSC8	1022.812	0.043	0.095	0.7366
CNAG_02135	NA	71.992	-0.319	0.225	0.2419
CNAG_02136	NA	1150.847	-1.043	0.096	1.059e-25
CNAG_02137	NA	225.37	-0.378	0.146	0.02214
CNAG_02138	NA	220.443	-0.528	0.146	0.001047
CNAG_02139	NA	385.28	0.349	0.136	0.02332
CNAG_02140	NA	946.101	-1.005	0.114	2.84e-17
CNAG_02141	NA	105.78	0.28	0.192	0.228
CNAG_02143	NA	165.36	0.72	0.164	5.283e-5
CNAG_02144	NA	26634.324	-0.477	0.08	2.114e-8
CNAG_02145	NA	1378.218	-0.524	0.099	8.247e-7
CNAG_02146	NA	2.491	0.713	1.145	0.6373
