gene	geneName	baseMean	log2FC	stderror	padj
CNAG_04243	CDC24	1591.631	0.605	0.152	9.645e-4
CNAG_04244	NA	314.704	0.497	0.164	0.01532
CNAG_04245	CHI22	1834.751	0.036	0.109	0.8586
CNAG_04246	NA	52.004	0.46	0.262	0.2076
CNAG_04247	SFI1	100.488	0.323	0.203	0.264
CNAG_04248	NA	51.285	0.246	0.27	0.5717
CNAG_04252	NA	104.438	-0.182	0.222	0.6183
CNAG_04253	NA	283.592	0.388	0.163	0.06961
CNAG_04254	NA	67.025	0.588	0.237	0.0558
CNAG_04255	NA	76.821	-0.457	0.224	0.1303
CNAG_04256	LPI6	87.087	0.605	0.215	0.0261
CNAG_04257	NA	2053.925	0.024	0.132	0.926
CNAG_04258	ARF1	363.944	0.042	0.141	0.8759
CNAG_04259	NA	1991.81	-0.808	0.142	7.787e-7
CNAG_04260	NA	436.244	-0.136	0.132	0.5143
CNAG_04261	NA	171.126	-0.161	0.228	0.6735
CNAG_04262	NA	21.111	0.38	0.405	0.5592
CNAG_04263	BZP2	351.672	-0.077	0.142	0.7552
CNAG_04264	NA	499.825	-0.299	0.127	0.07326
CNAG_04265	NA	241.732	-0.158	0.153	0.513
CNAG_04266	NA	320.195	-0.139	0.144	0.5457
CNAG_04267	MGM101	185.455	-0.258	0.167	0.2813
CNAG_04268	APN2	57.792	0.26	0.259	0.5264
CNAG_04269	NA	132.338	-0.298	0.179	0.2386
CNAG_04270	NA	157.748	-0.102	0.181	0.7462
CNAG_04271	NA	211.629	-0.138	0.159	0.5965
CNAG_04272	CMK2	228.204	-0.215	0.166	0.3914
CNAG_04273	NA	1487.254	-0.368	0.136	0.03323
CNAG_04274	NA	7.018	0.165	0.672	0.8975
CNAG_04275	NA	57.337	-0.032	0.25	0.9518
CNAG_04276	FCY4	460.769	0.075	0.142	0.7635
CNAG_04277	NA	72.819	-0.507	0.226	0.08984
CNAG_04278	NA	179.068	-0.016	0.177	0.9648
CNAG_04279	NA	337.616	-0.198	0.144	0.3528
CNAG_04280	NA	37.776	0.314	0.299	0.5016
CNAG_04281	NA	1736.131	0.236	0.114	0.1254
CNAG_04282	MPK2	167.119	0.26	0.177	0.3121
CNAG_04283	NA	476.995	0.44	0.145	0.01502
CNAG_04284	NA	630.394	-0.088	0.131	0.6889
CNAG_04285	NA	918.477	0.133	0.116	0.4547
CNAG_04286	NA	1112.218	-0.311	0.117	0.03594
CNAG_04287	NA	888.919	-0.311	0.149	0.1176
CNAG_04288	NA	139.887	-0.184	0.196	0.5578
CNAG_04289	NA	568.315	-0.095	0.123	0.6403
CNAG_04290	NA	2632.117	-0.16	0.119	0.3701
CNAG_04291	NA	1136.318	0.4	0.149	0.03395
CNAG_04292	NA	1534.501	-0.202	0.12	0.233
CNAG_04293	VPS41	270.864	0.141	0.165	0.6017
CNAG_04294	NA	86.223	-0.256	0.224	0.4582
CNAG_04295	NA	92.814	0.142	0.209	0.6867
CNAG_04296	NA	259.898	0.049	0.15	0.8615
CNAG_04297	NA	232.739	-0.151	0.154	0.5396
CNAG_04298	NOC3	809.996	-0.068	0.123	0.7507
CNAG_04299	NA	244.04	0.121	0.157	0.6387
CNAG_04300	NA	212.611	0.098	0.156	0.7125
CNAG_04301	NA	156.02	-0.195	0.193	0.522
CNAG_04302	NA	148.739	-0.208	0.18	0.4532
CNAG_04303	NA	509.646	0.017	0.133	0.9521
CNAG_04304	NA	2544.303	-0.195	0.125	0.2748
CNAG_04305	NA	109.313	-0.284	0.223	0.3987
CNAG_04306	NA	419.201	-0.163	0.133	0.4203
CNAG_04307	URO1	82.151	0.092	0.228	0.8249
CNAG_04308	HAD1	223.405	-0.802	0.166	3.883e-5
CNAG_04309	NA	119.01	-0.471	0.195	0.0639
CNAG_04310	NA	88.163	0.046	0.21	0.9094
CNAG_04311	NA	214.745	0.182	0.154	0.4409
CNAG_04312	MAN1	587.225	-0.234	0.137	0.2244
CNAG_04313	NA	1007.764	-0.193	0.133	0.3183
CNAG_04314	YEF1	65.329	0.012	0.245	0.983
CNAG_04315	NA	257.888	0.173	0.147	0.4417
CNAG_04316	UTR1	361.21	0.33	0.135	0.05913
CNAG_04317	NA	13.521	-0.207	0.484	0.8107
CNAG_04318	NA	192.074	0.108	0.177	0.7212
CNAG_04319	NA	282.592	-0.417	0.15	0.02823
CNAG_04320	CPS1	2106.01	0.735	0.144	1.07e-5
CNAG_04321	NA	280.096	0.175	0.14	0.4096
CNAG_04322	NA	151.315	-0.007	0.176	0.9852
CNAG_04323	NA	554.221	0.868	0.149	3.917e-7
CNAG_04324	NA	92.574	0.742	0.229	0.008689
CNAG_04325	NA	606.028	0.388	0.145	0.03594
CNAG_04326	NA	179.539	0.144	0.18	0.626
CNAG_04327	NA	2288.066	-0.013	0.115	0.9561
CNAG_04328	NA	2591.503	-0.039	0.149	0.8914
CNAG_04329	NA	370.549	0.45	0.179	0.051
CNAG_04330	NA	7.253	0.068	0.63	0.9584
CNAG_04331	NA	3.014	-0.53	1.033	0.7711
CNAG_04332	MRPL31	373.347	-0.725	0.147	2.299e-5
CNAG_04333	NA	47.553	0.596	0.283	0.1161
CNAG_04334	MRPS18	1937.65	-0.332	0.108	0.01359
CNAG_04335	NA	153.496	0.01	0.177	0.9799
CNAG_04336	NA	89.698	-0.121	0.209	0.7386
CNAG_04337	NA	29.402	1.449	0.37	0.001164
CNAG_04338	NA	148.222	0.656	0.18	0.002759
CNAG_04339	NA	187.28	0.251	0.165	0.2923
CNAG_04340	NA	508.115	-0.262	0.144	0.1873
CNAG_04341	NA	170.827	0.287	0.164	0.2098
CNAG_04342	NA	44.773	0.456	0.29	0.2725
CNAG_04343	NA	62.89	0.217	0.234	0.5638
CNAG_04344	NA	101.897	0.21	0.194	0.489
CNAG_04345	ARO8001	108.136	0.295	0.192	0.2833
CNAG_04346	NA	83.759	0.309	0.228	0.3649
CNAG_04347	NA	779.529	0.218	0.12	0.1877
CNAG_04348	NA	763.734	-0.511	0.14	0.002722
CNAG_04349	NA	233.789	-0.089	0.151	0.7324
CNAG_04350	NA	122.649	0.232	0.2	0.4507
CNAG_04351	NA	42.252	0.249	0.292	0.6014
CNAG_04352	ZAP103	120.66	0.185	0.19	0.5411
CNAG_04353	CLR1	119.21	0.374	0.19	0.1489
CNAG_04354	XPP1	271.621	-0.214	0.15	0.3329
CNAG_04355	NA	178.361	-0.558	0.168	0.006933
CNAG_04356	NA	472.856	-0.265	0.126	0.1161
CNAG_04357	NA	4.757	-0.52	0.804	0.7036
CNAG_04358	ATM1	401.111	0.106	0.136	0.6345
CNAG_04359	NA	99.605	-0.233	0.204	0.4585
CNAG_04360	NA	194.597	-0.516	0.178	0.02122
CNAG_04361	NA	339.251	-0.231	0.144	0.2601
CNAG_04362	NA	1447.244	0.087	0.134	0.7003
CNAG_04363	NA	9.806	0.285	0.573	0.7772
CNAG_04364	NA	1124.174	-0.29	0.132	0.09631
CNAG_04365	NA	451.086	-0.079	0.126	0.7135
CNAG_04366	NA	1590.443	-0.024	0.106	0.9076
CNAG_04367	NA	106.089	-0.329	0.2	0.2467
CNAG_04368	NA	395.062	0.235	0.178	0.3795
CNAG_04369	NA	292.925	-0.012	0.151	0.9683
CNAG_04370	NA	2058.022	0.064	0.132	0.7834
CNAG_04371	HSV2	179.648	0.341	0.162	0.1161
CNAG_04372	NA	649.471	-0.474	0.134	0.003664
CNAG_04373	NA	2994.58	0.153	0.128	0.4336
CNAG_04374	NA	26.591	-0.033	0.349	0.9641
CNAG_04375	NA	645.698	-0.035	0.145	0.8994
CNAG_04376	NA	548.518	-0.125	0.136	0.5677
CNAG_04377	NA	282.547	-0.081	0.152	0.76
CNAG_04378	NA	1981.71	-0.555	0.108	9.825e-6
CNAG_04379	NA	1142.205	-0.131	0.167	0.634
CNAG_04380	NA	493.675	0.569	0.147	0.001335
CNAG_04381	NA	81.515	0.145	0.225	0.7044
CNAG_04382	NA	141.635	0.497	0.181	0.02975
CNAG_04383	NA	1074.452	-0.67	0.114	3.115e-7
CNAG_04384	NA	222.941	-0.436	0.159	0.0309
CNAG_04385	NA	0.292	1.82	2.941	NA
CNAG_04386	NA	98.481	-0.215	0.212	0.5202
CNAG_04387	NA	248.951	0.71	0.162	2.127e-4
CNAG_04388	SOD2	1969.877	1.866	0.135	3.119e-40
CNAG_04389	NA	100.219	-0.39	0.204	0.1629
CNAG_04392	MFE2	80.073	-0.117	0.251	0.7919
CNAG_04393	NA	289.755	-0.134	0.163	0.6184
CNAG_04394	NA	22.408	0.292	0.374	0.635
CNAG_04395	NA	880.274	0.177	0.132	0.3691
CNAG_04396	NA	79.67	0.69	0.298	0.07814
CNAG_04397	NA	238.033	-0.015	0.148	0.963
CNAG_04398	ARO80	874.423	0.228	0.144	0.2701
CNAG_04399	NA	329.857	-0.39	0.141	0.02935
CNAG_04400	NA	681.601	-0.371	0.126	0.01895
CNAG_04401	NA	1704.765	0.106	0.125	0.6047
CNAG_04402	NA	1310.788	-0.238	0.112	0.111
CNAG_04403	NA	229.701	0.198	0.167	0.4387
CNAG_04404	NA	5.062	-0.429	0.825	0.767
CNAG_04405	NA	175.497	-0.394	0.173	0.08334
CNAG_04406	NA	232.779	0.123	0.157	0.634
CNAG_04407	NA	195.891	0.164	0.161	0.516
CNAG_04408	CKI1	388.604	0.054	0.15	0.8455
CNAG_04409	NA	705.74	0.505	0.135	0.002013
CNAG_04410	NA	34.39	0.489	0.322	0.2921
CNAG_04411	NA	88.908	-0.322	0.218	0.3092
CNAG_04412	NA	55.494	-0.454	0.271	0.2354
CNAG_04413	NA	9.084	0.874	0.604	0.3215
CNAG_04414	NA	115.766	-0.082	0.19	0.8077
CNAG_04415	NA	127.255	0.138	0.188	0.6585
CNAG_04416	NA	24.744	0.302	0.361	0.6093
CNAG_04417	NA	117.408	-0.166	0.209	0.6312
CNAG_04432	NA	244.459	-0.08	0.159	0.7755
CNAG_04433	YAK103	128.877	0.188	0.187	0.5238
CNAG_04434	NA	179.467	0.16	0.184	0.5946
CNAG_04436	NA	270.729	0.36	0.147	0.05944
CNAG_04437	NA	290.047	-0.765	0.153	1.938e-5
CNAG_04438	NA	136.516	-0.568	0.202	0.02537
CNAG_04439	NA	730.291	-0.287	0.121	0.06961
CNAG_04440	NA	75.172	-0.694	0.231	0.01632
CNAG_04441	NA	5120.526	-0.033	0.15	0.9076
CNAG_04442	NA	0.62	-0.175	2.317	NA
CNAG_04443	NA	128.511	-0.002	0.201	0.9963
CNAG_04444	NA	848.424	-0.097	0.126	0.6421
CNAG_04445	NA	18555.488	-0.574	0.135	3.605e-4
CNAG_04446	NA	52.64	0.165	0.257	0.7083
CNAG_04447	NA	166.632	-0.048	0.171	0.8813
CNAG_04448	NA	21763.851	-0.325	0.106	0.01395
CNAG_04449	HOC4	118.178	0.069	0.186	0.8422
CNAG_04450	NA	680.378	0.351	0.121	0.02112
CNAG_04451	NA	328.945	-0.186	0.142	0.383
CNAG_04452	RSM18	1052.38	-0.728	0.168	2.52e-4
CNAG_04453	IPC1	325.935	-0.552	0.143	0.001352
CNAG_04454	NA	30.97	-0.339	0.357	0.5536
CNAG_04455	NA	78.555	-0.617	0.267	0.07879
CNAG_04456	NA	138.744	0.146	0.182	0.6263
CNAG_04457	FZC30	18.863	0.746	0.441	0.23
CNAG_04458	NA	110.553	0.046	0.208	0.909
CNAG_04459	NA	14.659	0.56	0.483	0.4517
CNAG_04460	NA	426.881	-0.321	0.149	0.1055
CNAG_04461	HFM1	9.095	0.795	0.577	0.3538
CNAG_04462	NA	40.898	0.397	0.287	0.3521
CNAG_04463	NA	156.29	-0.333	0.182	0.1871
CNAG_04465	NA	408.251	-0.669	0.144	8.137e-5
CNAG_04466	NA	170.549	0.219	0.172	0.3994
CNAG_04467	NA	181.614	-1.714	0.183	1.604e-18
CNAG_04468	NA	118.764	0.368	0.199	0.1806
CNAG_04469	NA	60.007	-4.04	0.4	1.469e-21
CNAG_04470	NA	53.284	-1.434	0.277	8.467e-6
CNAG_04471	NA	37.669	0.133	0.32	0.8162
CNAG_04472	NA	30.454	-0.546	0.331	0.2441
CNAG_04473	NA	282.69	0.454	0.17	0.03535
CNAG_04474	NA	227.075	-0.089	0.161	0.7519
CNAG_04475	HPP3	425.688	-0.445	0.164	0.03179
CNAG_04476	NA	39.296	0.364	0.318	0.4593
CNAG_04478	NA	907.541	0.3	0.116	0.04498
CNAG_04479	NA	508.843	0.382	0.161	0.06992
CNAG_04484	NA	303.233	0.107	0.144	0.6529
CNAG_04485	NA	958.065	0.333	0.121	0.0297
CNAG_04486	NA	44.23	0.071	0.274	0.8914
CNAG_04487	NA	190.908	-0.163	0.162	0.5249
CNAG_04488	NA	1219.278	-0.197	0.118	0.2374
CNAG_04492	NA	74.115	0.495	0.235	0.1153
CNAG_04493	NA	223.433	0.155	0.176	0.5872
CNAG_04494	NA	738.121	-0.1	0.118	0.6015
CNAG_04495	NA	34.366	0.292	0.321	0.5714
CNAG_04496	NA	328.817	0.198	0.138	0.3291
CNAG_04497	NA	117.91	0.541	0.201	0.03463
CNAG_04498	NA	46.502	-0.369	0.284	0.3874
CNAG_04499	NA	754.46	-0.279	0.131	0.1102
CNAG_04500	NA	196.315	-0.112	0.168	0.6935
CNAG_04501	TRP1	506.045	-0.442	0.135	0.007709
CNAG_04502	NA	323.878	0.083	0.14	0.7301
CNAG_04503	NA	798.477	-0.377	0.175	0.1063
CNAG_04504	NA	255.838	-0.17	0.183	0.5646
CNAG_04505	GPA1	319.343	0.502	0.168	0.01713
CNAG_04506	NA	3.9	-1.127	0.938	0.4317
CNAG_04507	NA	101.835	0.607	0.209	0.02064
CNAG_04508	NA	68.808	0.184	0.234	0.6328
CNAG_04509	NA	5.028	-0.201	0.808	0.8955
CNAG_04510	VPS4	225.494	0.144	0.157	0.5677
CNAG_04511	NA	168.743	0.53	0.175	0.01548
CNAG_04512	NA	105.524	-0.329	0.206	0.2616
CNAG_04513	NA	490.024	-0.054	0.132	0.8223
CNAG_04514	MPK1	372.146	0.106	0.135	0.6338
CNAG_04515	NA	132.047	0.309	0.192	0.2574
CNAG_04518	ZFC5	183.985	0.709	0.179	9.904e-4
CNAG_04519	NA	213.205	0.191	0.165	0.4525
CNAG_04520	NA	80.575	0.322	0.242	0.3744
CNAG_04521	NA	118.698	0.855	0.192	1.632e-4
CNAG_04522	NA	212.899	-0.032	0.162	0.9196
CNAG_04523	NA	6.447	0.675	0.684	0.5337
CNAG_04524	NA	227.984	0.676	0.189	0.003329
CNAG_04525	NA	216.952	-0.218	0.184	0.4407
CNAG_04526	NA	8.632	-0.006	0.596	0.9966
CNAG_04527	NA	243.346	0.142	0.146	0.5418
CNAG_04528	NA	355.205	0.152	0.174	0.5915
CNAG_04529	NA	526.164	-0.376	0.15	0.05343
CNAG_04530	NA	537.56	-0.246	0.126	0.1502
CNAG_04531	NA	392.137	-0.291	0.131	0.09264
CNAG_04534	NA	55.551	0.206	0.25	0.6155
CNAG_04535	NA	11.698	0.722	0.538	0.37
CNAG_04536	NA	8.701	0.105	0.611	0.931
CNAG_04537	NA	215.991	-0.656	0.17	0.001415
CNAG_04538	NA	109.29	-0.005	0.204	0.9918
CNAG_04539	NA	161.491	0.152	0.23	0.6978
CNAG_04540	NA	812.55	0.125	0.174	0.6672
CNAG_04541	NA	361.469	-0.311	0.145	0.1079
CNAG_04544	NA	78.95	-0.385	0.222	0.2166
CNAG_04545	NA	70.862	0.155	0.226	0.6858
CNAG_04546	LPI10	12.969	-0.841	0.498	0.2301
CNAG_04548	NA	2.06	-1.443	1.288	NA
CNAG_04551	NA	0	NA	NA	NA
CNAG_04552	ITR1A	1.039	0.133	1.68	NA
CNAG_04553	NA	20.283	0.501	0.39	0.3925
CNAG_04557	NA	153.315	0.404	0.175	0.07961
CNAG_04561	NA	34.801	0.747	0.319	0.07365
CNAG_04562	NA	21.553	0.177	0.41	0.808
CNAG_04563	NA	10.638	-0.162	0.542	0.8756
CNAG_04564	NA	227.218	0.656	0.155	4.084e-4
CNAG_04565	NA	240.779	-0.209	0.147	0.3324
CNAG_04566	NA	563.134	0.224	0.132	0.2285
CNAG_04567	NA	31.432	-0.138	0.325	0.8119
CNAG_04570	LHP1	417.125	0.316	0.154	0.1276
CNAG_04571	NA	236.245	-0.225	0.15	0.2983
CNAG_04574	NA	256.096	-0.378	0.152	0.05567
CNAG_04575	NA	596.045	0.2	0.125	0.2636
CNAG_04576	NA	87.528	0.206	0.226	0.5707
CNAG_04577	NA	2258.963	-0.017	0.103	0.9361
CNAG_04579	NA	230.18	-0.331	0.165	0.1384
CNAG_04580	NA	337.427	-0.266	0.159	0.2347
CNAG_04581	NA	275.065	0.178	0.152	0.4443
CNAG_04582	NA	15.429	0.587	0.451	0.3866
CNAG_04583	DDT1	206.269	-0.087	0.158	0.7512
CNAG_04584	NA	686.618	-0.024	0.136	0.9288
CNAG_04585	NA	95.093	0.159	0.208	0.6428
CNAG_04586	HOB7	288.192	0.501	0.164	0.01443
CNAG_04587	NA	271.441	0.704	0.15	6.399e-5
CNAG_04588	ERT1	282.092	0.06	0.15	0.8246
CNAG_04589	NA	103.768	0.567	0.222	0.04751
CNAG_04590	NA	107.882	0.137	0.197	0.6811
CNAG_04591	NA	92.665	0.152	0.224	0.6883
CNAG_04594	FZC27	90.616	0.61	0.227	0.03432
CNAG_04595	NA	70.331	-0.005	0.245	0.9926
CNAG_04596	NA	62.462	0.152	0.259	0.7344
CNAG_04597	NA	86.664	0.333	0.272	0.4197
CNAG_04598	NA	81.042	0.111	0.229	0.7838
CNAG_04599	NA	162.604	0.115	0.176	0.7005
CNAG_04600	NA	120.486	0.452	0.188	0.06541
CNAG_04601	NA	8264.077	0.033	0.133	0.8967
CNAG_04602	NA	42.849	0.974	0.287	0.005635
CNAG_04603	NA	142.656	-0.089	0.177	0.7755
CNAG_04604	NA	1359.789	0.247	0.145	0.2238
CNAG_04605	ERG26	1196.286	0.165	0.12	0.3527
CNAG_04606	NA	199.567	0.221	0.194	0.4613
CNAG_04607	NA	805.139	0.207	0.162	0.3934
CNAG_04608	NA	443.619	0.03	0.135	0.909
CNAG_04609	AGO1	1354.414	-0.316	0.119	0.03623
CNAG_04610	NA	1.25	-1.397	1.689	NA
CNAG_04611	UBC8	94.939	-0.056	0.232	0.8994
CNAG_04612	NA	2771.461	-0.255	0.111	0.07953
CNAG_04613	NA	810.466	0.017	0.118	0.942
CNAG_04614	NA	94.549	0.09	0.205	0.8033
CNAG_04615	NA	74.204	0.268	0.225	0.4373
CNAG_04616	NA	10.006	0.219	0.544	0.8249
CNAG_04617	NA	68.52	0.577	0.254	0.085319999999999993
CNAG_04618	NA	72.282	0.963	0.23	4.562e-4
CNAG_04619	NA	25.28	0.174	0.384	0.7969
CNAG_04620	NA	320.343	-0.056	0.141	0.8279
CNAG_04621	NA	152.591	1.321	0.182	4.881e-11
CNAG_04622	NA	600.337	1.377	0.178	1.563e-12
CNAG_04623	NA	18.557	0.498	0.427	0.4497
CNAG_04625	NA	590.911	0.47	0.138	0.005331
CNAG_04626	NA	18.831	0.555	0.432	0.393
CNAG_04627	NA	288.193	-0.336	0.155	0.1021
CNAG_04628	NA	1298.084	-0.012	0.129	0.9639
CNAG_04629	NA	293.778	-0.108	0.147	0.6573
CNAG_04630	YAP2	291.777	0.559	0.142	0.001055
CNAG_04631	RIK1	92.069	0.667	0.219	0.01445
CNAG_04632	NA	110.111	-0.382	0.246	0.2776
CNAG_04633	NA	289.04	0.138	0.145	0.5542
CNAG_04634	NA	195.082	0.544	0.203	0.03449
CNAG_04635	NA	1303.57	0.998	0.169	2.473e-7
CNAG_04636	NA	170.667	0.028	0.168	0.934
CNAG_04637	MBF1	6018.744	-0.272	0.117	0.07683
CNAG_04638	NA	28.473	0.264	0.342	0.6395
CNAG_04639	NA	531.308	-0.063	0.125	0.7731
CNAG_04640	ACL1	4337.685	-0.038	0.102	0.8428
CNAG_04641	NA	285.081	0.3	0.143	0.1193
CNAG_04642	TSP2	1351.887	0.309	0.11	0.02619
CNAG_04646	NA	321.871	-0.309	0.139	0.09228
CNAG_04647	NA	403.891	-0.028	0.129	0.9105
CNAG_04648	NA	334.716	-0.076	0.143	0.7625
CNAG_04649	NA	71.584	-0.596	0.258	0.0786
CNAG_04650	NA	270.365	-0.132	0.165	0.6274
CNAG_04651	NA	674.679	-0.245	0.123	0.1418
CNAG_04652	NA	287.128	-0.359	0.156	0.07961
CNAG_04653	NA	89.857	-0.031	0.206	0.9413
CNAG_04654	NA	620.831	0.223	0.133	0.2332
CNAG_04655	NA	140.325	0.504	0.185	0.03142
CNAG_04656	NA	102.571	-0.381	0.2	0.1643
CNAG_04657	NA	295.163	0.336	0.145	0.07713
CNAG_04658	NA	34.533	-0.068	0.353	0.9207
CNAG_04659	PDC1	367.498	0.098	0.151	0.701
CNAG_04662	CTF4	144.471	0.13	0.178	0.6621
CNAG_04663	NA	103.262	0.07	0.21	0.8586
CNAG_04664	MRPL37	382.54	-0.701	0.177	0.001003
CNAG_04665	NA	302.322	-0.018	0.143	0.9515
CNAG_04666	NA	1376.889	-0.237	0.108	0.09923
CNAG_04667	NA	259.895	-0.018	0.171	0.9584
CNAG_04668	UBC12	484.338	-0.258	0.138	0.1749
CNAG_04669	NA	158.293	0.293	0.169	0.217
CNAG_04670	NA	464.161	0.023	0.13	0.9297
CNAG_04671	NA	839.57	0.188	0.141	0.373
CNAG_04673	NA	55.671	0.06	0.265	0.9076
CNAG_04674	ADA3	122.495	-0.189	0.186	0.5167
CNAG_04675	NA	432.615	0.977	0.136	9.719e-11
CNAG_04676	NA	840.399	-0.107	0.123	0.5927
CNAG_04677	NA	88.414	-0.115	0.223	0.7695
CNAG_04678	YPK1	614.381	-0.014	0.13	0.96
CNAG_04679	NA	467.366	-0.661	0.13	1.215e-5
CNAG_04680	NA	131.192	-0.316	0.192	0.2444
CNAG_04681	LPI14	135.317	0.182	0.176	0.512
CNAG_04682	NA	220.642	-0.136	0.166	0.6166
CNAG_04683	NA	1142.745	-0.326	0.122	0.0357
CNAG_04684	SEC23	2541.722	0.015	0.142	0.9592
CNAG_04686	NA	197.066	0.149	0.156	0.553
CNAG_04687	NA	2511.076	0.045	0.154	0.878
CNAG_04688	NA	9.605	0.226	0.561	0.8246
CNAG_04689	NA	151.45	-0.202	0.176	0.4556
CNAG_04690	NA	127.763	-0.616	0.182	0.005837
CNAG_04691	NA	19.43	0.475	0.401	0.4386
CNAG_04692	NA	666.425	-0.317	0.12	0.03851
CNAG_04693	SIN1	157.496	0.587	0.171	0.005063
CNAG_04694	NA	1308.215	0.143	0.145	0.5335
CNAG_04695	NA	35.025	0.397	0.327	0.4274
CNAG_04696	NA	172.054	0.059	0.168	0.8505
CNAG_04697	NA	355.269	0.11	0.135	0.6212
CNAG_04698	NA	1594.233	-0.945	0.124	3.309e-12
CNAG_04699	NA	120.547	-0.416	0.212	0.1492
CNAG_04700	NA	359.887	-0.214	0.135	0.2654
CNAG_04701	NA	299.403	-0.017	0.141	0.9552
CNAG_04702	NA	119.064	-0.063	0.189	0.8586
CNAG_04703	NA	710.244	0.603	0.155	0.001212
CNAG_04704	NA	4.641	0.123	0.828	0.942
CNAG_04705	NA	248.211	0.466	0.175	0.03674
CNAG_04707	NA	102.447	-0.049	0.197	0.8967
CNAG_04708	NA	366.894	0.237	0.132	0.1952
CNAG_04709	NA	1510.837	-0.01	0.12	0.9674
CNAG_04710	NA	288.786	-0.365	0.143	0.04773
CNAG_04711	NA	3.934	0.521	0.855	0.7221
CNAG_04712	NA	198.129	-0.149	0.157	0.5561
CNAG_04713	NA	151.491	-0.328	0.186	0.2065
CNAG_04714	NA	124.421	0.33	0.245	0.3677
CNAG_04715	NA	1730.438	-0.043	0.118	0.8433
CNAG_04716	NA	434.336	-0.228	0.136	0.2354
CNAG_04717	NA	30.416	-0.552	0.343	0.2572
CNAG_04718	PCD101	111.116	0.007	0.196	0.9872
CNAG_04719	NA	103.382	0.53	0.271	0.152
CNAG_04720	NA	296.707	0.455	0.14	0.008767
CNAG_04721	NA	502.251	0.092	0.124	0.6561
CNAG_04723	NA	166.921	-0.108	0.174	0.7151
CNAG_04724	NA	274.348	0.293	0.151	0.1529
CNAG_04725	NA	181.378	-0.065	0.182	0.8477
CNAG_04726	NA	45714.146	-0.603	0.156	0.001373
CNAG_04727	NA	10.882	-0.083	0.563	0.942
CNAG_04728	NA	724.309	-0.124	0.116	0.495
CNAG_04729	NA	312.818	-0.052	0.152	0.852
CNAG_04730	GPR4	123.985	-0.344	0.2	0.2202
CNAG_04731	PCD102	180.396	-0.138	0.166	0.6129
CNAG_04732	PCD1	173.797	0.434	0.188	0.07953
CNAG_04733	NA	317.82	0.317	0.142	0.09227
CNAG_04734	NA	233.826	0.268	0.163	0.2434
CNAG_04735	MEP1	159.017	0.065	0.192	0.8551
CNAG_04736	NA	76.225	0.196	0.217	0.5744
CNAG_04737	NA	74.039	0.012	0.241	0.9819
CNAG_04738	SAC6	501.714	-0.238	0.134	0.2016
CNAG_04739	NA	387.085	-0.493	0.138	0.00332
CNAG_04740	NA	504.953	0.119	0.128	0.5629
CNAG_04741	NA	332.813	0.233	0.162	0.3264
CNAG_04742	NA	202.45	-0.434	0.157	0.02952
CNAG_04743	NA	566.748	-0.142	0.121	0.4419
CNAG_04744	NA	125.13	-0.358	0.198	0.1923
CNAG_04745	NA	139.117	-0.256	0.19	0.3664
CNAG_04746	NA	223.23	-0.138	0.16	0.5987
CNAG_04747	NA	207.657	0.216	0.164	0.3799
CNAG_04748	NA	221.25	-0.467	0.171	0.03085
CNAG_04749	NA	811.112	-0.842	0.129	5.526e-9
CNAG_04750	NA	48.254	0.137	0.283	0.7838
CNAG_04751	NA	266.768	0.275	0.156	0.2051
CNAG_04752	NA	202.978	-0.004	0.173	0.9915
CNAG_04753	NA	75.985	0.013	0.237	0.9799
CNAG_04755	BCK1	374.687	0.416	0.144	0.02112
CNAG_04756	NA	83.881	-0.13	0.222	0.7349
CNAG_04757	NA	115.513	-0.094	0.199	0.7887
CNAG_04758	AMT2	79.847	-0.079	0.247	0.8637
CNAG_04759	NA	0.297	0.09	2.979	NA
CNAG_04760	NA	1180.18	0.169	0.125	0.3643
CNAG_04761	RAS2	802.114	-0.156	0.124	0.4056
CNAG_04762	NA	13846.213	0.095	0.112	0.6047
CNAG_04763	PMT2	427.606	0.015	0.131	0.9581
CNAG_04764	NA	179.134	-0.221	0.172	0.3926
CNAG_04765	NA	1254.569	-0.135	0.125	0.4851
CNAG_04766	NA	2.37	0.677	1.202	NA
CNAG_04767	NA	670.163	-0.004	0.138	0.988
CNAG_04768	NA	189.906	-0.305	0.186	0.2467
CNAG_04769	NA	112.534	0.084	0.196	0.8118
CNAG_04770	NA	432.691	-0.151	0.129	0.4456
CNAG_04771	NA	1059.095	-0.177	0.117	0.2958
CNAG_04772	NA	183.172	-0.287	0.167	0.2216
CNAG_04773	NA	8.615	0.55	0.598	0.5677
CNAG_04774	FZC26	412.099	0.346	0.16	0.1031
CNAG_04775	NA	309.988	-0.34	0.144	0.07018
CNAG_04776	NA	1550.743	-0.4	0.137	0.02027
CNAG_04777	NA	167.987	-0.316	0.174	0.1909
CNAG_04781	NA	43.726	-0.012	0.298	0.984
CNAG_04782	PPU1	501.661	0.299	0.146	0.1266
CNAG_04783	NA	157.845	-0.111	0.169	0.6986
CNAG_04784	NA	9.898	-0.021	0.548	0.985
CNAG_04785	NA	205.198	-0.643	0.172	0.002023
CNAG_04786	NA	383.842	0.294	0.148	0.1442
CNAG_04787	NA	44.779	0.033	0.285	0.9561
CNAG_04788	NA	1001.935	0.78	0.138	9.472e-7
CNAG_04789	NA	151.849	-0.231	0.171	0.366
