gene	geneName	baseMean	log2FC	stderror	padj
CNAG_02027	NA	65.425	-0.434	0.258	0.1714
CNAG_02028	NA	197.812	0.324	0.213	0.2221
CNAG_02029	WSP1	297.841	-0.126	0.189	0.6319
CNAG_02030	NA	2637.768	-1.247	0.146	4.986e-16
CNAG_02031	NA	2.428	-0.586	1.376	0.7689
CNAG_02032	NA	223.29	-0.108	0.184	0.6785
CNAG_02033	NA	958.651	0.483	0.155	0.006467
CNAG_02034	BUR6	356.666	0.42	0.2	0.07875
CNAG_02035	NA	3195.208	0.45	0.169	0.02142
CNAG_02036	CAS4	2344.624	0.033	0.142	0.8781
CNAG_02037	NA	1283.839	1.038	0.197	1.306e-6
CNAG_02038	NA	200.434	0.472	0.189	0.03313
CNAG_02039	NA	9.598	-0.032	0.604	0.9734
CNAG_02040	NA	17.743	-1.206	0.476	0.03021
CNAG_02041	NA	65.466	0.088	0.293	0.8406
CNAG_02043	NA	63.334	-0.15	0.263	0.6888
CNAG_02044	NA	1.727	0.868	1.513	0.6865
CNAG_02045	NA	11.065	-0.206	0.564	0.8045
CNAG_02046	PBP1	337.102	0.733	0.206	0.001557
CNAG_02047	NA	141.956	-0.085	0.235	0.8066
CNAG_02048	PUT5	1609.072	-0.07	0.149	0.7454
CNAG_02049	PUT1	38.15	-1.826	0.383	1.331e-5
CNAG_02050	QDR1	139.069	0.048	0.2	0.8766
CNAG_02051	NA	237.915	-0.222	0.196	0.3846
CNAG_02052	NA	7.391	-0.664	0.726	0.4966
CNAG_02053	NA	2.603	-0.269	1.182	0.8822
CNAG_02054	NA	1334.886	0.308	0.139	0.06289
CNAG_02055	NA	113.188	-0.32	0.226	0.2584
CNAG_02056	NA	130.667	0.62	0.219	0.01425
CNAG_02057	URE6	65.29	0.491	0.266	0.1295
CNAG_02058	NA	65.784	-1.199	0.293	2.207e-4
CNAG_02059	NA	220.127	-0.113	0.178	0.6532
CNAG_02060	NA	463.075	0.746	0.158	1.65e-5
CNAG_02062	NA	57.577	0.227	0.269	0.5363
CNAG_02063	NA	173.145	-0.526	0.191	0.01696
CNAG_02064	NA	429.404	0.078	0.173	0.758
CNAG_02065	NA	170.188	0.43	0.192	0.05817
CNAG_02066	FZC13	18.759	0.215	0.444	0.7394
CNAG_02067	NA	703.391	0.248	0.172	0.2503
CNAG_02068	NA	399.195	0.376	0.181	0.0834
CNAG_02069	NA	59.419	-0.982	0.287	0.002452
CNAG_02070	NA	209.642	-3.372	0.228	2.367e-47
CNAG_02071	BNI4	731.041	-0.935	0.166	2.05e-7
CNAG_02072	NA	179.519	-0.653	0.198	0.003614
CNAG_02073	NA	119.588	0.425	0.264	0.1928
CNAG_02074	NA	739.106	0.467	0.201	0.04891
CNAG_02075	NA	202.639	1.312	0.241	5.07e-7
CNAG_02076	NA	759.316	0.921	0.179	2.144e-6
CNAG_02077	NA	188.655	0.358	0.194	0.1301
CNAG_02078	NA	363.623	-0.156	0.18	0.5239
CNAG_02079	NA	221.396	0.123	0.183	0.6295
CNAG_02080	NA	168.516	0.38	0.194	0.1048
CNAG_02081	NA	221.806	-0.026	0.181	0.9258
CNAG_02082	NA	361.755	-0.405	0.176	0.05136
CNAG_02083	SIT2	97.508	-0.859	0.238	0.0013
CNAG_02084	ERG20	1325.777	0.298	0.151	0.1007
CNAG_02085	HST302	101.995	0.042	0.233	0.9075
CNAG_02086	NA	643.309	0.386	0.156	0.03485
CNAG_02087	NA	14.653	-0.438	0.509	0.5261
CNAG_02088	NA	543.198	0.265	0.171	0.2132
CNAG_02089	NA	126.135	-1.231	0.243	3.381e-6
CNAG_02090	GPA3	123.457	0.181	0.22	0.5481
CNAG_02091	NAP1	5875.832	0.172	0.133	0.3075
CNAG_02092	NA	388.592	0.222	0.163	0.2823
CNAG_02093	NA	369.459	-0.465	0.169	0.01729
CNAG_02094	NA	394.202	-0.384	0.156	0.03586
CNAG_02095	NA	656.797	-0.421	0.167	0.03135
CNAG_02096	NA	113.373	0.026	0.243	0.9435
CNAG_02097	NA	275.556	0.271	0.168	0.1908
CNAG_02099	FAS1	7276.96	1.02	0.148	1.041e-10
CNAG_02100	FAS2	9345.863	1.039	0.135	3.094e-13
CNAG_02101	NA	155.838	0.744	0.192	4.982e-4
CNAG_02102	NA	51.139	-0.688	0.296	0.04869
CNAG_02103	NA	45.98	-0.456	0.343	0.2939
CNAG_02104	SFH5	136.881	0.187	0.201	0.4874
CNAG_02105	NA	146.065	0.058	0.201	0.8473
CNAG_02106	NA	1138.35	0.763	0.153	5.018e-6
CNAG_02107	NA	82.197	-1.059	0.256	1.904e-4
CNAG_02108	NA	131.463	0.043	0.216	0.8977
CNAG_02109	INP5201	316.703	-0.136	0.164	0.5417
CNAG_02110	NA	480.823	0.938	0.176	9.264e-7
CNAG_02111	NA	76.715	0.53	0.272	0.1072
CNAG_02112	NA	76.307	-0.16	0.266	0.6699
CNAG_02113	NA	1254.048	0.249	0.144	0.158
CNAG_02114	NA	1248.981	-1.398	0.15	3.815e-19
CNAG_02115	NHP6B02	761.039	0.619	0.143	9.199e-5
CNAG_02116	NA	155.781	-0.646	0.2	0.00438
CNAG_02117	NA	319.291	-0.227	0.163	0.2693
CNAG_02118	NA	1.824	-1.167	1.442	0.5531
CNAG_02119	NA	264.98	0.124	0.171	0.6007
CNAG_02120	NA	815.887	0.572	0.162	0.001623
CNAG_02121	NA	151.74	0.375	0.195	0.113
CNAG_02122	NA	636.798	0.345	0.147	0.047
CNAG_02123	NA	162.792	0.187	0.193	0.4654
CNAG_02124	NA	67.33	-0.746	0.264	0.01416
CNAG_02125	NA	44.764	-1.741	0.327	9.322e-7
CNAG_02126	NA	1725.202	0.015	0.138	0.942
CNAG_02127	NA	321.575	0.133	0.177	0.5859
CNAG_02128	NA	3161.714	1.157	0.177	1.031e-9
CNAG_02129	NA	285.526	-1.427	0.213	3.466e-10
CNAG_02130	NSR1	780.294	0.625	0.143	7.535e-5
CNAG_02131	ISA1	228.726	-0.043	0.225	0.9011
CNAG_02132	NA	146.114	-0.927	0.202	3.038e-5
CNAG_02133	SOL3	1027.823	0.283	0.145	0.1067
CNAG_02134	RSC8	887.147	0.34	0.148	0.05203
CNAG_02135	NA	45.52	0.297	0.317	0.4848
CNAG_02136	NA	1471.46	0.728	0.148	6.627e-6
CNAG_02137	NA	157.394	-0.655	0.197	0.003226
CNAG_02138	NA	178.987	-0.282	0.207	0.281
CNAG_02139	NA	274.666	0.279	0.183	0.2223
CNAG_02140	NA	1296.478	0.898	0.199	4.016e-5
CNAG_02141	NA	99.825	0.038	0.219	0.9096
CNAG_02143	NA	49.392	-0.529	0.286	0.1281
CNAG_02144	NA	45799.068	1.046	0.164	2.687e-9
CNAG_02145	NA	1404.967	0.655	0.171	5.922e-4
CNAG_02146	NA	0	NA	NA	NA
CNAG_02147	NA	107.035	-0.198	0.222	0.5074
CNAG_02148	NA	1370.657	0.184	0.156	0.3632
CNAG_02149	NA	343.008	0.138	0.172	0.5555
CNAG_02150	NA	19.147	-0.233	0.444	0.715
CNAG_02151	NA	340.04	0.353	0.195	0.1385
CNAG_02152	NA	96.661	-0.379	0.247	0.2168
CNAG_02153	TUP1	603.935	0.44	0.163	0.01975
CNAG_02154	NA	240.705	0.346	0.228	0.2227
CNAG_02155	NA	0.542	-0.87	2.453	0.8106
CNAG_02156	NA	253.629	-1.697	0.227	1.723e-12
CNAG_02157	NA	61.024	0.17	0.274	0.6597
CNAG_02159	NA	168.384	-0.716	0.204	0.00187
CNAG_02160	NA	38.314	-0.03	0.318	0.9507
CNAG_02161	ASP1	326.303	0.138	0.167	0.5452
CNAG_02162	NA	617.618	0.32	0.177	0.1387
CNAG_02163	NA	265.301	0.832	0.234	0.001557
CNAG_02164	NA	924.591	-1.391	0.174	3.811e-14
CNAG_02165	NA	123.089	-0.423	0.215	0.1029
CNAG_02166	NA	1416.768	0.466	0.146	0.004881
CNAG_02167	NA	294.455	0.152	0.202	0.5849
CNAG_02168	NA	136.988	0.132	0.207	0.6498
CNAG_02169	NA	15.931	-2.135	0.54	3.764e-4
CNAG_02170	NA	33.855	-0.931	0.345	0.01975
CNAG_02171	NA	95.723	-0.376	0.235	0.1957
CNAG_02172	NA	159.128	-0.385	0.209	0.1306
CNAG_02173	NA	84.689	0.227	0.233	0.4634
CNAG_02174	NA	343.494	0.624	0.168	9.13e-4
CNAG_02175	NA	8.169	1.077	0.663	0.1881
CNAG_02176	NA	122.722	-0.614	0.222	0.01647
CNAG_02177	PPH22	796.602	0.165	0.14	0.3639
CNAG_02178	NA	201.366	-0.013	0.195	0.9639
CNAG_02179	NA	203.357	-0.372	0.194	0.1134
CNAG_02180	NA	442.956	0.151	0.168	0.5056
CNAG_02181	NA	406.178	0.174	0.157	0.3975
CNAG_02182	GRE2	2215.351	-1.546	0.194	4.712e-14
CNAG_02183	NA	485.099	-0.728	0.158	2.711e-5
CNAG_02184	NA	6.307	-0.57	0.753	0.5822
CNAG_02185	NA	370.05	0.304	0.217	0.2645
CNAG_02186	NA	97.009	-0.639	0.24	0.02158
CNAG_02187	NA	128.954	0.076	0.216	0.8125
CNAG_02188	NA	90.973	-0.989	0.236	1.445e-4
CNAG_02189	NA	2351.011	-1.091	0.154	2.88e-11
CNAG_02190	NA	322.075	0.155	0.176	0.5137
CNAG_02191	NA	280.855	0.935	0.167	2.201e-7
CNAG_02192	NA	43.592	-1.356	0.344	3.904e-4
CNAG_02193	NA	523.168	0.048	0.193	0.872
CNAG_02194	NA	203.938	-1.048	0.2	1.522e-6
CNAG_02195	NA	225.29	-0.403	0.193	0.08159
CNAG_02196	CDC11	390.563	0.103	0.163	0.6544
CNAG_02197	NA	650.728	0.498	0.147	0.002654
CNAG_02198	NA	483.296	0.694	0.152	3.19e-5
CNAG_02199	NA	91.691	-0.11	0.247	0.7594
CNAG_02200	NA	443.333	0.007	0.194	0.98
CNAG_02201	NA	85.86	0.05	0.252	0.8985
CNAG_02202	NA	1343.44	0.942	0.162	6.971e-8
CNAG_02203	NA	158.578	0.352	0.217	0.1892
CNAG_02204	NA	529.592	0.757	0.155	7.722e-6
CNAG_02205	NA	86.002	-0.383	0.244	0.2059
CNAG_02206	NA	7.963	-0.956	0.709	0.2863
CNAG_02207	NA	83.877	0.322	0.259	0.3321
CNAG_02208	NA	3171.697	0.294	0.182	0.1914
CNAG_02209	NOP56	2339.59	0.778	0.194	2.953e-4
CNAG_02210	NA	84.363	0.289	0.239	0.3487
CNAG_02211	NA	146.443	-1.692	0.227	2.279e-12
CNAG_02212	NA	3240.582	0.918	0.198	2.347e-5
CNAG_02213	NA	463.071	-0.277	0.16	0.1585
CNAG_02214	UBC6-2	252.968	-1.22	0.198	1.03e-8
CNAG_02215	HAP3	87.343	-0.107	0.25	0.7681
CNAG_02216	NA	300.25	-0.643	0.176	0.001099
CNAG_02217	CHS7	1027.281	-5.514	0.227	1.9679999999999996e-127
CNAG_02218	NA	88.368	-0.587	0.253	0.04969
CNAG_02219	NA	92.713	-0.782	0.228	0.002401
CNAG_02220	NA	379.111	-0.961	0.166	8.537e-8
CNAG_02221	ZIP3	145.533	-0.226	0.199	0.3829
CNAG_02222	NA	153.91	0.165	0.215	0.5775
CNAG_02223	NA	323.327	0.337	0.209	0.192
CNAG_02224	NA	83.433	0.375	0.246	0.2223
CNAG_02225	EXG104	69.812	-2.964	0.326	4.016e-18
CNAG_02226	NA	56.033	-2.474	0.318	1.867e-13
CNAG_02227	NA	145.951	0.029	0.218	0.9302
CNAG_02228	NA	173.882	-0.052	0.187	0.8528
CNAG_02229	PFT1	200.215	-0.036	0.189	0.9021
CNAG_02230	NA	104.528	-1.526	0.239	2.636e-9
CNAG_02231	NA	371.124	-0.22	0.164	0.2892
CNAG_02232	NA	295.884	0.286	0.169	0.1688
CNAG_02233	MEC1	239.393	-0.311	0.175	0.1459
CNAG_02234	NA	25707.292	1.064	0.138	3.786e-13
CNAG_02235	NA	218.571	0.716	0.209	0.002333
CNAG_02236	PPG1	294.842	0.231	0.18	0.3145
CNAG_02237	SLA2	910.446	-0.059	0.139	0.7706
CNAG_02238	NA	168.209	-0.067	0.229	0.8457
CNAG_02239	NA	441.335	0.269	0.175	0.215
CNAG_02240	NA	161.107	0.153	0.193	0.563
CNAG_02253	NA	0.966	-3.292	1.952	0.1702
CNAG_02254	LPI12	14.327	-1.094	0.511	0.0729
CNAG_02255	NA	19.386	-0.546	0.424	0.3113
CNAG_02257	NA	8866.703	0.356	0.146	0.03826
CNAG_02258	NA	119.008	-0.493	0.211	0.04795
CNAG_02259	NA	586.252	0.662	0.185	0.001424
CNAG_02260	CRG1	206.89	0.399	0.213	0.1227
CNAG_02261	NA	245.035	-0.364	0.192	0.1169
CNAG_02262	NA	414.888	0.146	0.167	0.5162
CNAG_02263	NA	93.253	-1.63	0.251	1.322e-9
CNAG_02264	NA	38.641	-2.232	0.361	8.523e-9
CNAG_02265	NA	471.259	0.439	0.151	0.01151
CNAG_02266	NA	10456.268	0.313	0.137	0.05355
CNAG_02267	NA	850.945	0.507	0.165	0.007187
CNAG_02268	NA	114.096	-0.245	0.235	0.428
CNAG_02269	NA	457.457	-0.211	0.168	0.327
CNAG_02270	MET2	240.161	0.624	0.17	0.001091
CNAG_02280	NA	268.843	0.315	0.17	0.1289
CNAG_02281	NA	314.363	0.551	0.18	0.007237
CNAG_02282	NA	88.293	0.331	0.237	0.2663
CNAG_02283	NA	35.977	-0.752	0.326	0.05136
CNAG_02284	NA	40.079	-0.732	0.367	0.09765
CNAG_02285	NA	6043.203	0.76	0.15	3.279e-6
CNAG_02286	NA	225.349	0.59	0.196	0.008261
CNAG_02287	NA	91.357	0.261	0.236	0.3982
CNAG_02288	NA	55.846	0.134	0.271	0.734
CNAG_02289	NA	67.857	-0.104	0.253	0.7764
CNAG_02290	NA	485.803	0.829	0.173	1.175e-5
CNAG_02291	NA	613.604	-0.46	0.146	0.005634
CNAG_02292	NA	1038.139	0.036	0.173	0.8933
CNAG_02293	NA	79.663	0.01	0.24	0.9788
CNAG_02294	ADE2	834.326	0.792	0.178	5.488e-5
CNAG_02295	NA	25.819	-0.001	0.385	0.9989
CNAG_02296	RBK1	294.083	0.509	0.191	0.021329999999999998
CNAG_02297	NA	135.808	-1.002	0.278	0.001301
CNAG_02298	NA	143.184	-0.505	0.212	0.04328
CNAG_02299	NA	230.205	0.544	0.257	0.07712
CNAG_02300	NA	2074.27	0.09	0.186	0.7371
CNAG_02301	NA	3043.222	1.037	0.171	1.737e-8
CNAG_02302	NA	45.496	-0.07	0.315	0.8859
CNAG_02303	NA	455.644	0.138	0.153	0.5027
CNAG_02304	MDM34	177.269	0.084	0.188	0.7594
CNAG_02305	FZC45	128.697	-0.086	0.232	0.8029
CNAG_02306	NA	227.301	0.153	0.202	0.581
CNAG_02307	NA	199.521	0.139	0.206	0.6294
CNAG_02308	NA	273.801	0.15	0.179	0.537
CNAG_02309	NA	313.839	0.272	0.179	0.2213
CNAG_02310	NA	253.477	0.179	0.179	0.4502
CNAG_02311	NA	3.706	-0.684	1.002	0.6245
CNAG_02312	NA	177.256	-0.715	0.209	0.002457
CNAG_02313	NA	239.052	-0.852	0.185	2.696e-5
CNAG_02314	NA	194.347	-0.128	0.217	0.675
CNAG_02315	NA	6782.691	0.529	0.202	0.02404
CNAG_02316	NA	769.115	0.706	0.163	8.894e-5
CNAG_02317	NA	88.605	0.993	0.248	3.176e-4
CNAG_02318	NA	200.525	0.167	0.183	0.4974
CNAG_02319	NA	140.555	0.084	0.244	0.8165
CNAG_02321	NA	4.794	-1.523	0.897	0.1669
CNAG_02322	FZC17	51.888	0.145	0.296	0.7356
CNAG_02323	NA	116.137	0.283	0.218	0.3061
CNAG_02324	NA	183.986	0.299	0.191	0.2081
CNAG_02325	NA	167.383	-0.565	0.202	0.01548
CNAG_02326	NA	714.15	-0.033	0.146	0.8851
CNAG_02327	NA	683.144	0.611	0.168	0.001187
CNAG_02328	NA	1376.147	0.319	0.153	0.08235
CNAG_02330	NA	18102.304	1.151	0.128	1.136e-17
CNAG_02331	NA	73583.179	0.995	0.139	1.507e-11
CNAG_02332	NA	139.996	0.456	0.225	0.09159
CNAG_02333	NA	99.359	-0.116	0.238	0.7375
CNAG_02334	NA	4.852	-0.61	0.856	0.6066
CNAG_02335	NA	382.588	-0.739	0.159	2.274e-5
CNAG_02336	NA	66.209	1.037	0.271	5.99e-4
CNAG_02337	FUR1	456.783	0.379	0.178	0.07536
CNAG_02338	NA	10714.299	0.934	0.134	5.287e-11
CNAG_02339	NA	2.712	-0.552	1.131	0.7364
CNAG_02340	NA	377.262	0.375	0.166	0.05698
CNAG_02341	NA	383.108	0.264	0.171	0.2142
CNAG_02342	NA	380.853	-1.094	0.167	9.187e-10
CNAG_02343	NA	209.019	-0.329	0.187	0.1493
CNAG_02344	NA	45.685	-1.605	0.354	3.778e-5
CNAG_02345	EED1	90.985	-0.312	0.266	0.3647
CNAG_02347	NA	304.285	0.244	0.187	0.3043
CNAG_02348	NA	99.898	0.046	0.231	0.8973
CNAG_02349	NA	107.568	-0.217	0.227	0.4729
CNAG_02350	NA	274.739	0.327	0.172	0.1159
CNAG_02351	CHI4	237.488	-0.835	0.179	2.055e-5
CNAG_02353	NA	49.495	-0.848	0.29	0.01101
CNAG_02354	NA	1146.074	0.92	0.201	3.094e-5
CNAG_02355	NA	67.888	-0.437	0.279	0.2071
CNAG_02356	NA	236.452	0.436	0.186	0.04687
CNAG_02357	MKK2	83.455	-0.404	0.256	0.2027
CNAG_02358	NA	136.023	0.179	0.207	0.5217
CNAG_02359	NA	30329.32	0.889	0.126	3.786e-11
CNAG_02360	NA	833.692	-0.596	0.149	3.206e-4
CNAG_02361	NA	423.73	0.846	0.16	1.223e-6
CNAG_02362	NA	108.62	-0.345	0.228	0.2248
CNAG_02363	NA	15.441	-0.613	0.583	0.425
CNAG_02364	FZC19	86.93	-0.421	0.232	0.1365
CNAG_02365	NA	26.105	-0.332	0.382	0.5209
CNAG_02366	NA	630.515	-0.343	0.162	0.07633
CNAG_02367	NA	4747.569	0.01	0.132	0.9612
CNAG_02368	NA	87.186	0.045	0.247	0.9053
CNAG_02371	NA	164.426	-0.031	0.196	0.9171
CNAG_02372	NA	284.41	0.523	0.2	0.02476
CNAG_02373	NA	128.227	-0.111	0.206	0.7062
CNAG_02374	NA	162.457	0.156	0.217	0.6029
CNAG_02375	FIG4	165.025	-0.134	0.2	0.6305
CNAG_02376	ISP2	438.695	-0.003	0.155	0.9896
CNAG_02377	NA	1028.156	0.174	0.15	0.3695
CNAG_02378	NA	4849.006	0.606	0.14	8.995e-5
CNAG_02381	NA	4.264	-1.054	0.993	0.4202
CNAG_02382	NA	1310.242	0.639	0.151	1.292e-4
CNAG_02383	NA	157.981	0.19	0.194	0.4629
CNAG_02384	NA	61.569	-0.534	0.317	0.1705
CNAG_02385	NA	214.867	-0.25	0.177	0.2606
CNAG_02386	NA	127.506	-0.081	0.231	0.8125
CNAG_02387	NA	282.995	0.349	0.191	0.1334
CNAG_02388	NA	124.668	0.193	0.221	0.5188
CNAG_02389	YPK101	39.946	-0.724	0.351	0.08595
CNAG_02392	NA	108.096	-1.298	0.227	1.14e-7
CNAG_02393	NA	719.582	-0.198	0.155	0.3169
CNAG_02394	NA	567.209	0.21	0.154	0.28
CNAG_02395	NA	188.389	-0.068	0.192	0.8103
CNAG_02396	NA	348.751	0.233	0.178	0.304
CNAG_02397	NA	31.94	0.31	0.346	0.5061
CNAG_02398	NA	212.702	-2.799	0.217	2.9669999999999997e-36
CNAG_02399	GLR1	1234.878	0.102	0.135	0.5826
CNAG_02400	NA	713.742	0.172	0.165	0.4281
CNAG_02401	NA	119.391	-0.067	0.21	0.8299
CNAG_02402	NA	118.118	-0.091	0.231	0.7891
CNAG_02403	NA	2685.942	0.998	0.181	3.596e-7
CNAG_02404	NA	843.498	0.384	0.169	0.05465
CNAG_02405	NA	34.916	-0.573	0.33	0.157
CNAG_02406	NA	58.533	0.423	0.28	0.225
CNAG_02407	NA	49.679	-0.706	0.314	0.05764
CNAG_02408	NA	56.499	-0.118	0.295	0.7835
CNAG_02409	LIV5	251.54	-1.202	0.188	2.409e-9
CNAG_02412	NA	502.929	0.823	0.177	2.317e-5
CNAG_02413	NA	565.374	0.186	0.157	0.3588
CNAG_02414	NA	293.434	0.029	0.265	0.942
CNAG_02415	ANXC3.1	393.87	-0.527	0.154	0.002422
CNAG_02416	NA	4190.889	0.755	0.146	2.038e-6
CNAG_02417	NA	16.341	-1.307	0.507	0.026950000000000002
CNAG_02418	NA	2240.157	1.317	0.166	5.314e-14
CNAG_02419	NA	253.091	0.145	0.175	0.5433
CNAG_02420	NA	31.338	-0.249	0.395	0.6541
CNAG_02421	NA	2313.675	0.744	0.166	4.568e-5
CNAG_02422	NA	148.032	1.017	0.237	1.023e-4
CNAG_02423	NA	268.686	-0.554	0.185	0.008828
CNAG_02424	NA	166.444	0.328	0.204	0.194
CNAG_02425	NA	61.204	-0.017	0.288	0.9682
CNAG_02426	NA	557.378	0.568	0.166	0.002454
CNAG_02427	NA	74.369	-0.207	0.276	0.5861
CNAG_02428	NA	155.97	0.309	0.214	0.2494
CNAG_02430	NA	30.976	-1.522	0.373	2.341e-4
CNAG_02431	NA	39.242	0.337	0.347	0.4651
CNAG_02432	NA	320.569	-0.317	0.17	0.1244
CNAG_02433	NA	79.075	-0.75	0.252	0.009369
CNAG_02434	ATX1	1061.28	-0.701	0.141	5.542e-6
CNAG_02435	BWC2	573.519	-0.006	0.157	0.9789
CNAG_02436	NA	149.461	-0.072	0.202	0.8087
CNAG_02437	NA	714.73	0.635	0.176	0.001325
CNAG_02438	NA	11.664	-1.208	0.571	0.07712
CNAG_02439	NA	25.965	-0.343	0.411	0.5401
CNAG_02440	NA	1064.227	-0.023	0.142	0.9159
CNAG_02441	NA	18.563	-0.211	0.446	0.7458
CNAG_02442	NA	257.293	0.622	0.191	0.004125
CNAG_02443	NA	3664.485	0.439	0.157	0.01547
CNAG_02444	NA	137.167	-0.919	0.211	7.549e-5
CNAG_02445	NA	229.868	-0.414	0.219	0.1201
CNAG_02446	NA	57.624	-0.895	0.303	0.01005
CNAG_02447	NA	241.833	0.295	0.172	0.1626
CNAG_02448	NA	4.407	-1.346	0.901	0.2307
CNAG_02449	NA	247.068	1.041	0.218	1.324e-5
CNAG_02452	NA	139.14	-0.327	0.221	0.2357
CNAG_02453	PTP5	144.338	-0.089	0.194	0.7516
CNAG_02454	NA	180.864	0.342	0.193	0.1483
CNAG_02455	NA	1497.685	0.293	0.163	0.141
CNAG_02457	NA	563.304	0.42	0.151	0.01624
CNAG_02458	NA	506.173	-0.348	0.188	0.1279
CNAG_02459	NA	268.096	1.429	0.553	0.0267
CNAG_02460	HEM13	143.456	1.088	0.21	1.837e-6
CNAG_02463	NA	74.571	0.247	0.272	0.4994
CNAG_02464	NA	60.162	0.237	0.292	0.5527
CNAG_02465	NA	100.894	-0.462	0.227	0.09073
CNAG_02466	NA	190.621	-0.441	0.194	0.05464
CNAG_02467	NA	166.645	0.247	0.202	0.3392
CNAG_02468	NA	294.138	0.017	0.164	0.9456
CNAG_02469	NA	214.239	0.36	0.193	0.1254
CNAG_02470	PPP2	153.22	-0.025	0.227	0.9422
CNAG_02471	NA	241.177	0.415	0.2	0.08235
CNAG_02472	NA	196.714	0.249	0.234	0.4188
CNAG_02473	NA	412.517	-0.777	0.161	1.055e-5
CNAG_02475	NA	107.649	-0.566	0.232	0.03699
CNAG_02476	YRM101	37.919	-1.283	0.345	8.733e-4
CNAG_02477	NA	54.685	-0.367	0.281	0.3044
CNAG_02478	NA	133.052	-0.911	0.22	1.766e-4
CNAG_02479	NA	67.093	-0.366	0.293	0.329
CNAG_02480	NA	30.087	-0.21	0.36	0.6806
CNAG_02481	NA	177.068	0.469	0.208	0.05646
CNAG_02482	NA	1257.781	0.492	0.155	0.005152
CNAG_02483	NA	20.433	-0.705	0.429	0.1823
CNAG_02484	NA	20.788	-0.123	0.425	0.8467
CNAG_02485	NA	7136.875	0.646	0.146	5.832e-5
CNAG_02486	NA	2043.339	0.478	0.146	0.003804
CNAG_02487	PHS1	280.956	0.062	0.184	0.8184
CNAG_02488	NA	236.64	-1.581	0.207	5.668e-13
CNAG_02489	NA	6.783	-1.132	0.723	0.2067
CNAG_02490	MRE11	48.904	-0.241	0.304	0.562
CNAG_02491	NA	77.942	0.496	0.269	0.1287
CNAG_02492	NA	428.009	0.027	0.156	0.9125
CNAG_02493	NA	359.713	-1.289	0.172	1.583e-12
CNAG_02494	NA	204.933	-0.163	0.21	0.5716
CNAG_02495	NA	333.969	0.549	0.198	0.01647
CNAG_02496	NA	125.521	-0.394	0.257	0.2174
CNAG_02497	NA	16.477	-1.137	0.482	0.04517
CNAG_02498	NA	352.082	0.08	0.191	0.7739
CNAG_02499	NA	1114.983	0.669	0.244	0.0176
CNAG_02500	NA	1190.072	-0.178	0.468	0.7944
CNAG_02501	NA	1659.446	-0.48	0.133	0.001261
CNAG_02502	NA	1050.655	0.877	0.187	1.987e-5
CNAG_02503	GPX2	526.801	0.42	0.199	0.07796
CNAG_02504	NA	222.343	0.095	0.208	0.7522
CNAG_02505	NA	102.607	-1.285	0.262	7.279e-6
CNAG_02506	RIB3	574.144	0.09	0.154	0.6806
CNAG_02507	NA	2433.075	0.516	0.202	0.02893
CNAG_02508	NA	156.48	-0.153	0.194	0.5639
CNAG_02509	NA	30.681	-1.935	0.393	6.514e-6
CNAG_02510	NA	316.72	-1.251	0.173	1.02e-11
CNAG_02511	CPK1	201.714	-0.459	0.194	0.04447
CNAG_02512	NA	332.263	-0.66	0.192	0.002279
CNAG_02514	NA	162.59	-1.389	0.231	2.376e-8
CNAG_02515	NA	188.478	-1.021	0.207	6.647e-6
CNAG_02516	HLH5	139.466	-1.356	0.228	3.363e-8
CNAG_02517	NA	6.963	-2.244	0.83	0.01946
CNAG_02519	NA	1556.463	-0.775	0.222	0.001907
CNAG_02520	NA	832.685	0.346	0.163	0.07648
CNAG_02521	NA	1.014	0.203	1.825	0.9417
CNAG_02522	MRS3/4	264.091	0.501	0.188	0.02142
CNAG_02523	NA	197.704	-2.569	0.238	1.796e-25
CNAG_02524	NA	100.727	-2.018	0.238	8.033e-16
CNAG_02525	NA	31.19	-0.729	0.35	0.08203
CNAG_02526	NA	343.464	-8.347	0.612	2.345e-40
CNAG_02527	NA	102.565	-0.327	0.222	0.2379
CNAG_02528	NA	74.715	-0.023	0.246	0.9515
CNAG_02529	NA	329.681	1.013	0.171	3.937e-8
CNAG_02530	NA	253.015	0.623	0.202	0.006891
CNAG_02531	CPK2	39.658	-1.198	0.363	0.003559
CNAG_02532	NA	564.51	0.98	0.197	5.03e-6
CNAG_02533	NA	157.382	0.372	0.206	0.1388
CNAG_02534	NA	382.401	0.94	0.222	1.297e-4
CNAG_02535	NA	136.69	0.377	0.207	0.1342
CNAG_02536	TAF6	143.125	0.722	0.207	0.001908
CNAG_02538	NA	0	NA	NA	NA
CNAG_02539	NA	1451.711	-0.53	0.155	0.002354
CNAG_02540	NA	86.605	0.406	0.236	0.1612
CNAG_02541	NA	258.277	-0.489	0.207	0.04473
CNAG_02542	IRK2	68.396	-0.525	0.27	0.1085
CNAG_02543	NA	88.801	-0.376	0.243	0.2132
CNAG_02544	NA	14.383	-1.266	0.545	0.04921
CNAG_02545	IPP1	2405.784	0.369	0.143	0.02736
CNAG_02546	NA	965.228	0.806	0.203	3.407e-4
CNAG_02547	NA	951.017	0.277	0.171	0.1895
CNAG_02548	NA	112.869	-0.314	0.232	0.2856
CNAG_02549	NA	67.412	-0.564	0.273	0.08594
CNAG_02550	NA	114.64	-0.981	0.247	3.444e-4
