gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01633	NA	230.664	-0.124	0.14	0.5441
CNAG_01634	NA	235.229	-0.484	0.139	0.002554
CNAG_01635	NA	107.624	0.315	0.213	0.2705
CNAG_01636	NA	384.994	-0.258	0.128	0.1079
CNAG_01637	NA	1519.032	-0.17	0.101	0.1973
CNAG_01638	NA	892.646	-0.014	0.115	0.9445
CNAG_01639	NA	580.121	-0.777	0.11	5.016e-11
CNAG_01640	CSF1	615.289	0.39	0.117	0.004111
CNAG_01641	NA	333.398	-0.453	0.141	0.005848
CNAG_01642	NA	385.532	0.098	0.144	0.6585
CNAG_01643	NA	1034.989	-0.201	0.12	0.1981
CNAG_01644	MLN4	228.552	-0.238	0.142	0.1993
CNAG_01645	NA	97.096	0.001	0.211	0.9973
CNAG_01646	NA	244.322	0.048	0.144	0.8432
CNAG_01647	NA	839.915	-0.061	0.111	0.7246
CNAG_01648	H4	29772.443	-0.313	0.083	0.001007
CNAG_01649	NA	256.878	-0.064	0.142	0.7798
CNAG_01650	MRPL7	1539.154	-0.53	0.114	3.117e-5
CNAG_01651	NA	156.338	0.772	0.173	6.598e-5
CNAG_01652	PNG1	472.464	0.258	0.128	0.1111
CNAG_01653	CIG1	11.292	-0.988	0.585	0.1946
CNAG_01654	CAS34	259.558	-0.036	0.143	0.8843
CNAG_01655	NA	1884.995	0.1	0.095	0.46
CNAG_01656	NA	82.247	-1.069	0.224	1.793e-5
CNAG_01657	NA	1444.162	-0.495	0.115	1.207e-4
CNAG_01658	NA	683.665	-0.053	0.102	0.7463
CNAG_01659	NA	105.945	-0.069	0.198	0.8328
CNAG_01660	GCN3	330.346	-0.176	0.127	0.3078
CNAG_01663	NA	157.022	-0.047	0.198	0.8902
CNAG_01664	NA	632.922	0.013	0.11	0.9451
CNAG_01665	NA	267.964	-0.449	0.139	0.005472
CNAG_01666	NA	2203.206	-0.377	0.095	4.574e-4
CNAG_01667	COQ2	714.574	-0.21	0.106	0.1163
CNAG_01668	NA	251.199	0.607	0.184	0.004586
CNAG_01669	NA	206.556	0.034	0.151	0.8958
CNAG_01670	NA	509.171	0.476	0.114	1.928e-4
CNAG_01671	NA	32.249	0.536	0.324	0.2044
CNAG_01672	NA	19.597	0.56	0.431	0.3454
CNAG_01673	NA	354.535	-0.463	0.135	0.003059
CNAG_01674	NA	50.28	0.05	0.265	0.9134
CNAG_01675	NA	153.634	0.122	0.165	0.6248
CNAG_01676	NA	336.021	-0.452	0.129	0.002341
CNAG_01677	NA	1522.418	-0.089	0.093	0.5052
CNAG_01678	NHA1	1006.904	0.158	0.117	0.3228
CNAG_01679	NA	2361.207	-0.603	0.118	3.793e-6
CNAG_01680	NA	6.3	-0.147	0.73	0.9066
CNAG_01681	FCY2	164.464	-0.824	0.177	2.788e-5
CNAG_01682	NA	1574.228	-0.382	0.089	1.213e-4
CNAG_01683	STL1	2981.336	-0.735	0.091	4.06e-14
CNAG_01686	NA	358.58	0.031	0.123	0.886
CNAG_01687	NA	489.373	-0.447	0.112	4.14e-4
CNAG_01688	NA	635.171	-0.163	0.111	0.2705
CNAG_01689	NA	111.588	0.766	0.199	7.141e-4
CNAG_01690	NA	82.687	-0.069	0.22	0.8534
CNAG_01691	NA	321.127	0.358	0.13	0.02177
CNAG_01692	UBA3	780.004	0.08	0.105	0.6131
CNAG_01693	NA	204.282	-0.243	0.158	0.247
CNAG_01694	NA	263.075	0.027	0.147	0.9172
CNAG_01695	NA	114.322	0.14	0.211	0.6656
CNAG_01696	NA	913.323	-0.203	0.124	0.2128
CNAG_01697	CSN1201	429.296	-0.113	0.122	0.5253
CNAG_01698	NA	215.083	-0.119	0.147	0.5869
CNAG_01699	NA	115.496	0.247	0.195	0.3592
CNAG_01701	NA	346.43	0.16	0.153	0.4648
CNAG_01702	NA	74.569	0.232	0.228	0.4776
CNAG_01703	NA	168.874	0.014	0.16	0.9632
CNAG_01704	IRK6	6718.68	0.301	0.095	0.006543
CNAG_01706	NA	54.182	0.61	0.262	0.0581
CNAG_01707	CRG3	1118.188	-0.205	0.122	0.196
CNAG_01708	GAT7	147.403	-0.381	0.164	0.05961
CNAG_01709	NA	1603.532	0.237	0.088	0.024140000000000002
CNAG_01710	NA	45.498	0.192	0.305	0.6856
CNAG_01711	NA	1332.581	-0.226	0.105	0.0849
CNAG_01712	NA	161.301	-0.462	0.164	0.01765
CNAG_01713	NA	3812.592	0.701	0.114	1.363e-8
CNAG_01714	NA	79.54	0.414	0.228	0.1568
CNAG_01715	NA	572.301	-0.616	0.118	2.341e-6
CNAG_01716	NA	370.924	0.018	0.127	0.9339
CNAG_01717	NA	826.363	-0.174	0.147	0.3938
CNAG_01718	NA	246.949	0.078	0.143	0.7316
CNAG_01719	NA	65.147	-0.181	0.254	0.6397
CNAG_01720	VPS23	143.615	-0.383	0.167	0.06452
CNAG_01721	HEM3	1248.971	-0.308	0.092	0.003714
CNAG_01722	NA	493.129	0.168	0.114	0.272
CNAG_01723	NA	204.542	0.128	0.149	0.5616
CNAG_01725	NA	210.855	0.128	0.158	0.5869
CNAG_01726	NA	317.372	-0.214	0.143	0.2653
CNAG_01727	NA	34839.344	-0.236	0.08	0.01222
CNAG_01728	NA	497.664	-0.087	0.118	0.6243
CNAG_01729	NA	441.714	-0.401	0.123	0.005227
CNAG_01730	STE7	70.949	-0.07	0.229	0.8576
CNAG_01731	NA	414.515	0.212	0.124	0.1862
CNAG_01732	NA	540.444	0.189	0.119	0.227
CNAG_01733	NA	3205.649	0.166	0.336	0.7594
CNAG_01734	NA	723.923	0.156	0.101	0.2451
CNAG_01735	NA	6401.959	0.478	0.109	8.942e-5
CNAG_01736	NA	2577.445	-0.059	0.096	0.6954
CNAG_01737	ERG25	982.769	-0.402	0.111	0.001522
CNAG_01738	NA	448.362	-0.149	0.114	0.3415
CNAG_01739	NA	573.925	0.313	0.111	0.01754
CNAG_01740	CDC12	414.528	-0.007	0.132	0.9794
CNAG_01741	NA	184.832	0.254	0.154	0.2087
CNAG_01742	AQY1	67.224	0.186	0.25	0.6218
CNAG_01743	NA	434.531	0.356	0.117	0.009833
CNAG_01744	HAD1	2071.742	0.173	0.085	0.1045
CNAG_01745	NA	1258.806	0.192	0.095	0.1118
CNAG_01746	NA	253.192	0.56	0.161	0.002457
CNAG_01749	NA	315.891	-0.368	0.132	0.01948
CNAG_01750	NA	8816.446	0.465	0.1	2.832e-5
CNAG_01751	NA	672.416	0.767	0.109	6.536e-11
CNAG_01752	NA	2767.475	-0.518	0.119	1.03e-4
CNAG_01753	NA	926.44	0.697	0.121	1.143e-7
CNAG_01754	NA	327.299	0.03	0.144	0.9029
CNAG_01755	NA	411.471	-0.84	0.13	2.066e-9
CNAG_01756	NA	350.172	-0.378	0.153	0.0435
CNAG_01758	PGU1	47.018	0.608	0.278	0.07958
CNAG_01759	NA	34.21	0.317	0.325	0.4989
CNAG_01760	NA	181.348	0.279	0.177	0.2319
CNAG_01761	NA	8127.035	-0.449	0.103	1.004e-4
CNAG_01763	NA	155.769	-0.08	0.168	0.7681
CNAG_01764	NA	192.105	0.135	0.161	0.5692
CNAG_01765	NA	255.197	-0.201	0.145	0.3072
CNAG_01768	NA	1034.233	-0.042	0.098	0.7894
CNAG_01769	NA	75.457	0.051	0.224	0.8943
CNAG_01770	NA	1155.388	-0.034	0.099	0.8386
CNAG_01771	NA	1081.928	0.297	0.12	0.04304
CNAG_01772	NA	306.729	-0.355	0.134	0.02771
CNAG_01773	NA	255.265	0.33	0.14	0.05507
CNAG_01776	NA	77.814	0.089	0.255	0.8331
CNAG_01777	NA	414.374	0.387	0.156	0.04124
CNAG_01778	NA	892.685	0.163	0.099	0.2095
CNAG_01779	NA	448.875	0.384	0.119	0.005548
CNAG_01780	NA	565.338	-0.3	0.115	0.03074
CNAG_01781	NA	1439.604	0.349	0.098	0.002019
CNAG_01787	NA	51.602	-0.316	0.294	0.4479
CNAG_01788	NA	411.293	-0.424	0.123	0.002727
CNAG_01789	NA	631.894	-0.273	0.123	0.07526
CNAG_01790	NA	233.804	-0.047	0.138	0.84
CNAG_01791	NA	916.681	-0.123	0.099	0.3682
CNAG_01792	NA	269.128	-0.326	0.153	0.08944
CNAG_01793	NA	127.116	0.096	0.178	0.736
CNAG_01794	NA	226.623	0.704	0.153	3.775e-5
CNAG_01795	NA	601.621	1.206	0.139	1.916e-16
CNAG_01796	NA	1787.77	0.883	0.13	2.597e-10
CNAG_01797	NA	954.7	-0.626	0.104	3.263e-8
CNAG_01798	NA	313.437	0.026	0.126	0.9039
CNAG_01799	NA	4116.542	-0.467	0.1	2.653e-5
CNAG_01800	NA	1408.656	-0.464	0.098	2.3e-5
CNAG_01801	NA	14.428	0.791	0.507	0.2385
CNAG_01802	NA	558.448	0.288	0.152	0.1382
CNAG_01803	NA	71.149	0.054	0.233	0.8921
CNAG_01806	NA	0.18	0.99	4.08	0.8883
CNAG_01807	UPF1	1136.035	0.048	0.097	0.758
CNAG_01808	NA	1543.691	0.099	0.094	0.4585
CNAG_01809	NA	747.074	0.144	0.108	0.3306
CNAG_01810	NA	129.264	-0.708	0.2	0.002116
CNAG_01811	NA	1502.507	-0.32	0.114	0.0179
CNAG_01812	NA	2979.351	-0.594	0.082	1.454e-11
CNAG_01813	NA	9113.854	-0.158	0.095	0.201
CNAG_01814	NA	172.103	-0.276	0.171	0.2205
CNAG_01815	NA	292.904	0.373	0.138	0.02399
CNAG_01816	NA	60.827	0.078	0.247	0.8518
CNAG_01817	NA	506.401	0.081	0.117	0.6524
CNAG_01818	NA	704.95	-0.037	0.108	0.8384
CNAG_01819	NA	389.242	-0.382	0.129	0.01198
CNAG_01820	PYK1	3136.375	-0.332	0.09	0.001215
CNAG_01821	NA	1018.812	0.794	0.111	2.125e-11
CNAG_01822	NA	908.089	-0.012	0.116	0.955
CNAG_01823	INM1	624.351	0.157	0.112	0.3013
CNAG_01824	NA	454.585	0.002	0.122	0.9927
CNAG_01825	NA	128.105	0.275	0.184	0.2643
CNAG_01826	NA	102.622	0.029	0.198	0.9329
CNAG_01827	NA	14.823	1.061	0.492	0.08442
CNAG_01828	NA	163.873	-0.27	0.171	0.2306
CNAG_01832	NA	132.852	-0.077	0.194	0.8079
CNAG_01833	NA	1116.856	-0.595	0.108	4.675e-7
CNAG_01834	NA	663.551	0.111	0.116	0.5079
CNAG_01835	NA	373.941	0.258	0.13	0.1156
CNAG_01837	NA	493.496	0.349	0.117	0.01164
CNAG_01839	ESS1	607.55	0.165	0.113	0.2802
CNAG_01840	TUB1	7817.307	-0.307	0.086	0.001794
CNAG_01841	GLN3	46.173	0.48	0.283	0.1916
CNAG_01842	NA	543.103	-0.623	0.122	4.065e-6
CNAG_01843	NA	963.997	-0.552	0.118	2.647e-5
CNAG_01844	NA	126.588	0.081	0.187	0.7898
CNAG_01845	PKC1	939.785	0.071	0.095	0.6209
CNAG_01846	NA	96.257	0.11	0.216	0.7497
CNAG_01847	NA	75.974	0.364	0.224	0.2142
CNAG_01848	NA	1236.391	0.51	0.1	4.065e-6
CNAG_01849	NA	50.427	-0.292	0.274	0.4539
CNAG_01850	TCO1	705.463	0.301	0.122	0.04264
CNAG_01851	NA	4.668	1.588	0.925	0.1858
CNAG_01852	NA	799.332	-0.212	0.097	0.08132
CNAG_01853	NA	672.571	-0.193	0.108	0.1647
CNAG_01854	NA	7522.765	0.418	0.138	0.009937
CNAG_01855	NA	645.86	0.133	0.112	0.3944
CNAG_01856	NA	91.778	-0.18	0.204	0.5477
CNAG_01857	NA	14.914	0.729	0.482	0.2569
CNAG_01858	HOB2	16.648	0.171	0.53	0.849
CNAG_01859	NA	400.452	0.101	0.139	0.629
CNAG_01860	NA	132.836	0.122	0.199	0.694
CNAG_01861	NA	497.821	0.034	0.124	0.8719
CNAG_01862	NA	48.591	1.085	0.301	0.00166
CNAG_01863	SNF2	1328.437	0.076	0.097	0.6002
CNAG_01864	NDX5	333.66	-0.202	0.133	0.2534
CNAG_01865	NA	90.567	0.166	0.246	0.6609
CNAG_01866	NA	223.965	-0.012	0.149	0.9648
CNAG_01867	NA	445.956	0.069	0.119	0.7136
CNAG_01868	NA	324.131	-0.687	0.135	4.34e-6
CNAG_01869	NA	142.951	-0.017	0.185	0.9596
CNAG_01870	NA	1674.84	-0.264	0.103	0.03363
CNAG_01871	NA	645.165	0.002	0.104	0.9932
CNAG_01872	CTR2	777.735	0.417	0.103	3.66e-4
CNAG_01873	NA	22.367	1.695	0.429	4.973e-4
CNAG_01874	NA	756.873	-0.02	0.135	0.9337
CNAG_01875	NA	348.815	-0.221	0.124	0.1699
CNAG_01876	NA	201.037	0.086	0.148	0.7093
CNAG_01877	GUA1	2424.766	-0.771	0.086	2.392e-17
CNAG_01878	NA	312.651	0.11	0.137	0.5904
CNAG_01879	NA	299.479	0.223	0.132	0.1935
CNAG_01880	NA	384.494	-0.228	0.123	0.1454
CNAG_01881	NA	1901.885	-0.355	0.093	7.925e-4
CNAG_01882	NA	386.881	0.507	0.133	8.147e-4
CNAG_01883	GAT8	40.293	0.073	0.291	0.8855
CNAG_01884	NA	19456.591	-0.819	0.094	1.25e-16
CNAG_01885	CID14	270.763	-0.498	0.136	0.001383
CNAG_01886	NA	411.521	0.58	0.136	1.432e-4
CNAG_01889	NA	132.826	0.121	0.192	0.6852
CNAG_01890	MET6	14085.459	-0.953	0.116	1.048e-14
CNAG_01891	NA	324.549	0.094	0.131	0.6363
CNAG_01892	NA	365.696	0.146	0.134	0.4436
CNAG_01893	NA	187.446	0.223	0.158	0.2997
CNAG_01894	NA	317.745	-0.354	0.13	0.02312
CNAG_01895	NA	352.818	-0.177	0.126	0.2996
CNAG_01896	NA	3590.993	-0.106	0.118	0.5372
CNAG_01897	BDF1	1229.668	0.083	0.095	0.5556
CNAG_01898	NA	127.984	-0.855	0.201	1.54e-4
CNAG_01899	NA	393.14	-0.394	0.131	0.01082
CNAG_01900	NDX1	403.833	0.214	0.124	0.1813
CNAG_01902	NA	543.597	-0.374	0.112	0.003969
CNAG_01903	NA	470.659	-0.144	0.134	0.4517
CNAG_01904	NA	394.411	-0.053	0.13	0.8037
CNAG_01905	KSP1	673.543	0.083	0.102	0.5849
CNAG_01906	NA	237.072	0.163	0.159	0.4756
CNAG_01907	NA	997.107	-0.406	0.121	0.003744
CNAG_01908	HEM4	79.411	0.313	0.239	0.3417
CNAG_01909	NA	171.31	-0.045	0.172	0.8771
CNAG_01910	NA	247.104	-0.099	0.141	0.6454
CNAG_01911	SEC6	181.548	-0.195	0.164	0.3929
CNAG_01912	NA	205.828	0.082	0.152	0.736
CNAG_01913	NA	70.084	-0.132	0.232	0.7176
CNAG_01914	NA	451.439	-0.335	0.13	0.03338
CNAG_01915	NA	3562.016	-1.485	0.128	8.518e-29
CNAG_01916	NA	640.837	-0.324	0.124	0.03074
CNAG_01917	NA	79.59	-0.326	0.216	0.2585
CNAG_01918	NA	141.793	0.138	0.17	0.5863
CNAG_01919	NA	270.979	0.436	0.143	0.00963
CNAG_01920	UBI4	7846.494	0.462	0.092	5.32e-6
CNAG_01921	NA	44.598	-0.64	0.282	0.06616
CNAG_01922	NA	95.497	-0.003	0.213	0.9944
CNAG_01923	NA	1489.74	-0.087	0.09	0.501
CNAG_01924	NA	217.571	0.001	0.15	0.9977
CNAG_01925	NA	49.714	-0.215	0.305	0.6436
CNAG_01926	PEX5	202.357	0.389	0.149	0.03085
CNAG_01927	NA	220.484	0.371	0.178	0.09697
CNAG_01928	NA	213.708	0.235	0.146	0.2225
CNAG_01929	NA	152.942	0.168	0.182	0.5256
CNAG_01930	NA	123.952	0.009	0.192	0.9813
CNAG_01931	NA	41.697	0.412	0.312	0.3371
CNAG_01933	NA	1.49	1.051	1.561	0.6607
CNAG_01934	NA	56.29	0.683	0.256	0.02635
CNAG_01936	NA	48.936	0.408	0.288	0.2957
CNAG_01937	NA	43.268	-0.577	0.292	0.1179
CNAG_01938	KIN1	544.731	-0.166	0.114	0.2803
CNAG_01939	NA	1491.326	0.629	0.107	7.281e-8
CNAG_01940	NA	439.627	-0.035	0.15	0.8925
CNAG_01941	NA	205.257	-0.076	0.16	0.7695
CNAG_01942	NA	1845.359	0.631	0.092	2.055e-10
CNAG_01943	NA	421.873	-0.543	0.119	4.54e-5
CNAG_01944	NA	33.172	0.183	0.334	0.7292
CNAG_01946	NA	305.757	-0.537	0.13	2.455e-4
CNAG_01947	NA	72.663	0.309	0.249	0.3706
CNAG_01948	FZC36	295.558	-0.279	0.132	0.09067
CNAG_01949	NA	181.172	0.203	0.169	0.387
CNAG_01950	NA	368.098	-0.179	0.12	0.2653
CNAG_01951	NA	12463.286	-0.945	0.08	2.3649999999999998e-29
CNAG_01952	NA	86.05	0.197	0.211	0.5182
CNAG_01953	NA	80.919	0.497	0.22	0.06819
CNAG_01954	NA	337.44	0.848	0.169	5.775e-6
CNAG_01955	NA	74.869	0.99	0.234	1.667e-4
CNAG_01956	NA	628.099	0.034	0.108	0.8519
CNAG_01957	NA	1488.657	0.073	0.101	0.6313
CNAG_01958	NA	1102.237	-0.116	0.108	0.4488
CNAG_01959	NA	520.374	-0.199	0.124	0.2245
CNAG_01960	NA	8009.057	0.837	0.1	2.403e-15
CNAG_01961	NA	2036.065	0.12	0.092	0.3429
CNAG_01962	NA	288.682	-0.161	0.16	0.4832
CNAG_01963	NA	88.496	0.096	0.21	0.7768
CNAG_01964	OPT1	367.449	-0.03	0.126	0.8896
CNAG_01965	NA	13.236	-0.874	0.503	0.1803
CNAG_01969	NA	44.628	-0.052	0.289	0.9172
CNAG_01970	NA	173.44	-0.164	0.167	0.4939
CNAG_01971	NA	0	NA	NA	NA
CNAG_01972	TAF10	435.052	0.651	0.143	4.639e-5
CNAG_01973	ZFC2	986.93	0.436	0.098	6.775e-5
CNAG_01974	NA	1208.64	-0.237	0.097	0.04667
CNAG_01975	NA	338.829	-0.105	0.129	0.5869
CNAG_01976	NA	13300.344	-1.004	0.08	3.4449999999999996e-33
CNAG_01977	NA	37.737	0.357	0.341	0.4642
CNAG_01978	RCE1	117.197	0.159	0.197	0.5874
CNAG_01979	NA	331.132	0.117	0.125	0.5211
CNAG_01980	NA	0.507	-2.444	2.786	0.5505
CNAG_01981	NA	2075.987	-0.339	0.122	0.01968
CNAG_01982	NA	508.263	0.504	0.109	3.557e-5
CNAG_01983	RCV1	726.959	0.023	0.113	0.9062
CNAG_01984	TAL1	34206.444	0.198	0.091	0.08179
CNAG_01985	NA	14483.085	0.033	0.098	0.8407
CNAG_01986	NA	361.85	0.082	0.138	0.6995
CNAG_01987	NA	624.302	-0.034	0.104	0.8433
CNAG_01988	PHY1	311.488	-0.029	0.144	0.9077
CNAG_01989	NA	51.622	-0.177	0.264	0.6636
CNAG_01990	NA	45017.186	-1.039	0.094	2.0760000000000003e-26
CNAG_01991	NA	3282.299	-0.387	0.107	0.001586
CNAG_01992	NA	86.439	0.252	0.214	0.3963
CNAG_01993	NA	115.2	-0.84	0.197	1.474e-4
CNAG_01994	NA	102.115	0.708	0.205	0.002767
CNAG_01995	NA	37.592	-0.135	0.305	0.7852
CNAG_01996	NA	244.097	0.358	0.138	0.03168
CNAG_01997	NA	513.866	-0.236	0.114	0.09994
CNAG_01999	NA	140.932	-0.126	0.197	0.677
CNAG_02000	NA	91.417	-0.02	0.211	0.9588
CNAG_02001	INP5203	717.074	0.29	0.099	0.01324
CNAG_02002	NA	1323.278	-0.532	0.093	1.65e-7
CNAG_02004	NA	1163.15	0.527	0.097	7.468e-7
CNAG_02005	NA	19.774	0.054	0.415	0.9409
CNAG_02006	NA	344.941	0.252	0.133	0.1356
CNAG_02007	ADK1	2990.678	-0.221	0.103	0.08526
CNAG_02008	OVA1	68382.183	0.531	0.1	1.24e-6
CNAG_02009	NA	64.947	0.267	0.235	0.4186
CNAG_02010	NA	127.258	-0.062	0.183	0.8413
CNAG_02011	NA	212.987	-0.013	0.172	0.967
CNAG_02012	NA	298.903	0.192	0.129	0.2671
CNAG_02013	NA	244.299	0.173	0.137	0.3605
CNAG_02016	NA	4.825	0.521	0.826	0.6845
CNAG_02018	NA	0	NA	NA	NA
CNAG_02020	NA	831.803	0.124	0.114	0.4437
CNAG_02021	NA	882.775	0.006	0.104	0.9763
CNAG_02022	NA	1208.064	0.086	0.109	0.5985
CNAG_02023	NA	114.577	0.324	0.191	0.1912
CNAG_02024	NA	375.164	-0.205	0.148	0.3103
CNAG_02025	NA	413.319	-0.444	0.13	0.003065
CNAG_02026	NA	255.165	0.341	0.159	0.08672
CNAG_02027	NA	127.616	0.021	0.185	0.9498
CNAG_02028	NA	248.426	-0.074	0.137	0.732
CNAG_02029	WSP1	421.96	-0.217	0.14	0.2424
CNAG_02030	NA	5763.022	0.208	0.093	0.07066
CNAG_02031	NA	3.277	-0.002	1.025	0.9986
CNAG_02032	NA	307.491	0.044	0.135	0.8466
CNAG_02033	NA	1056.14	-0.631	0.144	8.89e-5
CNAG_02034	BUR6	285.817	-0.377	0.152	0.04141
CNAG_02035	NA	3745.447	-0.031	0.11	0.8684
CNAG_02036	CAS4	2419.879	-0.254	0.105	0.04809
CNAG_02037	NA	887.616	-0.47	0.112	2.04e-4
CNAG_02038	NA	272.148	-0.177	0.143	0.3723
CNAG_02039	NA	18.206	0.663	0.453	0.2758
CNAG_02040	NA	46.968	0.086	0.28	0.8567
CNAG_02041	NA	97.833	0.249	0.206	0.3834
CNAG_02043	NA	242.35	0.669	0.141	1.957e-5
CNAG_02044	NA	25.114	1.249	0.404	0.008341
CNAG_02045	NA	51.28	0.355	0.296	0.387
CNAG_02046	PBP1	457.138	-0.163	0.136	0.387
CNAG_02047	NA	325.486	0.333	0.168	0.1176
CNAG_02048	PUT5	814.153	-0.428	0.113	8.48e-4
CNAG_02049	PUT1	27.456	0.135	0.377	0.8291
CNAG_02050	QDR1	210.951	-0.002	0.15	0.9942
CNAG_02051	NA	275.818	-0.096	0.138	0.6468
CNAG_02052	NA	35.404	0.388	0.314	0.3726
CNAG_02053	NA	9.473	0.178	0.579	0.8552
CNAG_02054	NA	1138.078	-0.188	0.091	0.1006
CNAG_02055	NA	228.245	0.204	0.15	0.3175
CNAG_02056	NA	216.598	0.125	0.157	0.5928
CNAG_02057	URE6	131.417	0.1	0.19	0.741
CNAG_02058	NA	265.8	0.706	0.168	1.929e-4
CNAG_02059	NA	297.634	-0.255	0.131	0.1235
CNAG_02060	NA	334.459	-0.367	0.131	0.01908
CNAG_02062	NA	108.466	0.143	0.191	0.6198
CNAG_02063	NA	298.957	0.055	0.138	0.8102
CNAG_02064	NA	564.077	0.224	0.106	0.08994
CNAG_02065	NA	180.767	-0.32	0.16	0.1139
CNAG_02066	FZC13	50.999	0.493	0.282	0.1764
CNAG_02067	NA	773.79	-0.239	0.104	0.06312
CNAG_02068	NA	562.922	-0.009	0.127	0.9692
CNAG_02069	NA	131.063	0.208	0.176	0.3942
CNAG_02070	NA	1054.341	0.819	0.107	6.209e-13
CNAG_02071	BNI4	1127.231	-0.07	0.1	0.6466
CNAG_02072	NA	389.072	-0.06	0.128	0.7709
CNAG_02073	NA	179.878	-0.104	0.154	0.6594
CNAG_02074	NA	843.663	-0.071	0.109	0.6719
CNAG_02075	NA	177.922	-0.483	0.164	0.013
CNAG_02076	NA	501.012	-0.296	0.119	0.0421
CNAG_02077	NA	197.79	-0.219	0.161	0.317
CNAG_02078	NA	824.572	0.464	0.101	3.895e-5
CNAG_02079	NA	413.373	0.138	0.124	0.4327
CNAG_02080	NA	207.219	0.044	0.148	0.8583
CNAG_02081	NA	301.724	-0.17	0.139	0.3785
CNAG_02082	NA	556.115	-0.128	0.111	0.408
CNAG_02083	SIT2	79.821	0.215	0.217	0.4907
CNAG_02084	ERG20	1270.275	-0.524	0.102	3.362e-6
CNAG_02085	HST302	113.665	-0.556	0.208	0.02664
CNAG_02086	NA	655.596	-0.392	0.133	0.01303
CNAG_02087	NA	52.565	0.73	0.268	0.02315
CNAG_02088	NA	737.985	-0.412	0.111	0.001125
CNAG_02089	NA	520.912	0.975	0.126	4.491e-13
CNAG_02090	GPA3	164.992	-0.371	0.162	0.06466
CNAG_02091	NAP1	8152.811	0.146	0.084	0.1801
CNAG_02092	NA	559.191	0.06	0.108	0.7289
CNAG_02093	NA	898.208	0.418	0.105	4.501e-4
CNAG_02094	NA	820.9	0.265	0.1	0.02754
CNAG_02095	NA	845.905	-0.311	0.099	0.007069
CNAG_02096	NA	212.695	0.26	0.166	0.2357
CNAG_02097	NA	497.908	0.093	0.116	0.5915
CNAG_02099	FAS1	8321.079	-0.292	0.117	0.04087
CNAG_02100	FAS2	9121.644	-0.212	0.117	0.1566
CNAG_02101	NA	145.926	-0.879	0.172	3.457e-6
CNAG_02102	NA	176.34	0.332	0.172	0.128
CNAG_02103	NA	103.131	-0.027	0.232	0.9493
CNAG_02104	SFH5	230.703	0.251	0.145	0.1818
CNAG_02105	NA	303.619	0.296	0.128	0.06172
CNAG_02106	NA	1273.271	-0.224	0.096	0.0579
CNAG_02107	NA	271.183	0.719	0.15	1.537e-5
CNAG_02108	NA	227.859	-0.34	0.158	0.0863
CNAG_02109	INP5201	546.027	0.145	0.125	0.4064
CNAG_02110	NA	433.773	-0.355	0.135	0.02885
CNAG_02111	NA	112.174	0.019	0.186	0.955
CNAG_02112	NA	120.595	0.354	0.179	0.1191
CNAG_02113	NA	1752.041	-0.087	0.085	0.4765
CNAG_02114	NA	2941.976	0.888	0.089	1.653e-21
CNAG_02115	NHP6B02	668.948	-0.337	0.108	0.007607
CNAG_02116	NA	344.868	0.244	0.13	0.1395
CNAG_02117	NA	637.745	0.27	0.108	0.03946
CNAG_02118	NA	14.885	0.793	0.543	0.2773
CNAG_02119	NA	354.503	-0.133	0.127	0.4642
CNAG_02120	NA	894.855	-0.35	0.111	0.007136
CNAG_02121	NA	337.632	0.252	0.129	0.1223
CNAG_02122	NA	1009.211	0.099	0.103	0.5073
CNAG_02123	NA	275.126	0.038	0.144	0.8793
CNAG_02124	NA	119.827	0.344	0.187	0.1505
CNAG_02125	NA	151.56	0.478	0.165	0.01434
CNAG_02126	NA	3107.95	0.052	0.085	0.6941
CNAG_02127	NA	444.354	-0.119	0.125	0.5105
CNAG_02128	NA	1817.56	-0.658	0.091	1.55e-11
CNAG_02129	NA	1110.828	0.294	0.145	0.1089
CNAG_02130	NSR1	981.653	-0.007	0.094	0.9682
CNAG_02131	ISA1	396.451	0.454	0.143	0.006288
CNAG_02132	NA	251.801	0.562	0.144	6.151e-4
CNAG_02133	SOL3	2073.157	0.088	0.114	0.6035
CNAG_02134	RSC8	1030.881	-0.064	0.105	0.6936
CNAG_02135	NA	84.423	0.024	0.219	0.9533
CNAG_02136	NA	1423.763	-0.401	0.089	5.621e-5
CNAG_02137	NA	290.628	0.239	0.137	0.1779
CNAG_02138	NA	252.888	-0.226	0.167	0.3196
CNAG_02139	NA	344.628	-0.081	0.148	0.7301
CNAG_02140	NA	1181.492	-0.342	0.098	0.002614
CNAG_02141	NA	96.409	-0.109	0.211	0.7446
CNAG_02143	NA	130.256	-0.011	0.178	0.9748
CNAG_02144	NA	24814.054	-0.914	0.073	7.259e-33
CNAG_02145	NA	1418.943	-0.58	0.094	1.094e-8
CNAG_02146	NA	1.824	-0.249	1.355	0.9158
CNAG_02147	NA	207.556	0.577	0.167	0.00274
CNAG_02148	NA	2376.995	-0.036	0.099	0.8242
CNAG_02149	NA	599.543	0.003	0.107	0.9861
CNAG_02150	NA	46.001	0.219	0.28	0.5998
CNAG_02151	NA	385.06	-0.037	0.133	0.8688
CNAG_02152	NA	200.377	0.138	0.155	0.543
CNAG_02153	TUP1	762.944	0.2	0.109	0.1542
CNAG_02154	NA	331.103	-0.148	0.137	0.4458
