gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01214	HOC2	104.86	-0.44	0.192	0.04424
CNAG_01215	NA	466.605	-0.066	0.123	0.6798
CNAG_01216	NA	2482.423	-0.307	0.099	0.00505
CNAG_01217	NA	322.811	0.136	0.131	0.4
CNAG_01220	NA	762.631	-0.087	0.105	0.5053
CNAG_01221	NA	1099.982	-0.604	0.105	5.458e-8
CNAG_01222	NA	1285.552	0.715	0.096	1.435e-12
CNAG_01223	NA	173.112	-1.588	0.169	1.288e-19
CNAG_01224	NA	79660.975	0.701	0.084	2.094e-15
CNAG_01228	NA	274.707	0.343	0.135	0.02443
CNAG_01229	NA	154.711	0.209	0.164	0.2876
CNAG_01230	MP98	11707.298	-0.544	0.092	2.455e-8
CNAG_01231	NA	179.996	0.206	0.161	0.2859
CNAG_01232	PMC1	1638.494	-1.814	0.1	4.131999999999999e-71
CNAG_01233	NA	273.049	-0.037	0.142	0.8478
CNAG_01234	NA	100.565	-0.118	0.196	0.6393
CNAG_01235	NA	1818.717	-0.084	0.096	0.4806
CNAG_01236	NA	1302.513	0.185	0.103	0.1211
CNAG_01237	NA	518.174	-0.285	0.124	0.04401
CNAG_01238	NA	513.662	0.586	0.122	8.306e-6
CNAG_01239	CDA3	103.238	0.086	0.206	0.752
CNAG_01240	NA	264.148	-0.08	0.159	0.7003
CNAG_01241	NA	358.437	0.225	0.13	0.1381
CNAG_01242	HAPX	101.633	-0.905	0.225	2.194e-4
CNAG_01243	SET101	749.566	-0.259	0.141	0.1121
CNAG_01244	NA	24.251	-1.841	0.409	3.111e-5
CNAG_01245	NA	238.443	0.13	0.159	0.514
CNAG_01246	NA	230.873	0.226	0.146	0.1925
CNAG_01247	NA	267.571	0.183	0.133	0.2487
CNAG_01248	NA	886.72	-0.08	0.126	0.6218
CNAG_01249	NA	158.222	0.114	0.173	0.608
CNAG_01250	TRL1	892.643	0.448	0.102	4.875e-5
CNAG_01251	UFD4	454.943	-0.435	0.119	8.814e-4
CNAG_01252	NA	22.515	-1.564	0.422	7.325e-4
CNAG_01253	NA	3292.143	0.328	0.085	3.93e-4
CNAG_01254	OCA101	99.292	-0.855	0.199	7.181e-5
CNAG_01255	NA	1316.444	-1.39	0.099	1.208e-42
CNAG_01256	NA	189.568	-0.397	0.171	0.04115
CNAG_01257	NA	485.317	-1.703	0.126	6.613e-40
CNAG_01258	NA	706.106	-0.5	0.11	2.383e-5
CNAG_01261	NA	965.769	-1.334	0.114	8.944999999999999e-30
CNAG_01262	GPB1	129.799	-0.153	0.183	0.501
CNAG_01263	NA	1046.337	0.319	0.106	0.006606
CNAG_01264	NA	1480.257	0.56	0.093	1.659e-8
CNAG_01265	NA	353.386	-0.18	0.125	0.2263
CNAG_01266	NA	945.143	-0.284	0.105	0.01634
CNAG_01267	NA	262.698	0.271	0.146	0.1087
CNAG_01268	NA	21.694	-0.127	0.395	0.811
CNAG_01270	NA	3589.574	0.736	0.106	4.214e-11
CNAG_01271	NA	311.765	0.722	0.134	4.091e-7
CNAG_01272	NA	17289.256	-5.082	0.116	0
CNAG_01273	NA	2293.707	0.53	0.094	1.119e-7
CNAG_01274	NA	1519.298	0.411	0.099	1.318e-4
CNAG_01275	NA	178.347	0.176	0.156	0.3525
CNAG_01276	NA	490.855	0.389	0.143	0.0152
CNAG_01277	NA	1498.386	-0.045	0.098	0.728
CNAG_01278	APT2	602.613	-0.558	0.117	1.006e-5
CNAG_01279	NA	455.849	0.486	0.131	7.329e-4
CNAG_01281	NA	467.672	-0.182	0.12	0.199
CNAG_01282	NA	256.31	-0.03	0.137	0.8753
CNAG_01283	CAP5	187.542	0.04	0.164	0.8602
CNAG_01284	NA	359.495	0.101	0.134	0.5521
CNAG_01285	NA	498.189	0.228	0.121	0.1048
CNAG_01286	NA	63.757	-0.29	0.252	0.3435
CNAG_01287	NA	3182.49	0.443	0.089	3.562e-6
CNAG_01288	NA	375.372	0.012	0.143	0.9496
CNAG_01289	NA	171.992	-0.112	0.157	0.5722
CNAG_01290	NA	165.016	0.23	0.158	0.2208
CNAG_01291	NA	511.168	0.287	0.136	0.06463
CNAG_01292	NA	147.719	-0.036	0.187	0.89
CNAG_01293	NA	336.649	0.117	0.124	0.4449
CNAG_01294	IPK1	17.872	-1.006	0.454	0.05168
CNAG_01295	NA	318.289	0.132	0.14	0.4448
CNAG_01296	NA	256.938	0.286	0.139	0.07309
CNAG_01297	NA	177.221	0.169	0.154	0.3661
CNAG_01298	NA	705.071	-0.753	0.124	1.036e-8
CNAG_01299	NA	2.088	-2.123	1.409	0.2031
CNAG_01300	NA	16643.656	0.834	0.088	1.25e-19
CNAG_01301	NA	246.362	-0.169	0.137	0.3048
CNAG_01302	NA	1295.155	0.408	0.1	1.619e-4
CNAG_01303	NA	153.646	0.447	0.173	0.02176
CNAG_01304	NA	255.574	0.513	0.139	7.828e-4
CNAG_01305	NA	1457.317	0.929	0.103	3.516e-18
CNAG_01306	NA	216.677	-0.023	0.153	0.9154
CNAG_01307	NA	796.235	0.215	0.111	0.09478
CNAG_01308	NA	420.509	0.159	0.125	0.287
CNAG_01309	NA	461.489	0.346	0.114	0.00643
CNAG_01310	NA	279.769	0.313	0.135	0.04094
CNAG_01313	NA	594.593	-0.681	0.126	4.156e-7
CNAG_01314	PPP1	233.577	-0.288	0.148	0.09299
CNAG_01315	NA	428.633	0.111	0.119	0.4494
CNAG_01316	RPA32	865.323	-0.16	0.11	0.2204
CNAG_01317	NA	509.417	0.106	0.123	0.4893
CNAG_01318	NA	445.727	0.14	0.121	0.3379
CNAG_01319	PAC2	252.211	0.246	0.145	0.1474
CNAG_01320	NA	977.74	0.685	0.104	5.131e-10
CNAG_01321	NA	6904.365	0.296	0.13	0.04582
CNAG_01322	NA	303.483	0.097	0.134	0.5677
CNAG_01323	NA	16682.783	0.409	0.086	1.1e-5
CNAG_01324	NA	113.187	-0.134	0.189	0.5781
CNAG_01325	NA	1556.745	-0.302	0.103	0.008555
CNAG_01330	NA	367.816	0.271	0.134	0.07938
CNAG_01331	NA	226.303	-0.038	0.149	0.8541
CNAG_01332	NA	20041.615	0.908	0.096	8.177e-20
CNAG_01333	ALK1	125.105	0.213	0.188	0.3501
CNAG_01334	NA	541.345	0.304	0.124	0.03006
CNAG_01335	NA	329.418	-0.793	0.132	1.43e-8
CNAG_01336	NA	86.835	-0.668	0.218	0.005826
CNAG_01337	NA	158.767	0.528	0.162	0.003164
CNAG_01338	NA	128.324	-0.171	0.18	0.4429
CNAG_01339	NA	992.604	0.029	0.107	0.8458
CNAG_01340	NA	1578.136	-0.13	0.096	0.2562
CNAG_01341	ISP3	162.698	0.301	0.18	0.1533
CNAG_01342	NA	388.633	-0.013	0.127	0.9402
CNAG_01343	NA	268.677	-0.173	0.151	0.3472
CNAG_01344	NA	202.7	-0.242	0.156	0.1887
CNAG_01345	NA	915.764	0.807	0.101	1.836e-14
CNAG_01346	HPP2	182.559	-0.14	0.16	0.4821
CNAG_01347	NA	462.379	-0.014	0.116	0.9308
CNAG_01348	NA	515.437	-0.433	0.117	7.378e-4
CNAG_01349	NA	70.047	-0.63	0.238	0.01861
CNAG_01350	RMD5	214.966	-0.25	0.144	0.1357
CNAG_01351	NA	530.295	0.05	0.125	0.7631
CNAG_01352	NA	171.204	0.072	0.155	0.7223
CNAG_01353	NA	201.345	0.148	0.173	0.4918
CNAG_01354	NA	1061.266	0.537	0.139	3.964e-4
CNAG_01355	NA	338.869	0.194	0.125	0.1894
CNAG_01356	NA	169.953	-0.48	0.175	0.01475
CNAG_01357	SDP101	151.664	-0.828	0.169	4.758e-6
CNAG_01358	NA	54.907	-1.701	0.279	9.277e-9
CNAG_01359	NA	2095.602	0.595	0.118	2.541e-6
CNAG_01360	NA	834.594	-0.255	0.11	0.04216
CNAG_01361	NA	5619.437	0.34	0.091	6.792e-4
CNAG_01362	NA	344.437	0.375	0.13	0.009882
CNAG_01363	NA	600.749	0.372	0.12	0.005053
CNAG_01364	NA	2307.375	0.671	0.092	4.146e-12
CNAG_01365	NA	600.692	-0.283	0.12	0.03715
CNAG_01367	NA	1.542	-1.501	1.519	0.4226
CNAG_01368	NA	10.568	0.332	0.547	0.6381
CNAG_01369	NA	22.596	0.222	0.373	0.646
CNAG_01370	NA	132.881	-0.215	0.182	0.33
CNAG_01371	CRG2	371.67	0.155	0.122	0.2908
CNAG_01372	NA	473.247	0.022	0.121	0.8946
CNAG_01373	CDC10	526.705	-0.014	0.112	0.9299
CNAG_01375	ABP1	279.905	0.03	0.135	0.8729
CNAG_01376	NA	2139.521	-0.05	0.113	0.7368
CNAG_01377	UBP13	695.423	0.265	0.113	0.03893
CNAG_01378	STE24	387.052	0.348	0.129	0.01662
CNAG_01379	NA	575.565	0.298	0.113	0.01855
CNAG_01380	NA	300.501	-0.248	0.133	0.1079
CNAG_01381	NA	490.638	0.894	0.115	1.033e-13
CNAG_01382	NA	148.993	-0.366	0.186	0.08824
CNAG_01384	NA	22.194	-0.564	0.403	0.2398
CNAG_01385	GGT1	239.241	0.019	0.148	0.9281
CNAG_01386	NA	157.74	-1.322	0.171	1.557e-13
CNAG_01387	NA	819.985	0.178	0.101	0.1276
CNAG_01388	NA	187.145	0.047	0.164	0.835
CNAG_01389	NA	236.658	0.376	0.147	0.02337
CNAG_01390	NA	3336.978	0.532	0.088	1.19e-8
CNAG_01391	NA	1178.386	0.474	0.1	1.062e-5
CNAG_01392	NA	204.304	0.047	0.162	0.8312
CNAG_01395	NA	794.623	0.254	0.104	0.03091
CNAG_01396	NA	452.442	-0.264	0.119	0.05061
CNAG_01397	NA	1411.883	0.676	0.106	1.595e-9
CNAG_01398	NA	403.706	0.514	0.119	6.658e-5
CNAG_01399	NA	734.705	0.25	0.112	0.04936
CNAG_01400	NA	1286.831	0.918	0.113	1.059e-14
CNAG_01401	NA	38.716	0.093	0.321	0.8329
CNAG_01402	NA	1662.266	-0.394	0.132	0.007402
CNAG_01403	NA	1434.973	0.336	0.099	0.002076
CNAG_01404	NA	5061.644	0.597	0.092	9.875e-10
CNAG_01405	NA	709.364	-0.365	0.111	0.002934
CNAG_01406	NA	159.725	-0.228	0.167	0.2515
CNAG_01408	NA	194.456	-0.138	0.155	0.4741
CNAG_01411	NA	93.149	-0.344	0.213	0.1689
CNAG_01412	PAH1	223.366	0.052	0.142	0.7831
CNAG_01413	PUB1	4537.972	0.399	0.101	2.855e-4
CNAG_01414	NA	875.207	0.304	0.11	0.01315
CNAG_01415	NA	409.444	0.195	0.118	0.1588
CNAG_01416	NA	394.542	0.895	0.135	3.101e-10
CNAG_01417	NA	110.887	-1.196	0.219	3.218e-7
CNAG_01418	NA	171.834	-0.093	0.159	0.6501
CNAG_01419	NA	648.717	-0.659	0.108	9.243e-9
CNAG_01420	NA	258.399	-1.38	0.152	2.255e-18
CNAG_01421	NA	2934.191	-0.836	0.112	1.358e-12
CNAG_01422	NA	434.914	-0.052	0.128	0.7599
CNAG_01423	NA	333.472	0.389	0.131	0.007817
CNAG_01424	NA	123.101	-0.595	0.181	0.002924
CNAG_01425	NA	119.331	0.34	0.201	0.1466
CNAG_01426	NA	630.048	0.023	0.115	0.8871
CNAG_01428	NA	12581.413	0.863	0.087	1.531e-21
CNAG_01429	NA	256.332	0.095	0.156	0.637
CNAG_01430	NA	179.775	0.577	0.165	0.001506
CNAG_01431	HOB1	110.328	0.223	0.185	0.3167
CNAG_01432	NA	514.568	0.756	0.112	1.623e-10
CNAG_01435	NA	2062.77	0.655	0.097	1.346e-10
CNAG_01436	SIT4	242.978	0.131	0.153	0.4903
CNAG_01437	NA	691.725	0.389	0.11	0.001316
CNAG_01438	SWI6	123.949	-0.167	0.249	0.599
CNAG_01439	NA	505.92	0.725	0.122	2.405e-8
CNAG_01440	NA	97.639	0.154	0.201	0.5449
CNAG_01441	NA	411.28	-0.589	0.125	1.156e-5
CNAG_01442	NA	950.501	-0.306	0.11	0.01275
CNAG_01443	NA	170.729	0.059	0.16	0.7831
CNAG_01444	RPB4	721.743	0.468	0.107	5.527e-5
CNAG_01445	APG9	518.103	-0.232	0.134	0.1361
CNAG_01446	HSP12	6534.079	-3.246	0.105	4.357999999999998e-206
CNAG_01448	NA	160.976	-0.719	0.161	3.691e-5
CNAG_01451	NA	2057.864	0.456	0.093	5.144e-6
CNAG_01452	MAT3	212.55	-0.537	0.159	0.002257
CNAG_01454	STE12alpha	2.634	-0.805	1.128	0.5744
CNAG_01455	RPL39alpha	21078.918	0.821	0.109	5.667e-13
CNAG_01456	NA	25.388	-0.314	0.376	0.5024
CNAG_01461	NA	116.938	-0.3	0.2	0.2044
CNAG_01463	NA	654.936	-0.419	0.115	8.952e-4
CNAG_01464	FHB1	395.096	-0.133	0.167	0.5269
CNAG_01465	NA	127.943	0.359	0.187	0.09572
CNAG_01466	NA	322.334	-0.714	0.141	2.204e-6
CNAG_01467	NA	246.934	-0.856	0.149	7.271e-8
CNAG_01468	NA	124.249	-0.053	0.201	0.8485
CNAG_01469	NA	553.526	-0.048	0.124	0.7717
CNAG_01470	NA	2165.088	0.483	0.112	7.294e-5
CNAG_01471	NA	491.961	0.512	0.125	1.708e-4
CNAG_01472	NA	268.383	-0.074	0.136	0.6728
CNAG_01473	NA	23.659	-1.525	0.406	5.957e-4
CNAG_01474	NA	105.25	-0.852	0.23	7.325e-4
CNAG_01475	SMT1	1676.339	0.635	0.112	9.901e-8
CNAG_01476	NA	689.307	-0.077	0.117	0.6071
CNAG_01477	NA	595.667	-0.102	0.127	0.5241
CNAG_01478	NA	70.353	0.424	0.252	0.15
CNAG_01479	NA	464.381	0.575	0.118	5.43e-6
CNAG_01480	NA	14086.99	0.903	0.089	1.0999999999999998e-22
CNAG_01481	NA	103.161	-1.427	0.203	2.621e-11
CNAG_01482	NA	164.527	0.749	0.162	1.84e-5
CNAG_01483	HPI1	132.286	0.222	0.176	0.2962
CNAG_01485	NA	502.425	0.823	0.124	2.82e-10
CNAG_01486	NA	26409.952	0.476	0.095	3.296e-6
CNAG_01487	NA	23.412	-1.227	0.426	0.009872
CNAG_01489	CAS9	59.794	-0.742	0.247	0.006833
CNAG_01490	NA	84.535	-0.917	0.221	1.296e-4
CNAG_01491	NA	771.109	-0.002	0.127	0.9904
CNAG_01492	NA	2027.565	0.081	0.106	0.5477
CNAG_01493	NA	322.215	-1.806	0.147	8.577999999999999e-33
CNAG_01494	NA	69.315	-0.587	0.231	0.02399
CNAG_01495	NA	107.079	0.035	0.201	0.901
CNAG_01496	PPT1	291.754	0.63	0.144	5.212e-5
CNAG_01497	NA	80.051	-0.695	0.215	0.003544
CNAG_01498	AKP2	120.094	0.389	0.184	0.06449
CNAG_01499	NA	92.283	-0.419	0.201	0.06865
CNAG_01500	NA	12.591	-0.63	0.511	0.307
CNAG_01501	NA	222.735	0.035	0.15	0.8643
CNAG_01502	NA	340.669	0.348	0.136	0.02354
CNAG_01504	NA	248.929	0.124	0.138	0.4694
CNAG_01506	NA	148.248	-3.802	0.251	5.209e-50
CNAG_01507	NA	124.54	0.364	0.191	0.0987
CNAG_01508	NA	741.618	0.002	0.106	0.987
CNAG_01509	NA	79.623	0.21	0.235	0.473
CNAG_01510	NA	319.147	0.248	0.131	0.1018
CNAG_01511	NA	27.398	-0.474	0.353	0.2615
CNAG_01512	NA	130.73	-0.532	0.186	0.01028
CNAG_01513	NA	121.821	-0.575	0.199	0.00964
CNAG_01518	PMU1	160.627	0.075	0.168	0.7353
CNAG_01519	EEP1	22.63	-1.042	0.422	0.0288
CNAG_01520	NA	365.187	0.422	0.141	0.007007
CNAG_01521	NA	48.179	0.035	0.271	0.9278
CNAG_01522	NA	902.829	0.672	0.101	3.545e-10
CNAG_01523	HOG1	584.42	-0.183	0.139	0.2718
CNAG_01524	NA	148.412	0.158	0.182	0.4857
CNAG_01525	NA	59.237	-0.7	0.254	0.01366
CNAG_01526	NA	556.382	-0.337	0.119	0.01149
CNAG_01527	NA	0.416	-1.953	2.645	0.5601
CNAG_01528	NA	424.215	-0.108	0.125	0.4849
CNAG_01529	NA	198.879	0.276	0.152	0.1182
CNAG_01530	MGA2	667.323	-0.22	0.125	0.1316
CNAG_01531	NA	160.264	0.154	0.163	0.4466
CNAG_01532	INP52	191.672	0.453	0.159	0.01053
CNAG_01533	NA	179.901	-0.545	0.161	0.002093
CNAG_01534	NA	84.871	-0.108	0.226	0.7165
CNAG_01535	NA	221.6	-0.118	0.148	0.5256
CNAG_01536	NA	597.553	-0.643	0.15	8.082e-5
CNAG_01537	VAD1	170.902	0.067	0.158	0.7509
CNAG_01538	NA	6.986	-0.493	0.697	0.5785
CNAG_01539	NA	1023.768	-1.196	0.12	4.921999999999999e-22
CNAG_01540	NA	106.306	-0.197	0.193	0.4043
CNAG_01541	NA	8.69	0.081	0.597	0.9245
CNAG_01542	NA	73.667	-1.781	0.242	2.491e-12
CNAG_01543	NA	111.553	-0.382	0.197	0.09299
CNAG_01544	NA	1967.505	0.454	0.102	3.427e-5
CNAG_01545	NA	224.587	-0.702	0.165	9.057e-5
CNAG_01546	NA	226.938	0.367	0.151	0.03209
CNAG_01547	NA	955.23	-0.068	0.112	0.638
CNAG_01548	NA	3526.183	0.486	0.093	9.958e-7
CNAG_01549	NA	524.858	0.485	0.118	1.683e-4
CNAG_01550	NA	204.702	0.417	0.153	0.01529
CNAG_01551	GAT201	243.503	-0.992	0.156	2.021e-9
CNAG_01552	NA	933.981	-0.913	0.131	3.393e-11
CNAG_01553	NA	1712.487	0.41	0.091	2.828e-5
CNAG_01554	NA	101.421	0.073	0.194	0.7793
CNAG_01555	NA	101.088	-0.141	0.214	0.6085
CNAG_01556	NA	393.705	0.3	0.132	0.04513
CNAG_01557	CAM1	3977.833	0.141	0.094	0.2055
CNAG_01558	NA	2307.103	-0.088	0.106	0.506
CNAG_01559	NA	249.068	-0.001	0.141	0.9965
CNAG_01560	NA	3.893	-4.128	1.396	0.007912
CNAG_01561	NA	261.261	-0.29	0.137	0.06362
CNAG_01562	BLP4	46184.376	-3.101	0.107	4.966999999999998e-181
CNAG_01563	HDA1	477.246	0.001	0.115	0.9972
CNAG_01564	NA	77.833	0.124	0.217	0.659
CNAG_01565	NA	155.557	0.298	0.165	0.1183
CNAG_01566	NA	439.072	-0.023	0.123	0.8946
CNAG_01567	NA	42.108	-0.407	0.292	0.2415
CNAG_01568	NA	3361.273	0.443	0.102	6.373e-5
CNAG_01569	NA	29.014	-0.174	0.383	0.7298
CNAG_01570	NA	118.35	-1.108	0.206	4.832e-7
CNAG_01571	NA	421.198	0.04	0.131	0.8249
CNAG_01572	CDC25	177.381	-0.177	0.167	0.3866
CNAG_01573	RIF2	192.995	-0.185	0.149	0.3004
CNAG_01574	NA	231.201	0.088	0.148	0.6429
CNAG_01575	NA	423.592	0.061	0.121	0.6977
CNAG_01576	NA	1851.247	-0.69	0.122	1.234e-7
CNAG_01577	NA	5183.151	1.165	0.101	5.0189999999999995e-29
CNAG_01578	NA	282.926	0.474	0.156	0.006144
CNAG_01579	NA	122.551	0.017	0.185	0.9476
CNAG_01580	SCP1	99.2	-0.046	0.215	0.8772
CNAG_01581	NA	1.508	0.159	1.509	0.9392
CNAG_01582	NA	99.492	-0.746	0.197	5.227e-4
CNAG_01583	NA	791.824	-0.263	0.101	0.02076
CNAG_01584	NA	104.772	-1.157	0.233	3.624e-6
CNAG_01585	NA	210.191	-1.921	0.172	1.924e-27
CNAG_01586	NA	8380.775	0.683	0.102	2.056e-10
CNAG_01587	NA	542.355	0.316	0.115	0.01366
CNAG_01588	NA	3627.389	-1.595	0.088	4.585999999999999e-71
CNAG_01590	NA	491.377	0.631	0.128	4.586e-6
CNAG_01591	NA	194.137	0.172	0.153	0.3547
CNAG_01592	STE14	93.514	1.132	0.235	7.687e-6
CNAG_01593	NA	730.042	0.622	0.116	5.204e-7
CNAG_01594	NA	115.498	0.324	0.195	0.156
CNAG_01595	NA	93.748	0.384	0.21	0.1139
CNAG_01596	NA	1348.175	0.695	0.099	3.021e-11
CNAG_01597	NA	139.254	0.532	0.181	0.008217
CNAG_01598	NA	694.814	0.922	0.12	2.577e-13
CNAG_01599	NA	981.935	0.403	0.103	3.411e-4
CNAG_01600	NA	85.558	0.608	0.258	0.03791
CNAG_01601	NA	24.6	-1.473	0.401	8.084e-4
CNAG_01602	NA	117.806	0.129	0.187	0.588
CNAG_01603	NA	981.082	-0.78	0.134	4.099e-8
CNAG_01604	NA	46.18	-0.05	0.271	0.8962
CNAG_01605	NA	20.232	-0.145	0.393	0.7831
CNAG_01606	NA	0.29	-1.417	3.28	0.7446
CNAG_01607	TRX2	1459.098	0.461	0.093	4.144e-6
CNAG_01608	NA	319.61	0.252	0.13	0.0926
CNAG_01609	NA	471.694	0.359	0.155	0.04191
CNAG_01610	NA	647.285	-0.175	0.115	0.1959
CNAG_01611	LIV8	55.458	-0.606	0.269	0.04804
CNAG_01612	PSK202	458.496	0.814	0.13	3.391e-9
CNAG_01613	NA	104.066	-0.353	0.192	0.113
CNAG_01614	UBP10	572.153	0.512	0.113	2.759e-5
CNAG_01615	NA	353.996	-0.014	0.138	0.9402
CNAG_01616	NA	294.595	-0.218	0.129	0.1486
CNAG_01619	NA	212.149	-0.207	0.155	0.266
CNAG_01620	NA	343.823	-0.118	0.138	0.4911
CNAG_01621	NA	10711.61	0.623	0.103	1.431e-8
CNAG_01622	NA	158.849	0.668	0.169	2.987e-4
CNAG_01623	NA	659.168	0.593	0.108	2.369e-7
CNAG_01624	NA	90.228	-0.016	0.207	0.9544
CNAG_01625	NA	267.82	0.051	0.152	0.8048
CNAG_01626	ADA2	262.002	0.229	0.142	0.1713
CNAG_01627	NA	1088.286	-0.057	0.122	0.7209
CNAG_01628	NA	13371.987	0.82	0.087	1.07e-19
CNAG_01629	NA	661.397	0.41	0.123	0.002493
CNAG_01630	NA	220.634	0.115	0.15	0.5438
CNAG_01631	NA	468.156	-0.026	0.116	0.8716
CNAG_01632	NA	254.904	0.161	0.142	0.3497
CNAG_01633	NA	198.416	-0.109	0.15	0.5669
CNAG_01634	NA	274.103	0.416	0.132	0.004323
CNAG_01635	NA	89.373	0.228	0.203	0.3548
CNAG_01636	NA	430.194	0.483	0.133	9.21e-4
CNAG_01637	NA	1415.797	0.077	0.098	0.5316
CNAG_01638	NA	746.698	-0.085	0.116	0.565
CNAG_01639	NA	958.851	1.041	0.104	4.2199999999999995e-22
CNAG_01640	CSF1	432.288	-0.159	0.12	0.2683
CNAG_01641	NA	437.626	0.726	0.128	9.975e-8
CNAG_01642	NA	275.403	-0.462	0.158	0.008837
CNAG_01643	NA	1159.944	0.533	0.103	1.208e-6
CNAG_01644	MLN4	287.467	0.778	0.134	4.889e-8
CNAG_01645	NA	68.497	-0.624	0.237	0.01916
CNAG_01646	NA	215.289	0.131	0.151	0.4853
CNAG_01647	NA	783.664	0.181	0.111	0.1644
CNAG_01648	H4	33456.196	0.453	0.113	2.535e-4
CNAG_01649	NA	213.188	-0.163	0.151	0.3753
CNAG_01650	MRPL7	1912.12	0.541	0.1	4.182e-7
CNAG_01651	NA	79.928	-0.701	0.218	0.003625
CNAG_01652	PNG1	332.671	-0.313	0.138	0.04628
CNAG_01653	CIG1	13.771	0.154	0.518	0.8277
CNAG_01654	CAS34	250.89	0.298	0.14	0.06315
CNAG_01655	NA	1692.698	0.229	0.098	0.03929
CNAG_01656	NA	116.103	0.522	0.192	0.01549
CNAG_01657	NA	2115.722	0.944	0.109	1.399e-16
CNAG_01658	NA	503.15	-0.544	0.163	0.002527
CNAG_01659	NA	96.174	0.099	0.201	0.7068
CNAG_01660	GCN3	357.964	0.469	0.127	8.032e-4
CNAG_01663	NA	124.732	-0.272	0.226	0.3188
CNAG_01664	NA	497.901	-0.242	0.117	0.07155
CNAG_01665	NA	309.052	0.415	0.134	0.005489
CNAG_01666	NA	2400.75	0.324	0.091	0.001243
CNAG_01667	COQ2	770.946	0.431	0.12	0.001101
CNAG_01668	NA	110.305	-1.779	0.226	6.055e-14
CNAG_01669	NA	172.895	-0.028	0.159	0.9017
CNAG_01670	NA	332.188	-0.287	0.138	0.07085
CNAG_01671	NA	20.442	-0.286	0.409	0.5829
CNAG_01672	NA	13.782	0.05	0.487	0.94
CNAG_01673	NA	343.753	-0.069	0.125	0.6688
CNAG_01674	NA	42.1	-0.014	0.279	0.9701
CNAG_01675	NA	137.049	0.234	0.172	0.2553
CNAG_01676	NA	416.777	0.593	0.124	8.158e-6
CNAG_01677	NA	1479.422	0.264	0.102	0.02238
CNAG_01678	NHA1	715.379	-0.404	0.114	0.00129
CNAG_01679	NA	2739.275	0.318	0.109	0.008761
CNAG_01680	NA	5.213	-0.271	0.784	0.7969
CNAG_01681	FCY2	187.955	0.125	0.169	0.5582
CNAG_01682	NA	1919.203	0.6	0.092	6.161e-10
CNAG_01683	STL1	3354.026	0.141	0.091	0.1894
CNAG_01686	NA	305.255	0.014	0.147	0.9434
CNAG_01687	NA	520.143	0.205	0.115	0.1264
CNAG_01688	NA	764.099	0.732	0.127	6.916e-8
CNAG_01689	NA	47.847	-1.49	0.298	3.263e-6
CNAG_01690	NA	66.037	-0.28	0.242	0.341
CNAG_01691	NA	199.205	-0.612	0.156	3.309e-4
CNAG_01692	UBA3	642.085	-0.034	0.11	0.8193
CNAG_01693	NA	204.606	0.211	0.154	0.2531
CNAG_01694	NA	209.138	-0.198	0.156	0.292
CNAG_01695	NA	95.301	0.068	0.21	0.809
CNAG_01696	NA	1036.262	0.562	0.102	2.06e-7
CNAG_01697	CSN1201	397.799	0.114	0.126	0.4665
CNAG_01698	NA	145.425	-0.965	0.193	3.299e-6
CNAG_01699	NA	86.552	-0.126	0.209	0.6422
CNAG_01701	NA	320.264	0.362	0.128	0.0111
CNAG_01702	NA	47.593	-0.691	0.275	0.02609
CNAG_01703	NA	122.617	-0.507	0.177	0.01043
CNAG_01704	IRK6	3745.141	-1.143	0.098	1.785e-29
CNAG_01706	NA	28.387	-0.877	0.349	0.02592
CNAG_01707	CRG3	931.19	-0.295	0.108	0.01475
CNAG_01708	GAT7	147.966	0.099	0.167	0.646
CNAG_01709	NA	1118.724	-0.367	0.099	7.492e-4
CNAG_01710	NA	34.938	-0.124	0.326	0.7764
CNAG_01711	NA	1431.158	0.406	0.098	1.293e-4
CNAG_01712	NA	185.068	0.392	0.154	0.02349
CNAG_01713	NA	1494.498	-2.311	0.134	1.2639999999999999e-64
CNAG_01714	NA	38.345	-1.69	0.342	4.127e-6
CNAG_01715	NA	680.951	0.375	0.122	0.005592
CNAG_01716	NA	327.997	0.109	0.131	0.5046
CNAG_01717	NA	811.162	0.217	0.114	0.09964
CNAG_01718	NA	169.125	-0.633	0.167	5.169e-4
CNAG_01719	NA	49.763	-0.548	0.267	0.07309
CNAG_01720	VPS23	148.93	0.189	0.165	0.345
CNAG_01721	HEM3	1279.707	0.216	0.135	0.1717
CNAG_01722	NA	409.281	0.083	0.123	0.5982
CNAG_01723	NA	151.386	-0.306	0.164	0.1072
CNAG_01725	NA	159.104	-0.246	0.162	0.199
CNAG_01726	NA	313.953	0.198	0.159	0.3005
CNAG_01727	NA	42553.444	0.711	0.089	2.087e-14
CNAG_01728	NA	398.965	-0.29	0.12	0.03281
CNAG_01729	NA	509.422	0.45	0.114	3.16e-4
CNAG_01730	STE7	58.342	-0.195	0.259	0.5515
CNAG_01731	NA	290.826	-0.386	0.165	0.03907
CNAG_01732	NA	409.537	-0.165	0.143	0.3435
CNAG_01733	NA	3068.453	0.456	0.332	0.2492
CNAG_01734	NA	609.917	0.111	0.108	0.4041
CNAG_01735	NA	2499.866	-3.454	0.136	1.0399999999999998e-138
CNAG_01736	NA	1782.898	-0.777	0.107	5.759e-12
CNAG_01737	ERG25	936.168	-0.068	0.116	0.6516
