gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01559	NA	247.409	0.607	0.157	3.344e-4
CNAG_01560	NA	5.336	0.383	0.78	0.6959
CNAG_01561	NA	280.649	-0.281	0.142	0.08013
CNAG_01562	BLP4	61099.605	-3.148	0.164	3.960999999999999e-80
CNAG_01563	HDA1	391.971	-0.033	0.144	0.8575
CNAG_01564	NA	51.914	0.733	0.276	0.0162
CNAG_01565	NA	155.419	0.626	0.181	0.001434
CNAG_01566	NA	385.063	0.488	0.138	0.001104
CNAG_01567	NA	38.559	-0.849	0.329	0.01958
CNAG_01568	NA	2838.991	0.68	0.117	3.438e-8
CNAG_01569	NA	26.661	0.659	0.417	0.1675
CNAG_01570	NA	126.243	-1.637	0.198	2.274e-15
CNAG_01571	NA	472.511	0.042	0.154	0.8289
CNAG_01572	CDC25	183.981	0.749	0.167	2.672e-5
CNAG_01573	RIF2	155.534	-0.142	0.183	0.5242
CNAG_01574	NA	273.67	-0.201	0.144	0.2264
CNAG_01575	NA	427.682	0.267	0.128	0.06313
CNAG_01576	NA	2188.416	-0.514	0.131	2.725e-4
CNAG_01577	NA	2721.401	1.784	0.157	1.505e-28
CNAG_01578	NA	147.449	0.497	0.197	0.02244
CNAG_01579	NA	129.124	-0.283	0.187	0.1863
CNAG_01580	SCP1	124.166	-0.278	0.212	0.2611
CNAG_01581	NA	3.316	0.049	0.975	0.9704
CNAG_01582	NA	125.696	-1.12	0.203	1.834e-7
CNAG_01583	NA	706.803	0.188	0.143	0.2613
CNAG_01584	NA	213.434	-2.173	0.196	3.262e-27
CNAG_01585	NA	414.314	-3.116	0.185	6.056999999999998e-62
CNAG_01586	NA	5902.651	0.521	0.127	1.312e-4
CNAG_01587	NA	400.208	0.428	0.161	0.01615
CNAG_01588	NA	4555.194	-1.865	0.13	5.4979999999999997e-45
CNAG_01590	NA	290.527	0.582	0.148	2.546e-4
CNAG_01591	NA	221.348	0.342	0.18	0.09213
CNAG_01592	STE14	64.132	1.337	0.258	1.034e-6
CNAG_01593	NA	555.268	1.021	0.153	2.088e-10
CNAG_01594	NA	94.189	0.486	0.232	0.06181
CNAG_01595	NA	65.523	0.388	0.241	0.1602
CNAG_01596	NA	973.397	0.709	0.139	1.584e-6
CNAG_01597	NA	134.733	0.31	0.218	0.2187
CNAG_01598	NA	414.183	1.048	0.188	1.422e-7
CNAG_01599	NA	1003.271	0.625	0.117	4.882e-7
CNAG_01600	NA	60.839	1.093	0.276	2.359e-4
CNAG_01601	NA	19.945	-2.121	0.531	2.07e-4
CNAG_01602	NA	100.151	-0.026	0.214	0.9262
CNAG_01603	NA	3327.197	-1.789	0.119	1.368e-49
CNAG_01604	NA	52.697	-0.784	0.285	0.01241
CNAG_01605	NA	29.43	-0.613	0.364	0.1394
CNAG_01606	NA	1.998	-3.164	1.556	0.07043
CNAG_01607	TRX2	1104.147	0.104	0.118	0.4661
CNAG_01608	NA	283.825	0.562	0.155	7.762e-4
CNAG_01609	NA	559.886	0.494	0.126	2.828e-4
CNAG_01610	NA	653.725	-0.295	0.118	0.02392
CNAG_01611	LIV8	67.106	-0.657	0.249	0.01655
CNAG_01612	PSK202	402.31	0.32	0.136	0.03442
CNAG_01613	NA	124.582	-0.472	0.186	0.02182
CNAG_01614	UBP10	428.742	0.385	0.157	0.02634
CNAG_01615	NA	290.113	-0.217	0.148	0.2034
CNAG_01616	NA	291.555	-0.111	0.151	0.5478
CNAG_01619	NA	207.506	-0.07	0.18	0.7565
CNAG_01620	NA	345.748	0.357	0.145	0.02605
CNAG_01621	NA	11988.707	0.402	0.13	0.004446
CNAG_01622	NA	136.45	0.222	0.186	0.3105
CNAG_01623	NA	373.708	0.631	0.155	1.527e-4
CNAG_01624	NA	73.343	0.616	0.235	0.01756
CNAG_01625	NA	248.798	0.476	0.163	0.007919
CNAG_01626	ADA2	284.736	-0.34	0.147	0.0377
CNAG_01627	NA	1005.37	0.156	0.115	0.2423
CNAG_01628	NA	8535.771	0.99	0.126	4.957e-14
CNAG_01629	NA	401.033	0.916	0.138	2.711e-10
CNAG_01630	NA	135.509	0.222	0.195	0.3348
CNAG_01631	NA	439.365	0.008	0.13	0.9658
CNAG_01632	NA	249.096	-0.136	0.171	0.5138
CNAG_01633	NA	200.143	0.427	0.186	0.03963
CNAG_01634	NA	218.713	0.46	0.16	0.008711
CNAG_01635	NA	97.742	-0.521	0.204	0.02132
CNAG_01636	NA	262.35	0.307	0.153	0.07334
CNAG_01637	NA	1088.604	0.437	0.133	0.002535
CNAG_01638	NA	744.524	0.644	0.136	8.623e-6
CNAG_01639	NA	730.613	0.645	0.132	4.074e-6
CNAG_01640	CSF1	550.507	-0.719	0.137	6.739e-7
CNAG_01641	NA	321.364	0.617	0.138	2.822e-5
CNAG_01642	NA	310.113	-0.233	0.155	0.19
CNAG_01643	NA	1123.337	0.697	0.139	2.355e-6
CNAG_01644	MLN4	242.055	0.466	0.168	0.0116
CNAG_01645	NA	84.339	-1.392	0.238	3.065e-8
CNAG_01646	NA	170.59	0.014	0.169	0.9506
CNAG_01647	NA	601.838	0.389	0.139	0.01076
CNAG_01648	H4	26125.039	1.234	0.124	6.452999999999999e-22
CNAG_01649	NA	198.75	-0.115	0.159	0.5527
CNAG_01650	MRPL7	1205.365	0.724	0.155	1.274e-5
CNAG_01651	NA	91.42	-0.527	0.242	0.05208
CNAG_01652	PNG1	345.603	0.011	0.149	0.9579
CNAG_01653	CIG1	2716.323	-3.859	0.148	2.1229999999999996e-146
CNAG_01654	CAS34	282.737	0.091	0.166	0.6586
CNAG_01655	NA	1654.25	0.269	0.113	0.03192
CNAG_01656	NA	65.647	1.615	0.26	3.484e-9
CNAG_01657	NA	1360.226	1.093	0.145	5.275e-13
CNAG_01658	NA	818.913	-0.061	0.146	0.7402
CNAG_01659	NA	92.722	0.27	0.212	0.2758
CNAG_01660	GCN3	265.894	0.471	0.149	0.003678
CNAG_01663	NA	79.161	0.151	0.253	0.6301
CNAG_01664	NA	411.761	0.363	0.14	0.01866
CNAG_01665	NA	203.042	0.758	0.175	5.372e-5
CNAG_01666	NA	1348.165	0.799	0.144	1.495e-7
CNAG_01667	COQ2	802.554	0.372	0.123	0.005803
CNAG_01668	NA	108.343	0.213	0.246	0.4713
CNAG_01669	NA	120.704	0.028	0.187	0.9096
CNAG_01670	NA	357.611	-0.071	0.154	0.7146
CNAG_01671	NA	31.024	-1.711	0.397	5.636e-5
CNAG_01672	NA	11.947	-0.033	0.562	0.966
CNAG_01673	NA	389.498	0.281	0.134	0.06255
CNAG_01674	NA	56.707	-0.023	0.285	0.9521
CNAG_01675	NA	163.875	-0.1	0.186	0.6687
CNAG_01676	NA	301.366	0.386	0.158	0.0278
CNAG_01677	NA	1262.661	0.427	0.137	0.004318
CNAG_01678	NHA1	902.878	-0.562	0.114	3.568e-6
CNAG_01679	NA	2135.247	0.441	0.14	0.004008
CNAG_01680	NA	15.248	-2.915	0.633	1.614e-5
CNAG_01681	FCY2	151.526	0.88	0.183	6.614e-6
CNAG_01682	NA	1588.819	0.336	0.124	0.01365
CNAG_01683	STL1	3712.653	0.105	0.107	0.4122
CNAG_01686	NA	503.559	-1.286	0.13	8.618e-22
CNAG_01687	NA	397.652	0.58	0.156	5.922e-4
CNAG_01688	NA	524.197	0.56	0.134	9.466e-5
CNAG_01689	NA	32.72	-2.005	0.37	3.187e-7
CNAG_01690	NA	66.503	-0.61	0.26	0.035
CNAG_01691	NA	233.776	-0.598	0.166	8.693e-4
CNAG_01692	UBA3	582.203	0.011	0.128	0.9482
CNAG_01693	NA	183.196	0.886	0.191	1.31e-5
CNAG_01694	NA	210.504	-0.024	0.159	0.9074
CNAG_01695	NA	84.45	-0.257	0.223	0.3272
CNAG_01696	NA	934.565	0.38	0.111	0.001602
CNAG_01697	CSN1201	360.335	0.325	0.139	0.03586
CNAG_01698	NA	194.326	-0.108	0.174	0.6137
CNAG_01699	NA	92.186	-0.336	0.215	0.1735
CNAG_01701	NA	308.707	0.349	0.142	0.02735
CNAG_01702	NA	54.014	-0.616	0.276	0.045469999999999997
CNAG_01703	NA	125.428	-0.279	0.203	0.2351
CNAG_01704	IRK6	3344.812	-0.385	0.099	3.021e-4
CNAG_01706	NA	43.491	-0.651	0.304	0.05582
CNAG_01707	CRG3	1000.539	-0.147	0.141	0.3798
CNAG_01708	GAT7	143.259	0.168	0.19	0.4617
CNAG_01709	NA	735.685	0.494	0.12	1.307e-4
CNAG_01710	NA	34.258	-0.182	0.323	0.6511
CNAG_01711	NA	992.395	0.514	0.131	2.73e-4
CNAG_01712	NA	165.695	0.561	0.176	0.003352
CNAG_01713	NA	2244.268	-2.519	0.153	3.6229999999999997e-59
CNAG_01714	NA	34.538	-0.729	0.334	0.05061
CNAG_01715	NA	476.203	0.54	0.166	0.002833
CNAG_01716	NA	315.716	0.011	0.146	0.9536
CNAG_01717	NA	874.486	0.203	0.142	0.217
CNAG_01718	NA	124.54	-0.212	0.187	0.3381
CNAG_01719	NA	41.511	-0.54	0.318	0.1364
CNAG_01720	VPS23	139.659	0.327	0.223	0.202
CNAG_01721	HEM3	931.211	1.297	0.138	1.495e-19
CNAG_01722	NA	521.935	-0.141	0.144	0.4135
CNAG_01723	NA	193.318	-0.337	0.17	0.07808
CNAG_01725	NA	158.389	-0.304	0.171	0.1179
CNAG_01726	NA	247.588	0.576	0.152	4.485e-4
CNAG_01727	NA	32449.57	0.553	0.135	1.35e-4
CNAG_01728	NA	499.974	-0.759	0.146	1.021e-6
CNAG_01729	NA	420.401	0.395	0.133	0.006828
CNAG_01730	STE7	53.375	-0.102	0.284	0.7769
CNAG_01731	NA	280.866	-0.244	0.158	0.1797
CNAG_01732	NA	391.351	-0.271	0.145	0.09773
CNAG_01733	NA	3282.457	0.571	0.122	1.122e-5
CNAG_01734	NA	561.069	-0.006	0.124	0.9717
CNAG_01735	NA	2707.375	-3.35	0.112	2.341999999999999e-193
CNAG_01736	NA	1549.903	-0.684	0.116	2.602e-8
CNAG_01737	ERG25	674.995	0.591	0.14	8.143e-5
CNAG_01738	NA	383.538	0.458	0.14	0.002718
CNAG_01739	NA	405.366	-0.406	0.136	0.006139
CNAG_01740	CDC12	324.335	0.542	0.143	4.459e-4
CNAG_01741	NA	142.874	0.001	0.183	0.9951
CNAG_01742	AQY1	45.182	-0.654	0.294	0.04633
CNAG_01743	NA	271.536	-1.743	0.159	2.2210000000000002e-26
CNAG_01744	HAD1	1513.426	-0.973	0.115	4.087e-16
CNAG_01745	NA	849.854	-1.039	0.125	1.474e-15
CNAG_01746	NA	142.482	-0.381	0.187	0.07017
CNAG_01749	NA	265.619	0.655	0.155	8.429e-5
CNAG_01750	NA	6241.326	-0.585	0.153	4.046e-4
CNAG_01751	NA	789.053	-2.564	0.145	4.801999999999999e-68
CNAG_01752	NA	2999.908	0.816	0.114	7.043e-12
CNAG_01753	NA	1005.378	-1.684	0.122	6.673e-42
CNAG_01754	NA	360.288	-0.106	0.139	0.5301
CNAG_01755	NA	394.174	0.455	0.14	0.002802
CNAG_01756	NA	254.767	0.845	0.174	5.368e-6
CNAG_01758	PGU1	40.711	-1.398	0.317	3.659e-5
CNAG_01759	NA	19.217	-1.579	0.458	0.001478
CNAG_01760	NA	102.438	-0.246	0.221	0.3456
CNAG_01761	NA	7360.464	0.579	0.133	5.027e-5
CNAG_01763	NA	118.724	-0.761	0.203	5.277e-4
CNAG_01764	NA	163.537	-0.339	0.175	0.08509
CNAG_01765	NA	225.699	-0.435	0.168	0.01887
CNAG_01768	NA	687.741	0.526	0.146	8.357e-4
CNAG_01769	NA	71.11	0.553	0.245	0.04283
CNAG_01770	NA	919.255	0.328	0.113	0.007921
CNAG_01771	NA	771.708	0.047	0.138	0.7874
CNAG_01772	NA	252.538	0.758	0.178	7.023e-5
CNAG_01773	NA	249.793	-0.391	0.166	0.03487
CNAG_01776	NA	62.137	-1.058	0.252	9.217e-5
CNAG_01777	NA	328.631	-0.593	0.149	2.256e-4
CNAG_01778	NA	518.138	-0.061	0.129	0.706
CNAG_01779	NA	197.803	-0.741	0.162	1.827e-5
CNAG_01780	NA	399.152	0.616	0.143	5.974e-5
CNAG_01781	NA	923.42	-0.658	0.137	6.148e-6
CNAG_01787	NA	58.891	-0.636	0.255	0.02422
CNAG_01788	NA	346.661	0.486	0.155	0.00405
CNAG_01789	NA	486.578	0.618	0.145	7.119e-5
CNAG_01790	NA	165.483	0.086	0.18	0.7036
CNAG_01791	NA	473.224	0.302	0.142	0.0575
CNAG_01792	NA	227.675	0.012	0.163	0.9574
CNAG_01793	NA	120.173	0.549	0.2	0.01242
CNAG_01794	NA	160.016	-1.498	0.185	6.653e-15
CNAG_01795	NA	215.143	-1.103	0.167	3.007e-10
CNAG_01796	NA	368.608	-1.379	0.193	8.117e-12
CNAG_01797	NA	855.009	0.826	0.123	1.654e-10
CNAG_01798	NA	235.846	0.128	0.153	0.4879
CNAG_01799	NA	3073.853	0.639	0.178	9.101e-4
CNAG_01800	NA	1004.738	0.709	0.159	3.074e-5
CNAG_01801	NA	11.944	-1.227	0.566	0.05258
CNAG_01802	NA	462.089	-0.137	0.171	0.5104
CNAG_01803	NA	48.033	-1.034	0.285	8.007e-4
CNAG_01806	NA	0	NA	NA	NA
CNAG_01807	UPF1	973.488	0.184	0.121	0.1852
CNAG_01808	NA	798.165	-0.032	0.128	0.8431
CNAG_01809	NA	551.1	0.088	0.144	0.6182
CNAG_01810	NA	114.591	1.037	0.219	8.554e-6
CNAG_01811	NA	1469.329	0.151	0.166	0.4482
CNAG_01812	NA	2098.719	0.726	0.112	6.329e-10
CNAG_01813	NA	6591.493	0.613	0.159	3.486e-4
CNAG_01814	NA	143.151	0.117	0.192	0.6228
CNAG_01815	NA	245.25	-0.308	0.155	0.07661
CNAG_01816	NA	46.214	-0.382	0.283	0.2431
CNAG_01817	NA	586.801	0.109	0.146	0.5392
CNAG_01818	NA	632.104	0.328	0.126	0.01812
CNAG_01819	NA	351.074	0.659	0.139	8.053e-6
CNAG_01820	PYK1	3418.672	0.705	0.134	6.427e-7
CNAG_01821	NA	283.608	-1.224	0.156	5.329e-14
CNAG_01822	NA	742.105	-0.573	0.123	1.189e-5
CNAG_01823	INM1	491.488	-0.227	0.136	0.1445
CNAG_01824	NA	449.432	0.112	0.129	0.4737
CNAG_01825	NA	99.147	-0.006	0.223	0.9839
CNAG_01826	NA	90.75	-0.321	0.23	0.2278
CNAG_01827	NA	11.162	-0.478	0.57	0.4874
CNAG_01828	NA	167.657	0.389	0.182	0.05573
CNAG_01832	NA	91.369	0.065	0.216	0.8123
CNAG_01833	NA	927.558	0.3	0.141	0.05758
CNAG_01834	NA	565.176	-0.042	0.125	0.7879
CNAG_01835	NA	291.503	-1.013	0.145	2.914e-11
CNAG_01837	NA	390.72	-0.042	0.131	0.8012
CNAG_01839	ESS1	470.629	0.279	0.128	0.05148
CNAG_01840	TUB1	7186.146	0.512	0.12	6.907e-5
CNAG_01841	GLN3	14.704	-0.192	0.486	0.7542
CNAG_01842	NA	443.44	0.625	0.141	3.473e-5
CNAG_01843	NA	1247.397	0.627	0.113	1.564e-7
CNAG_01844	NA	81.18	0.138	0.237	0.6389
CNAG_01845	PKC1	899.737	-0.017	0.124	0.9193
CNAG_01846	NA	125.093	-0.362	0.22	0.1486
CNAG_01847	NA	68.122	-0.39	0.244	0.1616
CNAG_01848	NA	904.391	-1.144	0.134	2.331e-16
CNAG_01849	NA	42.271	-0.001	0.321	0.9978
CNAG_01850	TCO1	643.633	0.149	0.157	0.425
CNAG_01851	NA	0.413	-1.973	2.695	0.5482
CNAG_01852	NA	842.505	0.315	0.123	0.02082
CNAG_01853	NA	567.03	0.335	0.126	0.01555
CNAG_01854	NA	6149.071	-0.11	0.152	0.5514
CNAG_01855	NA	406.331	0.3	0.148	0.07068
CNAG_01856	NA	78.092	-0.14	0.229	0.6212
CNAG_01857	NA	10.65	-0.244	0.557	0.7294
CNAG_01858	HOB2	18.021	-1.175	0.491	0.0313
CNAG_01859	NA	379.181	0.046	0.141	0.7957
CNAG_01860	NA	97.527	-0.37	0.21	0.1213
CNAG_01861	NA	310.85	0.453	0.148	0.005198
CNAG_01862	NA	31.125	-2.955	0.453	5.178e-10
CNAG_01863	SNF2	1255.226	-0.074	0.111	0.5855
CNAG_01864	NDX5	247.713	0.849	0.166	1.531e-6
CNAG_01865	NA	61.614	-0.346	0.262	0.256
CNAG_01866	NA	165.235	-0.577	0.18	0.003242
CNAG_01867	NA	362.554	-0.026	0.15	0.892
CNAG_01868	NA	260.554	0.582	0.174	0.002107
CNAG_01869	NA	119.581	0.908	0.205	3.534e-5
CNAG_01870	NA	1580.798	0.347	0.126	0.01242
CNAG_01871	NA	549.267	0.176	0.133	0.2554
CNAG_01872	CTR2	453.238	-0.454	0.148	0.00508
CNAG_01873	NA	11.76	-2.171	0.64	0.001784
CNAG_01874	NA	407.618	0.697	0.17	1.332e-4
CNAG_01875	NA	328.479	0.005	0.149	0.9785
CNAG_01876	NA	182.832	0.044	0.184	0.8536
CNAG_01877	GUA1	2121.933	0.794	0.106	6.595e-13
CNAG_01878	NA	250.855	0.266	0.165	0.1583
CNAG_01879	NA	202.667	-0.204	0.162	0.2795
CNAG_01880	NA	314.614	0.131	0.154	0.4795
CNAG_01881	NA	1710.036	0.56	0.111	2.1e-6
CNAG_01882	NA	243.762	-0.397	0.166	0.03172
CNAG_01883	GAT8	17.728	-1.522	0.473	0.003108
CNAG_01884	NA	19793.267	0.734	0.131	1.143e-7
CNAG_01885	CID14	234.093	0.721	0.155	1.362e-5
CNAG_01886	NA	252.968	-0.297	0.159	0.09894
CNAG_01889	NA	130.38	-0.815	0.216	4.586e-4
CNAG_01890	MET6	12904.061	1.034	0.135	2.687e-13
CNAG_01891	NA	224.124	0.473	0.163	0.008312
CNAG_01892	NA	597.196	-0.854	0.147	4.242e-8
CNAG_01893	NA	179.064	-1.308	0.178	2.379e-12
CNAG_01894	NA	287.392	1.044	0.157	2.28e-10
CNAG_01895	NA	390.246	0.264	0.15	0.123
CNAG_01896	NA	3470.756	-0.535	0.141	4.195e-4
CNAG_01897	BDF1	1062.048	-0.421	0.116	7.744e-4
CNAG_01898	NA	117.856	1.329	0.204	5.601e-10
CNAG_01899	NA	264.581	0.589	0.153	3.466e-4
CNAG_01900	NDX1	357.318	0.033	0.134	0.8458
CNAG_01902	NA	637.234	0.054	0.122	0.7243
CNAG_01903	NA	437.079	0.507	0.141	9.12e-4
CNAG_01904	NA	308.507	0.3	0.173	0.1277
CNAG_01905	KSP1	611.68	-0.095	0.125	0.5307
CNAG_01906	NA	186.165	-0.031	0.164	0.8851
CNAG_01907	NA	977.466	1.225	0.147	9.355e-16
CNAG_01908	HEM4	52.842	1.322	0.285	1.372e-5
CNAG_01909	NA	133.534	0.558	0.198	0.01027
CNAG_01910	NA	186.885	0.173	0.17	0.3903
CNAG_01911	SEC6	161.738	-0.48	0.173	0.01193
CNAG_01912	NA	231.782	-0.299	0.216	0.2334
CNAG_01913	NA	42.151	-0.362	0.298	0.2999
CNAG_01914	NA	440.984	0.729	0.146	2.546e-6
CNAG_01915	NA	4474.282	1.083	0.155	2.471e-11
CNAG_01916	NA	611.536	0.921	0.132	2.959e-11
CNAG_01917	NA	56.219	0.532	0.271	0.08216
CNAG_01918	NA	135.14	0.022	0.179	0.924
CNAG_01919	NA	207.732	-0.601	0.166	7.913e-4
CNAG_01920	UBI4	4236.975	-0.688	0.123	1.214e-7
CNAG_01921	NA	53.257	0.262	0.261	0.399
CNAG_01922	NA	102.482	-0.431	0.216	0.07526
CNAG_01923	NA	925.77	0.784	0.134	3.325e-8
CNAG_01924	NA	188.275	-0.35	0.167	0.06209
CNAG_01925	NA	73.469	-1.395	0.255	2.247e-7
CNAG_01926	PEX5	226.611	-0.957	0.162	2.25e-8
CNAG_01927	NA	159.921	-0.27	0.182	0.1969
CNAG_01928	NA	184.093	-0.031	0.187	0.9002
CNAG_01929	NA	84.872	-0.413	0.222	0.09989
CNAG_01930	NA	87.954	-0.118	0.227	0.6794
CNAG_01931	NA	28.751	-0.569	0.357	0.1643
CNAG_01933	NA	0.768	-0.154	2.098	0.9569
CNAG_01934	NA	49.297	-0.996	0.3	0.002246
CNAG_01936	NA	73.027	-2.212	0.282	5.406e-14
CNAG_01937	NA	33.112	-0.249	0.351	0.5604
CNAG_01938	KIN1	472.316	0.038	0.132	0.8189
CNAG_01939	NA	510.083	-1.122	0.144	8.816e-14
CNAG_01940	NA	305.541	0.376	0.185	0.07043
CNAG_01941	NA	140.616	0.371	0.193	0.0889
CNAG_01942	NA	1186.377	-2.422	0.138	2.4129999999999993e-67
CNAG_01943	NA	392.505	0.903	0.144	2.462e-9
CNAG_01944	NA	36.265	-0.221	0.323	0.5761
CNAG_01946	NA	274.877	1.043	0.149	2.569e-11
CNAG_01947	NA	57.145	0.051	0.253	0.8761
CNAG_01948	FZC36	290.641	-0.076	0.151	0.6892
CNAG_01949	NA	133.614	-0.491	0.191	0.02026
CNAG_01950	NA	369.828	0.074	0.147	0.6899
CNAG_01951	NA	12361.068	0.869	0.135	7.987e-10
CNAG_01952	NA	61.404	-1.623	0.266	7.089e-9
CNAG_01953	NA	56.016	-0.75	0.272	0.01208
CNAG_01954	NA	142.253	-4.627	0.313	7.46e-48
CNAG_01955	NA	15.32	-1.244	0.502	0.02528
CNAG_01956	NA	482.792	0.356	0.137	0.01852
CNAG_01957	NA	1109.71	0.202	0.132	0.1825
CNAG_01958	NA	831.533	0.401	0.117	0.001515
CNAG_01959	NA	401.735	0.603	0.139	5.045e-5
CNAG_01960	NA	1290.267	-3.657	0.158	4.0089999999999995e-116
CNAG_01961	NA	1686.073	0.078	0.106	0.5485
CNAG_01962	NA	238.959	0.145	0.176	0.4957
CNAG_01963	NA	53.203	0.349	0.259	0.247
CNAG_01964	OPT1	259.778	-0.588	0.151	3.077e-4
CNAG_01965	NA	14.419	1.109	0.544	0.06989
CNAG_01969	NA	48.314	-0.823	0.28	0.007162
CNAG_01970	NA	180.21	-0.453	0.176	0.01963
CNAG_01971	NA	0.278	-1.4	3.391	0.7441
CNAG_01972	TAF10	245.787	-0.963	0.165	3.04e-8
CNAG_01973	ZFC2	884.666	-0.73	0.12	8.67e-9
CNAG_01974	NA	902.22	0.745	0.13	6.12e-8
CNAG_01975	NA	261.162	0.596	0.162	6.883e-4
CNAG_01976	NA	13578.906	0.878	0.13	1.491e-10
CNAG_01977	NA	28.229	-1.862	0.448	1.054e-4
CNAG_01978	RCE1	88.286	0.365	0.231	0.1675
CNAG_01979	NA	209.283	-0.1	0.162	0.6182
CNAG_01980	NA	0	NA	NA	NA
CNAG_01981	NA	1272.433	0.995	0.182	2.395e-7
CNAG_01982	NA	424.348	-0.954	0.172	1.675e-7
CNAG_01983	RCV1	623.416	-0.333	0.14	0.03254
CNAG_01984	TAL1	23423.514	-0.326	0.119	0.01232
CNAG_01985	NA	12398.479	-0.299	0.159	0.09695
CNAG_01986	NA	247.931	-0.166	0.175	0.4244
CNAG_01987	NA	562.45	0.063	0.125	0.6919
CNAG_01988	PHY1	328.318	0.106	0.136	0.5214
CNAG_01989	NA	58.2	-1.278	0.27	8.623e-6
CNAG_01990	NA	50069.018	0.906	0.125	5.147e-12
CNAG_01991	NA	3008.19	0.81	0.12	1.225e-10
CNAG_01992	NA	95.439	-1.499	0.245	5.992e-9
CNAG_01993	NA	214.59	0.202	0.172	0.3179
CNAG_01994	NA	36.958	-1.003	0.336	0.006372
CNAG_01995	NA	71.818	-2.444	0.279	3.853e-17
CNAG_01996	NA	205.342	-0.802	0.166	5.778e-6
CNAG_01997	NA	478.105	0.402	0.146	0.01217
CNAG_01999	NA	141.281	0.153	0.2	0.5287
CNAG_02000	NA	144.562	-0.592	0.184	0.00315
CNAG_02001	INP5203	631.613	-0.207	0.134	0.1779
CNAG_02002	NA	1352.709	0.661	0.122	3.286e-7
CNAG_02004	NA	970.29	-0.956	0.113	4.544e-16
CNAG_02005	NA	28.121	-1.352	0.38	0.001031
CNAG_02006	NA	331.83	-1.065	0.161	3.217e-10
CNAG_02007	ADK1	2483.497	0.551	0.135	1.41e-4
CNAG_02008	OVA1	31663.729	-1.538	0.116	2.6e-38
CNAG_02009	NA	57.955	-0.27	0.259	0.3798
CNAG_02010	NA	98.547	-0.516	0.214	0.02994
CNAG_02011	NA	129.531	-0.989	0.196	2.081e-6
CNAG_02012	NA	277.379	-0.163	0.157	0.3806
CNAG_02013	NA	227.001	-0.691	0.166	1.053e-4
CNAG_02016	NA	2.323	0.421	1.238	0.7879
CNAG_02018	NA	0.18	1.378	4.03	0.7867
CNAG_02020	NA	683.7	0.036	0.145	0.8436
CNAG_02021	NA	641.203	0.196	0.129	0.1853
CNAG_02022	NA	734.149	0.138	0.139	0.4055
CNAG_02023	NA	91.518	-1.862	0.236	4.195e-14
CNAG_02024	NA	381.175	0.763	0.192	2.12e-4
CNAG_02025	NA	423.154	0.525	0.133	2.361e-4
CNAG_02026	NA	167.927	-0.955	0.173	1.871e-7
CNAG_02027	NA	107.585	-0.173	0.196	0.466
CNAG_02028	NA	203.448	0.45	0.161	0.0108
CNAG_02029	WSP1	403.95	-0.24	0.131	0.1046
CNAG_02030	NA	4344.688	-0.871	0.114	3.056e-13
CNAG_02031	NA	2.058	-1.565	1.323	0.314
CNAG_02032	NA	286.371	0.051	0.155	0.7934
CNAG_02033	NA	886.418	0.499	0.137	7.686e-4
CNAG_02034	BUR6	234.38	0.996	0.165	9.636e-9
CNAG_02035	NA	4597.157	-0.258	0.124	0.06222
CNAG_02036	CAS4	2067.755	1.081	0.15	6.051e-12
CNAG_02037	NA	862.165	0.585	0.126	1.334e-5
CNAG_02038	NA	241.828	0.065	0.173	0.7681
CNAG_02039	NA	18.582	0.214	0.461	0.7137
CNAG_02040	NA	31.542	-0.867	0.343	0.02238
CNAG_02041	NA	169.573	-1.492	0.188	3.239e-14
CNAG_02043	NA	212.044	-0.505	0.18	0.01051
CNAG_02044	NA	40.625	-3.075	0.4	1.842e-13
CNAG_02045	NA	79.985	-2.689	0.298	3.145e-18
CNAG_02046	PBP1	421.972	0.241	0.148	0.1546
CNAG_02047	NA	380.012	-1.261	0.169	1.087e-12
CNAG_02048	PUT5	270.824	0.236	0.157	0.1936
CNAG_02049	PUT1	15.364	-1.092	0.517	0.05953
CNAG_02050	QDR1	201.11	-0.035	0.162	0.8664
CNAG_02051	NA	236.377	0.67	0.155	5.583e-5
CNAG_02052	NA	26.941	0.232	0.411	0.651
CNAG_02053	NA	8.127	-1.033	0.662	0.1739
CNAG_02054	NA	843.53	0.259	0.115	0.04385
CNAG_02055	NA	208.946	-0.975	0.165	2.168e-8
CNAG_02056	NA	154.952	0.333	0.191	0.1251
CNAG_02057	URE6	121.036	-0.007	0.196	0.9776
CNAG_02058	NA	143.123	-1.625	0.213	2.625e-13
CNAG_02059	NA	256.684	0.127	0.158	0.5073
CNAG_02060	NA	266.622	1.501	0.191	4.799e-14
CNAG_02062	NA	94.675	0.157	0.218	0.5554
CNAG_02063	NA	273.451	-0.503	0.148	0.001736
CNAG_02064	NA	543.07	-0.519	0.138	4.969e-4
CNAG_02065	NA	164.895	0.689	0.176	2.755e-4
CNAG_02066	FZC13	46.995	-0.602	0.328	0.1044
CNAG_02067	NA	571.265	0.675	0.12	1.142e-7
CNAG_02068	NA	495.022	0.437	0.127	0.001533
CNAG_02069	NA	159.985	-1.19	0.182	4.793e-10
CNAG_02070	NA	1124.384	-3.598	0.14	1.1269999999999995e-143
CNAG_02071	BNI4	1265.759	0.089	0.106	0.4874
CNAG_02072	NA	347.769	-0.299	0.144	0.06545
CNAG_02073	NA	128.611	0.008	0.231	0.9782
